timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.005,0.009869,0.009869,5.000,0.00,-0.000001,-0.009049,0.000000,-0.000821,0.000,0.020,-17.715,-19.257,0.367,3.141444,-0.004524,-0.000591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.005,0.005899,0.005899,5.000,1.30,0.000197,-0.009031,0.000000,0.003131,0.000,0.012,-17.715,-19.257,0.367,3.141448,-0.004516,-0.000933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.004,-0.007527,-0.007527,5.000,2.66,0.000311,-0.008996,0.000000,0.016523,0.000,0.015,-17.715,-19.257,0.367,3.141438,-0.004498,-0.001390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.004,-0.008091,-0.008091,5.000,3.75,0.000155,-0.008936,0.000000,0.017027,0.000,0.016,-17.715,-19.257,0.367,3.141398,-0.004468,-0.001913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.004,-0.013688,-0.013688,5.000,4.62,-0.000010,-0.008861,0.000000,0.022549,-0.005,0.027,-17.715,-19.257,0.366,3.141350,-0.004431,-0.002503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.004,-0.054382,-0.054382,5.000,5.32,-0.000284,-0.008767,0.000000,0.063149,-0.005,0.109,-17.715,-19.257,0.366,3.141285,-0.004384,-0.003158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.004,-0.110610,-0.110610,5.000,5.87,-0.000953,-0.008646,0.000000,0.119257,-0.004,0.221,-17.715,-19.257,0.366,3.141182,-0.004325,-0.003848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.004,-0.098981,-0.098981,5.000,6.32,-0.002009,-0.008507,0.000000,0.107488,-0.004,0.198,-17.715,-19.256,0.365,3.141044,-0.004256,-0.004538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.004,-0.108857,-0.108857,5.000,6.67,-0.003450,-0.008349,0.000000,0.117206,-0.004,0.218,-17.715,-19.256,0.365,3.140871,-0.004178,-0.005227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.004,-0.183423,-0.183423,5.000,6.96,-0.005276,-0.008172,0.000000,0.191595,-0.004,0.367,-17.715,-19.256,0.365,3.140664,-0.004092,-0.005916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
