timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,-180.000,0.320000,3.000,2.699999,0.000645,0.502162,0.000,1.000
0.015000,-180.000,0.320000,3.000,2.699999,0.001023,0.502162,0.000,1.000
0.020000,-179.959,0.320000,3.000,2.699378,0.001509,0.502009,0.000,1.000
0.025000,-179.938,0.320000,3.000,2.699068,0.001945,0.501923,0.000,1.000
0.030000,-179.891,0.320000,3.000,2.698370,0.002409,0.501743,180.000,1.000
0.035000,-179.860,0.320000,3.000,2.697906,0.002880,-0.000537,180.000,1.000
0.040000,-179.817,0.320000,3.000,2.697257,0.003272,-0.000736,179.959,1.000
0.045000,-179.785,0.320000,3.000,2.696770,0.003639,-0.000741,179.938,1.000
0.050000,-179.745,0.320000,3.000,2.696182,0.004004,-0.000849,179.891,1.000
0.055000,-179.714,0.320000,3.000,2.695711,0.004338,-0.000838,179.860,1.000
0.060000,-179.647,0.320000,3.000,2.694700,0.004700,-0.001054,179.817,1.000
0.065000,-179.579,0.320000,3.000,2.693689,0.005067,-0.001185,179.785,1.000
0.070000,-179.516,0.320000,3.000,2.692735,0.005443,-0.001330,179.745,1.000
0.075000,-179.452,0.320000,3.000,2.691782,0.005712,-0.001561,179.714,1.000
0.080000,-179.399,0.320000,3.000,2.690982,0.005982,-0.001746,179.647,1.000
0.085000,-179.345,0.320000,3.000,2.690182,0.006247,-0.001773,179.579,1.000
0.090000,-179.302,0.320000,3.000,2.689529,0.006511,-0.001739,179.516,1.000
0.095000,-179.258,0.320000,3.000,2.688876,0.006774,-0.001732,179.452,1.000
0.100000,-179.224,0.320000,3.000,2.688360,0.009183,0.034980,0.000,1.000
0.105000,-179.190,0.320000,3.000,2.687845,0.009816,0.034883,0.000,1.000
0.110000,-179.164,0.320000,3.000,2.687459,0.009890,0.034264,0.000,1.000
0.115000,-179.138,0.320000,3.000,2.687074,0.010054,0.033982,0.000,1.000
0.120000,-179.121,0.320000,3.000,2.686810,0.010221,0.033793,179.224,1.000
0.125000,-179.103,0.320000,3.000,2.686546,0.010383,-0.001380,179.190,1.000
0.130000,-179.093,0.320000,3.000,2.686396,0.010544,-0.001395,179.164,1.000
0.135000,-179.083,0.320000,3.000,2.686246,0.010706,-0.000886,179.138,1.000
0.140000,-179.080,0.320000,3.000,2.686202,0.010867,-0.000637,179.121,1.000
0.145000,-179.077,0.320000,3.000,2.686158,0.011027,-0.000481,179.103,1.000
0.150000,-179.081,0.320000,3.000,2.686213,0.011461,-0.000272,179.093,1.000
0.155000,-179.084,0.320000,3.000,2.686267,0.011626,-0.000122,179.083,1.000
0.160000,-179.094,0.320000,3.000,2.686412,0.011888,0.000055,179.080,1.000
0.165000,-179.104,0.320000,3.000,2.686558,0.012149,0.000154,179.077,1.000
0.170000,-179.119,0.320000,3.000,2.686787,0.012410,0.000292,179.081,1.000
0.175000,-179.134,0.320000,3.000,2.687016,0.012672,0.000381,179.084,1.000
0.180000,-179.155,0.320000,3.000,2.687321,0.012946,0.000475,179.094,1.000
0.185000,-179.175,0.320000,3.000,2.687627,0.013385,0.000492,179.104,1.000
0.190000,-179.200,0.320000,3.000,2.688002,0.013758,0.000546,179.119,1.000
0.195000,-179.225,0.320000,3.000,2.688378,0.014127,0.000563,179.134,1.000
0.200000,-179.254,0.320000,3.000,2.688817,0.014513,0.022140,0.000,1.000
0.205000,-179.284,0.320000,3.000,2.689256,0.014779,0.022337,0.000,1.000
0.210000,-179.317,0.320000,3.000,2.689752,0.015067,0.022543,0.000,1.000
0.215000,-179.350,0.320000,3.000,2.690248,0.015503,0.022679,0.000,1.000
0.220000,-179.386,0.320000,3.000,2.690795,0.015879,0.022853,179.254,1.000
0.225000,-179.423,0.320000,3.000,2.691342,0.016354,0.000851,179.284,1.000
0.230000,-179.462,0.320000,3.000,2.691934,0.016828,0.000803,179.317,1.000
0.235000,-179.502,0.320000,3.000,2.692526,0.017309,0.000744,179.350,1.000
0.240000,-179.544,0.320000,3.000,2.693157,0.017791,0.000765,179.386,1.000
0.245000,-179.586,0.320000,3.000,2.693789,0.018268,0.000750,179.423,1.000
0.250000,-179.630,0.320000,3.000,2.694453,0.018747,0.000778,179.462,1.000
0.255000,-179.675,0.320000,3.000,2.695118,0.019331,0.000765,179.502,1.000
0.260000,-179.721,0.320000,3.000,2.695812,0.019919,0.000759,179.544,1.000
0.265000,-179.767,0.320000,3.000,2.696505,0.021496,0.000655,179.586,1.000
0.270000,-179.305,0.320000,3.000,2.689571,0.023022,-0.000047,179.630,1.000
0.275000,-178.342,0.320000,3.000,2.675137,0.023573,-0.003325,179.675,1.000
0.280000,-176.871,0.320000,3.000,2.653069,0.024090,-0.008496,179.721,1.000
0.285000,-174.900,0.320000,3.000,2.623501,0.025063,-0.012179,179.767,1.000
0.290000,-172.420,0.320000,3.000,2.586293,0.025519,-0.021626,179.305,1.000
0.295000,-169.439,0.320000,3.000,2.541585,0.026023,-0.031097,178.342,1.000
0.300000,-165.949,0.320000,3.000,2.489233,0.024685,0.011156,0.000,1.000
0.305000,-161.959,0.320000,3.000,2.429382,0.025351,0.001460,0.000,1.000
0.310000,-157.459,0.320000,3.000,2.361881,0.025721,-0.017714,0.000,1.000
0.315000,-152.459,0.320000,3.000,2.286881,0.026202,-0.033564,0.000,1.000
0.320000,-147.459,0.320000,3.000,2.211881,0.026539,-0.055436,165.949,1.000
0.325000,-142.459,0.320000,3.000,2.136882,0.027248,-0.076630,161.959,1.000
0.330000,-137.459,0.320000,3.000,2.061882,0.027599,-0.086553,157.459,1.000
0.335000,-132.459,0.320000,3.000,1.986881,0.027933,-0.087209,152.459,1.000
0.340000,-127.459,0.320000,3.000,1.911882,0.028130,-0.103637,147.459,1.000
0.345000,-122.459,0.320000,3.000,1.836882,0.028724,-0.092077,142.459,1.000
0.350000,-117.459,0.320000,3.000,1.761882,0.028946,-0.108460,137.459,1.000
0.355000,-112.459,0.320000,3.000,1.686882,0.029185,-0.112409,132.459,1.000
0.360000,-107.459,0.320000,3.000,1.611882,0.029357,-0.123674,127.459,1.000
0.365000,-102.459,0.320000,3.000,1.536882,0.029700,-0.106356,122.459,1.000
0.370000,-97.459,0.320000,3.000,1.461882,0.029884,-0.122492,117.459,1.000
0.375000,-92.459,0.320000,3.000,1.386882,0.030117,-0.115933,112.459,1.000
0.380000,-87.459,0.320000,3.000,1.311882,0.030213,-0.137819,107.459,1.000
0.385000,-82.459,0.320000,3.000,1.236882,0.030386,-0.130619,102.459,1.000
0.390000,-77.459,0.320000,3.000,1.161882,0.030607,-0.133187,97.459,1.000
0.395000,-72.459,0.320000,3.000,1.086882,0.030673,-0.161057,92.459,1.000
0.400000,-67.459,0.320000,3.000,1.011882,0.013509,0.003369,0.000,1.000
0.405000,-62.459,0.320000,3.000,0.936882,0.013573,-0.045603,0.000,1.000
0.410000,-57.459,0.320000,3.000,0.861882,0.013641,-0.087673,0.000,1.000
0.415000,-52.459,0.320000,3.000,0.786882,0.013698,-0.134077,0.000,1.000
0.420000,-47.459,0.320000,3.000,0.711882,0.013753,-0.177329,67.459,1.000
0.425000,-42.459,0.320000,3.000,0.636882,0.013940,-0.192060,62.459,1.000
0.430000,-37.459,0.320000,3.000,0.561882,0.013991,-0.179294,57.459,1.000
0.435000,-32.459,0.320000,3.000,0.486882,0.014029,-0.180365,52.459,1.000
0.440000,-27.459,0.267514,3.000,0.411882,0.014085,-0.158453,47.459,0.836
0.445000,-22.459,0.210793,3.353,0.336882,0.014130,-0.140219,42.459,0.659
0.450000,-17.459,0.135208,3.944,0.261882,0.014203,-0.140876,37.459,0.423
0.455000,-12.459,0.069248,4.459,0.186882,0.014225,-0.131859,32.459,0.216
0.460000,-7.459,0.017590,4.863,0.111882,0.014244,-0.108536,27.459,0.055
0.465000,-2.459,-0.058476,4.543,0.036882,0.014249,-0.109607,22.459,0.183
0.470000,2.541,-0.131409,3.973,-0.038118,0.014244,-0.107534,17.459,0.411
0.475000,7.541,-0.204208,3.405,-0.113118,0.014205,-0.105295,12.459,0.638
0.480000,12.541,-0.274610,3.000,-0.188118,0.014177,-0.100669,7.459,0.858
0.485000,17.541,-0.320000,3.000,-0.263118,0.014131,-0.099983,2.459,1.000
0.490000,22.541,-0.320000,3.000,-0.338118,0.014082,-0.097462,-2.541,1.000
0.495000,27.541,-0.320000,3.000,-0.413118,0.014010,-0.093398,-7.541,1.000
0.500000,32.541,-0.320000,3.000,-0.488118,-0.008008,-0.001322,0.000,1.000
0.505000,37.541,-0.320000,3.000,-0.563118,-0.008110,-0.019735,0.000,1.000
0.510000,42.541,-0.320000,3.000,-0.638118,-0.008236,-0.036582,0.000,1.000
0.515000,47.541,-0.320000,3.000,-0.713118,-0.008381,-0.052959,0.000,1.000
0.520000,52.541,-0.320000,3.000,-0.788118,-0.008544,-0.069101,-32.541,1.000
0.525000,57.541,-0.320000,3.000,-0.863118,-0.008698,-0.086467,-37.541,1.000
0.530000,61.541,-0.320000,3.000,-0.923118,-0.008871,-0.082301,-42.541,1.000
