timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020119,-0.020119,4.321,0.00,0.022125,0.020094,0.000000,0.000025,0.000,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.011,-2.617991
0.004000,-0.010,-0.022428,-0.022428,4.321,1.32,0.021314,0.020627,0.000032,0.001769,0.000,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.022,-2.617977
0.006000,-0.011,-0.025562,-0.025562,4.321,2.46,0.020439,0.021280,0.000060,0.004222,0.000,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.026,-2.617960
0.008000,-0.011,-0.029149,-0.029149,4.321,3.37,0.019519,0.022033,0.000089,0.007026,0.000,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.030,-2.617942
0.010000,-0.011,-0.037922,-0.037922,4.321,4.09,0.018546,0.022888,0.000102,0.014932,0.010,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.034,-2.617922
0.012000,-0.012,-0.043960,-0.043960,4.321,4.67,0.017417,0.023798,0.000123,0.020039,0.010,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.036,-2.617901
0.014000,-0.012,-0.060348,-0.060348,4.321,5.14,0.016189,0.024708,0.000129,0.035511,0.011,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.036,-2.617879
0.016000,-0.013,-0.064092,-0.064092,4.321,5.51,0.014659,0.025620,0.000152,0.038321,0.011,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.037,-2.617856
0.018000,-0.013,-0.067166,-0.067166,4.321,5.81,0.013084,0.026532,0.000176,0.040458,0.011,0.045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.037,-2.617833
0.020000,-0.014,-0.066627,-0.066627,4.321,6.05,0.011479,0.027445,0.000196,0.038986,0.012,0.044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.037,-2.617810
0.022000,-0.014,-0.079208,-0.079208,4.321,6.24,0.009917,0.028357,0.000203,0.050648,0.012,0.053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.037,-2.617788
0.024000,-0.015,-0.079123,-0.079123,4.321,6.39,0.008135,0.029271,0.000212,0.049640,0.013,0.053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.038,-2.617765
0.026000,-0.015,-0.081022,-0.081022,4.321,6.51,0.006390,0.030184,0.000234,0.050604,0.013,0.054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.038,-2.617742
0.028000,-0.016,-0.087510,-0.087510,4.321,6.61,0.004641,0.031098,0.000247,0.056165,0.014,0.058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.038,-2.617720
0.030000,-0.016,-0.105585,-0.105585,4.321,6.69,0.002798,0.032012,0.000253,0.073320,0.014,0.070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.325,0.038,-2.617697
0.032000,-0.016,-0.094591,-0.094591,4.321,6.75,0.000631,0.032929,0.000285,0.061377,0.015,0.063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.325,0.040,-2.617673
