timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020446,-0.020446,4.321,0.00,0.022083,0.019998,0.000000,0.000448,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.014,-2.617960
0.004000,-0.010,-0.023273,-0.023273,4.321,1.31,0.021233,0.020340,0.000014,0.002919,0.000,0.016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.027,-2.617887
0.006000,-0.010,-0.030993,-0.030993,4.321,2.44,0.020343,0.020740,0.000020,0.010234,0.000,0.021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.034,-2.617810
0.008000,-0.011,-0.034023,-0.034023,4.321,3.36,0.019317,0.021188,0.000038,0.012796,0.000,0.023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.040,-2.617719
0.010000,-0.011,-0.038607,-0.038607,4.321,4.08,0.018250,0.021682,0.000051,0.016874,0.010,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.617623
0.012000,-0.011,-0.041258,-0.041258,4.321,4.67,0.017113,0.022221,0.000075,0.018962,0.010,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.052,-2.617520
0.014000,-0.011,-0.043830,-0.043830,4.321,5.13,0.015945,0.022763,0.000089,0.020978,0.010,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617413
0.016000,-0.012,-0.038947,-0.038947,4.321,5.51,0.014750,0.023308,0.000123,0.015516,0.011,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617304
0.018000,-0.012,-0.047375,-0.047375,4.321,5.81,0.013676,0.023847,0.000129,0.023399,0.011,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617204
0.020000,-0.012,-0.048422,-0.048422,4.321,6.04,0.012455,0.024395,0.000144,0.023883,0.011,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617091
0.022000,-0.012,-0.050939,-0.050939,4.321,6.24,0.011237,0.024944,0.000159,0.025837,0.011,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.616979
0.024000,-0.013,-0.049708,-0.049708,4.321,6.39,0.009994,0.025494,0.000185,0.024029,0.012,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.616863
0.026000,-0.013,-0.054700,-0.054700,4.321,6.51,0.008800,0.026044,0.000197,0.028459,0.012,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.053,-2.616752
0.028000,-0.013,-0.050316,-0.050316,4.321,6.61,0.007530,0.026598,0.000210,0.023508,0.012,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.054,-2.616633
0.030000,-0.014,-0.057753,-0.057753,4.321,6.69,0.006373,0.027147,0.000217,0.030389,0.012,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.616524
0.032000,-0.014,-0.055901,-0.055901,4.321,6.75,0.005091,0.027704,0.000254,0.027943,0.013,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.616404
0.034000,-0.014,-0.058889,-0.058889,4.321,6.80,0.003871,0.028259,0.000270,0.030361,0.013,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.616288
0.036000,-0.014,-0.057814,-0.057814,4.321,6.84,0.002616,0.028816,0.000287,0.028711,0.013,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.616169
0.038000,-0.015,-0.059404,-0.059404,4.321,6.87,0.001407,0.029372,0.000300,0.029733,0.014,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.616054
0.040000,-0.015,-0.052494,-0.052494,4.321,6.90,0.000191,0.029929,0.000321,0.022244,0.014,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.615937
0.042000,-0.015,-0.056446,-0.056446,4.321,6.92,-0.000863,0.030480,0.000336,0.025631,0.014,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.615834
0.044000,-0.016,-0.056846,-0.056846,4.321,6.93,-0.001975,0.031034,0.000354,0.025459,0.014,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.615726
0.046000,-0.016,-0.060160,-0.060160,4.321,6.95,-0.003072,0.031588,0.000365,0.028207,0.015,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.054,-2.615618
0.048000,-0.016,-0.060281,-0.060281,4.321,6.96,-0.004214,0.032146,0.000380,0.027755,0.015,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.055,-2.615506
0.050000,-0.016,-0.060191,-0.060191,4.321,6.97,-0.005335,0.032703,0.000408,0.027080,0.015,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.055,-2.615395
0.052000,-0.017,-0.056132,-0.056132,4.321,6.97,-0.006432,0.033261,0.001084,0.021787,0.016,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.055,-2.615286
0.054000,-0.017,-0.056523,-0.056523,4.321,6.98,-0.007427,0.033814,0.001104,0.021605,0.016,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.055,-2.615185
0.056000,-0.017,-0.052381,-0.052381,4.321,6.98,-0.008408,0.034368,0.001140,0.016874,0.016,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.055,-2.615085
0.058000,-0.017,-0.054726,-0.054726,4.321,6.99,-0.009288,0.034917,0.001152,0.018657,0.016,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.055,-2.614993
0.060000,-0.018,-0.055563,-0.027781,4.321,6.99,-0.010197,0.035469,0.001180,0.018914,0.017,0.037,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.166,-46.324,0.055,-2.614898
