timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,-0.001,0.000436,4.992,0.000435,0.000000,0.000001,0.000,0.001
0.010000,-0.001,0.000418,4.992,0.000417,0.000000,0.000001,0.000,0.001
0.015000,-0.011,0.004579,4.960,0.004527,0.000000,0.000052,0.000,0.014
0.020000,-0.004,0.001501,4.984,0.001478,0.000000,0.000023,0.000,0.005
0.025000,0.021,-0.008603,4.928,-0.008530,-0.000000,-0.000073,0.001,0.027
0.030000,-0.003,0.001199,4.986,0.001184,0.000000,0.000014,0.001,0.004
0.035000,0.003,-0.001287,4.985,-0.001276,-0.000000,-0.000011,0.011,0.004
0.040000,0.006,-0.002361,4.977,-0.002286,-0.000000,-0.000075,0.004,0.007
0.045000,0.009,-0.003595,4.967,-0.003534,-0.000000,-0.000061,-0.021,0.011
0.050000,-0.003,0.001111,4.987,0.001020,-0.000000,0.000091,0.003,0.003
0.055000,-0.011,0.004309,4.962,0.004269,-0.000000,0.000041,-0.003,0.013
0.060000,0.000,-0.000125,4.994,-0.000139,-0.000000,0.000014,-0.006,0.000
0.065000,-0.003,0.001394,4.984,0.001350,-0.000000,0.000045,-0.009,0.004
0.070000,-0.011,0.004477,4.960,0.004380,0.000000,0.000097,0.003,0.014
0.075000,0.015,-0.006281,4.946,-0.006140,-0.000000,-0.000141,0.011,0.020
0.080000,0.014,-0.005907,4.949,-0.005735,-0.000000,-0.000172,-0.000,0.018
0.085000,-0.002,0.000734,4.990,0.000775,-0.000000,-0.000042,0.003,0.002
0.090000,-0.020,0.008074,4.932,0.008019,0.000000,0.000055,0.011,0.025
0.095000,-0.021,0.008439,4.929,0.008414,0.000000,0.000025,-0.015,0.026
0.100000,-0.000,0.000177,4.994,0.000177,0.000000,0.000000,0.000,0.001
0.105000,-0.005,0.002223,4.978,0.002176,0.000000,0.000048,0.000,0.007
0.110000,-0.009,0.003799,4.966,0.003707,0.000000,0.000092,0.000,0.012
0.115000,-0.001,0.000415,4.992,0.000420,0.000000,-0.000005,0.000,0.001
0.120000,0.016,-0.006560,4.944,-0.006355,0.000000,-0.000205,0.000,0.020
0.125000,-0.015,0.006084,4.948,0.006147,0.000000,-0.000063,0.005,0.019
0.130000,0.006,-0.002879,4.973,-0.002287,0.000000,-0.000592,0.009,0.009
0.135000,0.006,-0.003070,4.971,-0.002430,0.000000,-0.000640,0.001,0.010
0.140000,0.001,-0.000767,4.989,-0.000282,0.000000,-0.000485,-0.016,0.002
0.145000,0.003,-0.001548,4.983,-0.001237,0.000000,-0.000311,0.015,0.005
0.150000,-0.002,0.000333,4.993,0.000736,0.000000,-0.000403,-0.006,0.001
0.155000,0.007,-0.002714,4.974,-0.002707,0.000000,-0.000007,-0.006,0.008
0.160000,-0.001,0.000321,4.993,0.000277,0.000000,0.000044,-0.001,0.001
0.165000,0.000,-0.000110,4.994,-0.000090,0.000000,-0.000020,-0.003,0.000
0.170000,-0.010,0.004175,4.963,0.004127,0.000000,0.000049,0.002,0.013
0.175000,0.001,-0.000673,4.990,-0.000565,0.000000,-0.000108,-0.007,0.002
0.180000,-0.003,0.001112,4.987,0.001108,0.000000,0.000004,0.001,0.003
0.185000,0.010,-0.004185,4.963,-0.004056,0.000000,-0.000129,-0.000,0.013
0.190000,-0.005,0.001915,4.980,0.001961,0.000000,-0.000047,0.010,0.006
0.195000,-0.016,0.006222,4.947,0.006259,0.000000,-0.000037,-0.001,0.019
0.200000,-0.001,0.000506,4.991,0.000506,0.000000,0.000000,0.000,0.002
0.205000,0.002,-0.000729,4.990,-0.000710,0.000000,-0.000019,0.000,0.002
0.210000,-0.006,0.002535,4.975,0.002508,0.000000,0.000027,0.000,0.008
0.215000,-0.014,0.005762,4.950,0.005693,0.000000,0.000068,0.000,0.018
0.220000,0.021,-0.008347,4.930,-0.008242,0.000000,-0.000104,0.001,0.026
0.225000,-0.017,0.006919,4.941,0.006876,0.000000,0.000042,-0.002,0.022
0.230000,-0.011,0.004289,4.962,0.004253,0.000000,0.000037,0.006,0.013
0.235000,0.003,-0.001262,4.985,-0.001201,0.000000,-0.000061,0.014,0.004
0.240000,0.008,-0.003479,4.968,-0.003356,0.000000,-0.000123,-0.021,0.011
0.245000,0.024,-0.009688,4.920,-0.009676,0.000000,-0.000011,0.017,0.030
0.250000,-0.015,0.005962,4.949,0.005976,0.000000,-0.000015,0.011,0.019
0.255000,-0.006,0.002401,4.977,0.002420,0.000000,-0.000018,-0.003,0.008
0.260000,0.006,-0.002287,4.977,-0.002282,0.000000,-0.000005,-0.008,0.007
0.265000,0.018,-0.007362,4.938,-0.007338,0.000000,-0.000024,-0.024,0.023
0.270000,-0.016,0.006714,4.943,0.006571,0.000000,0.000143,0.015,0.021
0.275000,-0.008,0.003037,4.972,0.003065,0.000000,-0.000028,0.006,0.009
0.280000,0.000,-0.000098,4.995,-0.000073,0.000000,-0.000025,-0.006,0.000
0.285000,-0.007,0.002799,4.973,0.002764,0.000000,0.000035,-0.018,0.009
0.290000,-0.023,0.009257,4.923,0.009141,0.000000,0.000116,0.016,0.029
0.295000,-0.023,0.009332,4.922,0.009320,0.000000,0.000012,0.008,0.029
0.300000,-0.018,0.007341,4.938,0.007339,0.000000,0.000001,0.000,0.023
0.305000,-0.015,0.006097,4.948,0.006104,0.000001,-0.000007,0.000,0.019
0.310000,0.014,-0.005762,4.950,-0.005678,0.000000,-0.000085,0.000,0.018
0.315000,-0.005,0.001862,4.981,0.001894,0.000000,-0.000033,0.000,0.006
0.320000,-0.012,0.004705,4.959,0.004718,0.000001,-0.000013,0.018,0.015
0.325000,-0.002,0.000694,4.990,0.000734,0.000001,-0.000041,0.015,0.002
0.330000,0.000,-0.000103,4.994,-0.000065,0.000001,-0.000039,-0.014,0.000
0.335000,0.011,-0.004426,4.961,-0.004442,0.000000,0.000016,0.005,0.014
