timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020592,-0.020592,4.321,0.00,0.022083,0.020005,0.000000,0.000588,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.007,-2.617960
0.004000,-0.010,-0.021955,-0.021955,4.321,1.30,0.021230,0.020358,0.000037,0.001559,0.000,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.014,-2.617888
0.006000,-0.010,-0.024775,-0.024775,4.321,2.44,0.020367,0.020777,0.000055,0.003943,0.000,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.017,-2.617813
0.008000,-0.011,-0.029104,-0.029104,4.321,3.35,0.019464,0.021247,0.000068,0.007789,0.000,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.019,-2.617734
0.010000,-0.011,-0.032117,-0.032117,4.321,4.08,0.018493,0.021771,0.000091,0.010255,0.010,0.021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.022,-2.617649
0.012000,-0.011,-0.038921,-0.038921,4.321,4.67,0.017480,0.022329,0.000101,0.016491,0.010,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.023,-2.617559
0.014000,-0.011,-0.041974,-0.041974,4.321,5.13,0.016353,0.022895,0.000119,0.018960,0.010,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617460
0.016000,-0.012,-0.043600,-0.043600,4.321,5.51,0.015186,0.023464,0.000139,0.019997,0.011,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617357
0.018000,-0.012,-0.043841,-0.043841,4.321,5.81,0.014010,0.024034,0.000158,0.019649,0.011,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617252
0.020000,-0.012,-0.049125,-0.049125,4.321,6.04,0.012853,0.024605,0.000168,0.024352,0.011,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617150
