timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,45.000,-0.300000,3.000,-360.000000,-0.044019,-2760.171875,0.000,0.938
0.015000,45.000,-0.300000,3.000,-360.000000,-0.081018,-2760.171875,0.000,0.938
0.020000,45.000,-0.300000,3.000,-360.000000,-0.127224,-2760.171875,0.000,0.938
0.025000,45.000,-0.300000,3.000,-360.000000,-0.183627,-2760.171875,0.000,0.938
0.030000,45.000,-0.300000,3.000,-360.000000,-0.228879,-2760.171875,-45.000,0.938
0.035000,45.000,-0.300000,3.000,-360.000000,-0.276201,0.000000,-45.000,0.938
0.040000,45.000,-0.300000,3.000,-360.000000,-0.312903,0.000000,-45.000,0.938
0.045000,45.000,-0.300000,3.000,-360.000000,-0.347355,0.000000,-45.000,0.938
0.050000,45.000,-0.300000,3.000,-360.000000,-0.378315,0.000000,-45.000,0.938
0.055000,45.000,-0.300000,3.000,-360.000000,-0.410913,0.000000,-45.000,0.938
0.060000,45.000,-0.300000,3.000,-360.000000,-0.462402,0.000000,-45.000,0.938
0.065000,45.000,-0.300000,3.000,-360.000000,-0.495297,0.000000,-45.000,0.938
0.070000,45.000,-0.300000,3.000,-360.000000,-0.527589,0.000000,-45.000,0.938
0.075000,45.000,-0.300000,3.000,-360.000000,-0.547650,0.000000,-45.000,0.938
0.080000,45.000,-0.300000,3.000,-360.000000,-0.580050,0.000000,-45.000,0.938
0.085000,44.500,-0.300000,3.000,-355.999451,-0.603982,55.790482,-45.000,0.938
0.090000,43.000,-0.300000,3.000,-343.998871,-0.659048,126.073425,-45.000,0.938
0.095000,40.500,0.300000,3.000,-323.998322,-0.677953,447.419037,-45.000,0.938
0.100000,37.000,-0.300000,3.000,-295.997742,-0.681165,-120.585724,0.000,0.938
0.105000,32.500,0.300000,3.000,-259.997192,-0.702673,287.398743,0.000,0.938
0.110000,27.000,0.300000,3.000,-215.996628,-0.723484,715.530884,0.000,0.938
0.115000,20.500,0.300000,3.000,-163.996063,-0.734636,1432.450439,0.000,0.938
0.120000,12.999,0.300000,3.000,-103.995506,-0.757154,1692.238281,-37.000,0.938
0.125000,4.499,0.300000,3.000,-35.994946,-0.760285,2545.588379,-32.500,0.938
0.130000,-4.501,0.300000,3.000,36.005054,-0.758002,3201.853271,-27.000,0.938
0.135000,-13.001,0.300000,3.000,104.004494,-0.752872,4066.158203,-20.500,0.938
0.140000,-20.500,0.300000,3.000,164.003937,-0.743302,4313.240234,-12.999,0.938
0.145000,-26.500,0.300000,3.000,212.003937,-0.724752,4567.738281,-4.499,0.938
0.150000,-30.500,0.300000,3.000,244.003937,-0.710362,4343.664062,4.501,0.938
0.155000,-32.500,0.300000,3.000,260.003937,-0.675443,3391.104492,13.001,0.938
0.160000,-32.500,0.300000,3.000,260.003937,-0.659420,2098.667480,20.500,0.938
0.165000,-30.500,0.300000,3.000,244.003937,-0.647373,830.868652,26.500,0.938
0.170000,-26.500,0.300000,3.000,212.003937,-0.629575,-40.772682,30.500,0.938
0.175000,-20.500,-0.300000,3.000,164.003937,-0.620231,-1339.282959,32.500,0.938
0.180000,-13.001,-0.300000,3.000,104.004494,-0.612334,-2191.829102,32.500,0.938
0.185000,-4.501,-0.300000,3.000,36.005054,-0.609938,-3149.747314,30.500,0.938
