timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.004000,0.020,0.015610,0.015610,4.995,-0.015610,0.000000,-0.000000,0.000,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.050,0.040224,0.040224,4.995,-0.040224,0.000000,-0.000000,0.000,0.080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.042,0.033597,0.033597,4.995,-0.033597,0.000000,-0.000000,0.000,0.067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.083,0.066095,0.066095,4.995,-0.066095,0.000000,-0.000000,0.000,0.132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.102,0.081653,0.081653,4.995,-0.081653,0.000000,-0.000000,-0.020,0.163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.105,0.084001,0.084001,4.995,-0.084001,0.000000,-0.000000,-0.050,0.168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.169,0.134813,0.134813,4.995,-0.134813,0.000000,-0.000000,-0.042,0.270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.193,0.154081,0.154081,4.995,-0.154081,0.000000,-0.000000,-0.083,0.308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.221,0.176697,0.176697,4.995,-0.176697,0.000000,-0.000000,-0.102,0.353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.254,0.203148,0.203148,4.995,-0.203148,0.000000,-0.000000,-0.105,0.406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.298,0.238085,0.238085,4.995,-0.238085,0.000000,-0.000000,-0.169,0.476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.323,0.258307,0.258307,4.995,-0.258307,0.000000,-0.000000,-0.193,0.517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.358,0.286421,-0.046705,2.997,-0.286421,0.000000,-0.000000,-0.221,0.573,-0.049966,0.093411,0.000000,-0.099933,0.000000,0.244549,1,51.96
0.056000,0.398,0.318446,-0.046705,2.997,-0.318446,0.000000,-0.000000,-0.254,0.637,-0.049966,0.093411,0.000000,-0.099933,0.000000,0.244549,1,51.96
0.060000,0.428,0.342218,-0.046705,2.997,-0.342218,0.000000,-0.000000,-0.298,0.684,-0.049966,0.093411,0.000000,-0.099933,0.000000,0.244549,1,51.96
0.064000,0.454,0.362958,-0.046705,2.997,-0.362958,0.000000,-0.000000,-0.323,0.726,-0.049966,0.093411,0.000000,-0.099933,0.000000,0.244549,1,51.96
