timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,180.000,-0.320000,3.000,-2.699998,-0.017340,-0.018685,0.000,1.000
0.015000,180.000,-0.320000,3.000,-2.699998,-0.030949,-0.018685,0.000,1.000
0.020000,178.333,-0.320000,3.000,-2.674998,-0.043761,-0.018453,0.000,1.000
0.025000,176.250,-0.320000,3.000,-2.643748,-0.054112,-0.018098,0.000,1.000
0.030000,174.000,-0.320000,3.000,-2.609998,-0.068196,-0.017820,-180.000,1.000
0.035000,171.667,-0.320000,3.000,-2.574998,-0.078894,0.001239,-180.000,1.000
0.040000,169.286,-0.320000,3.000,-2.539284,-0.090986,0.001572,-178.333,1.000
0.045000,166.875,-0.320000,3.000,-2.503123,-0.119255,0.001483,-176.250,1.000
0.050000,164.444,-0.320000,3.000,-2.466665,-0.130928,0.001470,-174.000,1.000
0.055000,162.000,-0.320000,3.000,-2.429998,-0.143050,0.001519,-171.667,1.000
0.060000,157.500,-0.320000,3.000,-2.362498,-0.153797,0.001804,-169.286,1.000
0.065000,152.500,-0.320000,3.000,-2.287498,-0.165887,0.002102,-166.875,1.000
0.070000,147.500,-0.320000,3.000,-2.212498,-0.176782,0.002636,-164.444,1.000
0.075000,142.500,-0.320000,3.000,-2.137498,-0.190329,0.002820,-162.000,1.000
0.080000,137.500,-0.320000,3.000,-2.062498,-0.201555,0.003105,-157.500,1.000
0.085000,132.500,-0.320000,3.000,-1.987498,-0.212484,0.003052,-152.500,1.000
0.090000,127.500,-0.320000,3.000,-1.912498,-0.221983,0.003093,-147.500,1.000
0.095000,122.500,-0.320000,3.000,-1.837498,-0.230818,0.003109,-142.500,1.000
0.100000,117.500,-0.320000,3.000,-1.762498,0.000000,-0.000764,0.000,1.000
0.105000,112.500,-0.320000,3.000,-1.687498,-0.008898,-0.000131,0.000,1.000
0.110000,107.500,-0.320000,3.000,-1.612498,-0.016613,0.000565,0.000,1.000
0.115000,102.500,-0.320000,3.000,-1.537498,-0.023443,0.001316,0.000,1.000
0.120000,97.500,-0.320000,3.000,-1.462498,-0.030464,0.002010,-117.500,1.000
0.125000,92.500,-0.320000,3.000,-1.387498,-0.041877,0.003179,-112.500,1.000
0.130000,87.500,-0.320000,3.000,-1.312498,-0.049691,0.003107,-107.500,1.000
0.135000,82.500,-0.320000,3.000,-1.237498,-0.056560,0.003010,-102.500,1.000
0.140000,77.500,-0.320000,3.000,-1.162498,-0.062113,0.002958,-97.500,1.000
0.145000,72.500,-0.320000,3.000,-1.087498,-0.068101,0.002869,-92.500,1.000
0.150000,67.500,-0.320000,3.000,-1.012498,-0.073609,0.003076,-87.500,1.000
0.155000,62.500,-0.320000,3.000,-0.937498,-0.078805,0.003118,-82.500,1.000
0.160000,57.500,-0.320000,3.000,-0.862498,-0.083506,0.003129,-77.500,1.000
0.165000,52.500,-0.320000,3.000,-0.787498,-0.087649,0.003065,-72.500,1.000
0.170000,47.500,-0.320000,3.000,-0.712498,-0.091415,0.003090,-67.500,1.000
0.175000,42.500,-0.320000,3.000,-0.637498,-0.095078,0.003057,-62.500,1.000
0.180000,37.500,-0.320000,3.000,-0.562498,-0.097599,0.003200,-57.500,1.000
0.185000,32.500,-0.320000,3.000,-0.487498,-0.100520,0.003144,-52.500,1.000
0.190000,27.500,-0.320000,3.000,-0.412498,-0.102494,0.003207,-47.500,1.000
0.195000,22.500,-0.320000,3.000,-0.337498,-0.104074,0.003289,-42.500,1.000
0.200000,17.500,-0.262553,3.000,-0.262498,0.000000,-0.000056,0.000,0.820
0.205000,12.500,-0.187922,3.532,-0.187498,-0.000996,0.000572,0.000,0.587
0.210000,8.500,-0.128858,3.993,-0.127498,-0.002212,0.000852,0.000,0.403
0.215000,5.500,-0.083939,4.344,-0.082498,-0.002660,0.001219,0.000,0.262
0.220000,3.500,-0.053960,4.578,-0.052498,-0.002936,0.001473,-17.500,0.169
0.225000,2.500,-0.038991,4.695,-0.037498,-0.003143,0.001650,-12.500,0.122
0.230000,2.500,-0.039796,4.689,-0.037498,-0.003321,0.001022,-8.500,0.124
0.235000,3.500,-0.055454,4.567,-0.052498,-0.003484,0.000528,-5.500,0.173
0.240000,5.500,-0.086491,4.324,-0.082498,-0.003863,-0.000129,-3.500,0.270
0.245000,8.500,-0.132783,3.963,-0.127498,-0.004504,-0.000782,-2.500,0.415
0.250000,12.500,-0.194398,3.481,-0.187498,-0.005491,-0.001409,-2.500,0.607
0.255000,17.500,-0.271909,3.000,-0.262498,-0.007584,-0.001827,-3.500,0.850
0.260000,22.500,-0.320000,3.000,-0.337498,-0.009507,-0.002197,-5.500,1.000
0.265000,27.500,-0.320000,3.000,-0.412498,-0.011480,-0.002605,-8.500,1.000
