timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.010000,0.005,0.009310,0.009310,6.000,0.00,-0.000056,-0.009310,0.000000,-0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.020000,0.005,0.009809,0.009809,6.000,0.70,0.000867,-0.009809,0.000000,-0.000000,0.000,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.030000,0.005,0.010303,0.010303,6.000,2.51,0.001760,-0.010303,0.000000,-0.000000,0.000,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.040000,0.005,0.010771,0.010771,6.000,3.95,0.002614,-0.010771,0.000000,-0.000000,0.000,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.050000,0.006,0.011215,0.011215,6.000,5.10,0.003430,-0.011215,0.000000,-0.000000,-0.005,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.060000,0.006,0.011639,0.011639,6.000,6.03,0.004208,-0.011639,0.000000,-0.000000,-0.005,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.070000,0.006,0.012045,0.012045,6.000,6.76,0.004951,-0.012045,0.000000,-0.000000,-0.005,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.080000,0.006,0.012436,0.012436,6.000,7.36,0.005660,-0.012436,0.000000,-0.000000,-0.005,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.090000,0.006,0.012816,0.012816,6.000,7.83,0.006338,-0.012816,0.000000,-0.000000,-0.006,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.100000,0.007,0.013186,0.013186,6.000,8.21,0.006986,-0.013186,0.000000,-0.000000,-0.006,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.110000,0.007,0.013551,0.013551,6.000,8.51,0.007606,-0.013551,0.000000,-0.000000,-0.006,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.120000,0.007,0.013912,0.013912,6.000,8.75,0.008200,-0.013912,0.000000,-0.000000,-0.006,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.130000,0.007,0.014273,0.014273,6.000,8.94,0.008772,-0.014273,0.000000,-0.000000,-0.006,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.140000,0.007,0.014636,0.014636,6.000,9.10,0.009322,-0.014636,0.000000,-0.000000,-0.007,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.150000,0.008,0.015005,0.015005,6.000,9.22,0.009853,-0.015005,0.000000,-0.000000,-0.007,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.160000,0.008,0.015383,0.015383,6.000,9.32,0.010368,-0.015383,0.000000,-0.000000,-0.007,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.170000,0.008,0.015772,0.015772,6.000,9.40,0.010870,-0.015772,0.000000,-0.000000,-0.007,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.180000,0.008,0.016174,0.016174,6.000,9.46,0.011360,-0.016174,0.000000,-0.000000,-0.007,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.190000,0.008,0.016594,0.016594,6.000,9.52,0.011841,-0.016594,0.000000,-0.000000,-0.008,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.200000,0.009,0.017034,0.017034,6.000,9.56,0.012317,-0.017034,0.000000,-0.000000,-0.008,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.210000,0.009,0.017496,0.017496,6.000,9.59,0.012788,-0.017496,0.000000,-0.000000,-0.008,0.012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.220000,0.009,0.017983,0.017983,6.000,9.61,0.013259,-0.017983,0.000000,-0.000000,-0.008,0.012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.230000,0.009,0.018498,0.018498,6.000,9.64,0.013732,-0.018498,0.000000,-0.000000,-0.008,0.012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.240000,0.010,0.019043,0.019043,6.000,9.65,0.014208,-0.019043,0.000000,-0.000000,-0.009,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.250000,0.010,0.019621,0.019621,6.000,9.67,0.014692,-0.019621,0.000000,-0.000000,-0.009,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.260000,0.010,0.020234,0.020234,6.000,9.68,0.015185,-0.020234,0.000000,-0.000000,-0.009,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.270000,0.010,0.020884,0.020884,6.000,9.68,0.015690,-0.020884,0.000000,-0.000000,-0.009,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.280000,0.011,0.021573,0.021573,6.000,9.69,0.016209,-0.021573,0.000000,-0.000000,-0.010,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.290000,0.011,0.022303,0.022303,6.000,9.70,0.016745,-0.022303,0.000000,-0.000000,-0.010,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.300000,0.012,0.023076,0.023076,6.000,9.70,0.017301,-0.023076,0.000000,-0.000000,-0.010,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.310000,0.012,0.023893,0.023893,6.000,9.70,0.017879,-0.023893,0.000000,-0.000000,-0.010,0.016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.320000,0.012,0.024756,0.024756,6.000,9.71,0.018480,-0.024756,0.000000,-0.000000,-0.011,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.330000,0.013,0.025666,0.025666,6.000,9.71,0.019108,-0.025666,0.000000,-0.000000,-0.011,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.340000,0.013,0.026625,0.026625,6.000,9.71,0.019764,-0.026625,0.000000,-0.000000,-0.012,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.350000,0.014,0.027632,0.027632,6.000,9.71,0.020450,-0.027632,0.000000,-0.000000,-0.012,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
