timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.016,-0.000100,4.995,-0.000016,-0.000000,-0.000084,0.000,0.000
0.010000,0.009,-0.000010,4.995,-0.000009,-0.000000,-0.000001,0.000,0.000
0.015000,0.011,-0.000095,4.995,-0.000011,-0.000000,-0.000084,0.000,0.000
0.020000,0.005,0.000148,4.994,-0.000005,-0.000000,0.000153,0.000,0.000
0.025000,-0.018,0.001025,4.987,0.000018,-0.000000,0.001007,-0.016,0.003
0.030000,-0.001,0.000448,4.992,0.000001,-0.000000,0.000447,-0.009,0.001
0.035000,-0.005,0.000550,4.991,0.000005,-0.000000,0.000545,-0.011,0.002
0.040000,-0.025,0.001615,4.983,0.000025,-0.000000,0.001590,-0.005,0.005
0.045000,0.007,-0.000231,4.993,-0.000007,-0.000000,-0.000224,0.018,0.001
0.050000,-0.003,-0.000601,4.991,0.000003,-0.000000,-0.000603,0.001,0.002
0.055000,0.002,-0.000154,4.994,-0.000002,-0.000000,-0.000152,0.005,0.000
0.060000,-0.005,0.000010,4.995,0.000005,-0.000000,0.000004,0.025,0.000
0.065000,0.005,-0.001041,4.987,-0.000005,-0.000000,-0.001036,-0.007,0.003
0.070000,-0.015,0.001335,4.985,0.000015,-0.000000,0.001321,0.003,0.004
0.075000,0.002,-0.000969,4.988,-0.000002,-0.000000,-0.000966,-0.002,0.003
0.080000,-0.001,-0.000564,4.991,0.000001,-0.000000,-0.000565,0.005,0.002
0.085000,-0.003,-0.000739,4.990,0.000003,-0.000000,-0.000742,-0.005,0.002
0.090000,-0.009,-0.000248,4.993,0.000009,-0.000000,-0.000257,0.015,0.001
0.095000,0.012,-0.002491,4.976,-0.000012,-0.000000,-0.002479,-0.002,0.008
0.100000,0.007,-0.000018,4.995,-0.000007,-0.000000,-0.000010,0.000,0.000
0.105000,0.008,-0.000023,4.995,-0.000008,-0.000000,-0.000015,0.000,0.000
0.110000,0.015,-0.000751,4.989,-0.000015,-0.000000,-0.000736,0.000,0.002
0.115000,-0.001,0.001056,4.987,0.000001,-0.000000,0.001055,0.000,0.003
0.120000,0.000,0.000860,4.989,-0.000000,-0.000000,0.000861,-0.007,0.003
0.125000,0.010,-0.000173,4.994,-0.000010,-0.000000,-0.000164,-0.008,0.001
0.130000,-0.008,0.001796,4.981,0.000008,-0.000000,0.001788,-0.015,0.006
0.135000,-0.007,0.002476,4.976,0.000007,-0.000000,0.002469,0.001,0.008
0.140000,-0.009,0.000861,4.989,0.000009,-0.000000,0.000852,-0.000,0.003
0.145000,0.007,-0.000780,4.989,-0.000007,-0.000000,-0.000772,-0.010,0.002
0.150000,-0.004,0.000805,4.989,0.000004,-0.000000,0.000800,0.008,0.003
0.155000,-0.004,-0.001224,4.986,0.000004,-0.000000,-0.001227,0.007,0.004
0.160000,0.003,-0.001638,4.982,-0.000003,-0.000000,-0.001635,0.009,0.005
0.165000,-0.006,-0.001181,4.986,0.000006,-0.000000,-0.001187,-0.007,0.004
0.170000,-0.007,0.000673,4.990,0.000007,-0.000000,0.000666,0.004,0.002
0.175000,0.009,-0.000970,4.988,-0.000009,-0.000000,-0.000961,0.004,0.003
0.180000,-0.014,0.000720,4.990,0.000014,-0.000000,0.000706,-0.003,0.002
0.185000,0.018,-0.000474,4.992,-0.000018,-0.000000,-0.000456,0.006,0.001
0.190000,-0.004,-0.000013,4.995,0.000004,-0.000000,-0.000017,0.007,0.000
0.195000,0.014,-0.000940,4.988,-0.000014,-0.000000,-0.000926,-0.009,0.003
0.200000,-0.002,0.000003,4.995,0.000002,0.000000,0.000002,0.000,0.000
0.205000,0.002,-0.000216,4.994,-0.000002,0.000000,-0.000214,0.000,0.001
0.210000,-0.018,0.000217,4.994,0.000018,0.000000,0.000199,0.000,0.001
0.215000,-0.005,-0.000518,4.991,0.000005,0.000000,-0.000523,0.000,0.002
0.220000,0.003,-0.000967,4.988,-0.000003,0.000000,-0.000965,0.002,0.003
0.225000,-0.005,-0.000636,4.990,0.000005,0.000000,-0.000641,-0.002,0.002
0.230000,-0.004,-0.000468,4.992,0.000004,0.000000,-0.000472,0.018,0.001
0.235000,0.004,-0.001161,4.986,-0.000004,0.000000,-0.001157,0.005,0.004
0.240000,-0.004,-0.000075,4.995,0.000004,0.000000,-0.000079,-0.003,0.000
0.245000,0.002,0.000156,4.994,-0.000002,0.000000,0.000158,0.005,0.000
0.250000,0.006,-0.000335,4.993,-0.000006,0.000000,-0.000329,0.004,0.001
0.255000,-0.013,0.000334,4.993,0.000013,0.000000,0.000320,-0.004,0.001
0.260000,-0.010,0.000513,4.991,0.000010,0.000000,0.000502,0.004,0.002
0.265000,-0.006,0.000009,4.995,0.000006,0.000000,0.000002,-0.002,0.000
0.270000,0.003,-0.000091,4.995,-0.000003,0.000000,-0.000088,-0.006,0.000
0.275000,-0.017,0.000724,4.990,0.000017,0.000000,0.000707,0.013,0.002
0.280000,0.004,-0.000524,4.991,-0.000004,0.000000,-0.000520,0.010,0.002
0.285000,-0.019,0.000430,4.992,0.000019,0.000000,0.000410,0.006,0.001
0.290000,0.003,-0.000111,4.994,-0.000003,0.000000,-0.000108,-0.003,0.000
0.295000,-0.014,0.000655,4.990,0.000014,0.000000,0.000641,0.017,0.002
0.300000,0.019,-0.000032,4.995,-0.000019,-0.000001,-0.000012,0.000,0.000
