timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.007,0.000682,0.000682,4.990,-0.000682,0.000000,-0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.016,0.001577,0.001577,4.983,-0.001577,0.000000,-0.000000,0.000,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.030,0.003013,0.003013,4.972,-0.003013,0.000000,-0.000000,0.000,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.014,0.001424,0.001424,4.984,-0.001424,0.000000,-0.000000,0.000,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.030,0.002993,0.002993,4.972,-0.002993,0.000000,-0.000000,-0.007,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.020,0.002012,0.002012,4.980,-0.002012,0.000000,-0.000000,-0.016,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,-0.010,-0.000985,-0.000985,4.988,0.000985,0.000000,0.000000,-0.030,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.003,-0.000295,-0.000295,4.993,0.000295,0.000000,0.000000,-0.014,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.006,0.000605,0.000605,4.991,-0.000605,0.000000,0.000000,-0.030,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.009,0.000860,0.000860,4.989,-0.000860,0.000000,0.000000,-0.020,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.000,0.000003,0.000003,4.995,-0.000003,0.000000,0.000000,0.010,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.001,0.000071,0.000071,4.995,-0.000071,0.000000,-0.000000,0.003,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.012,0.001222,0.001222,4.986,-0.001222,0.000000,-0.000000,-0.006,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.016,0.001565,0.001565,4.983,-0.001565,0.000000,-0.000000,-0.009,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.008,0.000777,0.000777,4.989,-0.000777,0.000000,-0.000000,-0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.002,0.000170,0.000170,4.994,-0.000170,0.000000,-0.000000,-0.001,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.004,0.000409,0.000409,4.992,-0.000409,0.000000,-0.000000,-0.012,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.020,0.002031,0.002031,4.979,-0.002031,0.000000,-0.000000,-0.016,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,-0.009,-0.000885,-0.000885,4.988,0.000885,0.000000,0.000000,-0.008,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,-0.005,-0.000543,-0.000543,4.991,0.000543,0.000000,0.000000,-0.002,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.021,0.002090,0.002090,4.979,-0.002090,0.000000,-0.000000,-0.004,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,-0.007,-0.000661,-0.000661,4.990,0.000661,0.000000,0.000000,-0.020,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,-0.002,-0.000204,-0.000204,4.994,0.000204,0.000000,0.000000,0.009,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.004,0.000421,0.000421,4.992,-0.000421,0.000000,-0.000000,0.005,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,0.013,0.001275,0.001275,4.985,-0.001275,0.000000,-0.000000,-0.021,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.004,0.000411,-0.000446,4.163,-0.000411,0.000000,0.000000,0.007,0.001,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.054000,0.002,0.000244,-0.000560,4.163,-0.000244,0.000000,-0.000000,0.002,0.001,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.056000,-0.003,-0.000292,-0.000926,4.163,0.000292,0.000000,-0.000000,-0.004,0.001,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.058000,0.015,0.001463,0.000271,4.163,-0.001463,0.000000,-0.000000,-0.013,0.005,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.060000,0.002,0.000238,-0.000564,4.163,-0.000238,0.000000,-0.000000,-0.004,0.001,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.062000,0.026,0.002563,0.001020,4.163,-0.002563,0.000000,-0.000000,-0.002,0.008,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.064000,0.008,0.000843,-0.000152,4.163,-0.000843,0.000000,-0.000000,0.003,0.003,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.066000,-0.003,-0.000296,-0.000928,4.163,0.000296,0.000000,-0.000000,-0.015,0.001,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.068000,0.003,0.000319,-0.000509,4.163,-0.000319,0.000000,-0.000000,-0.002,0.001,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.070000,0.013,0.001261,0.000133,4.163,-0.001261,0.000000,-0.000000,-0.026,0.004,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.072000,0.014,0.001426,0.000245,4.163,-0.001426,0.000000,-0.000000,-0.008,0.004,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.074000,0.013,0.001309,0.000165,4.163,-0.001309,0.000000,-0.000000,0.003,0.004,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.076000,0.018,0.001770,0.000480,4.163,-0.001770,0.000000,-0.000000,-0.003,0.006,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.078000,0.025,0.002489,0.000969,4.163,-0.002489,0.000000,-0.000000,-0.013,0.008,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.080000,-0.005,-0.000502,-0.001068,4.163,0.000502,0.000000,0.000000,-0.014,0.002,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.082000,0.028,0.002763,0.001156,4.163,-0.002763,0.000000,-0.000000,-0.013,0.009,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.084000,0.026,0.002614,0.001054,4.163,-0.002614,0.000000,-0.000000,-0.018,0.008,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.086000,0.029,0.002869,0.001228,4.163,-0.002869,0.000000,-0.000000,-0.025,0.009,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
0.088000,0.037,0.003704,0.001797,4.163,-0.003704,0.000000,0.000000,0.005,0.012,0.045834,-0.007123,0.233338,-0.003730,0.433424,0.000000,1,53.12
