timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020439,-0.020439,4.321,0.00,0.022083,0.019998,0.000000,0.000440,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.014,-2.617960
0.004000,-0.010,-0.029078,-0.029078,4.321,1.31,0.021233,0.020340,0.000004,0.008734,0.000,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.027,-2.617888
0.006000,-0.010,-0.043385,-0.043385,4.321,2.44,0.020227,0.020745,0.000007,0.022632,0.000,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.034,-2.617800
0.008000,-0.011,-0.045860,-0.045860,4.321,3.36,0.018955,0.021206,0.000032,0.024622,0.000,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617689
0.010000,-0.011,-0.050436,-0.050436,4.321,4.08,0.017659,0.021711,0.000045,0.028680,0.010,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.047,-2.617574
0.012000,-0.011,-0.056273,-0.056273,4.321,4.67,0.016297,0.022261,0.000056,0.033955,0.010,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617452
0.014000,-0.011,-0.057001,-0.057001,4.321,5.13,0.014846,0.022818,0.000063,0.034120,0.010,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617321
0.016000,-0.012,-0.047856,-0.047856,4.321,5.51,0.013409,0.023374,0.000079,0.024403,0.011,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617192
0.018000,-0.012,-0.052459,-0.052459,4.321,5.81,0.012184,0.023922,0.000090,0.028447,0.011,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617079
0.020000,-0.012,-0.066601,-0.066601,4.321,6.04,0.010891,0.024473,0.000094,0.042034,0.011,0.044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.616961
