timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020434,-0.020434,4.321,0.00,0.022083,0.019998,0.000000,0.000436,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.014,-2.617960
0.004000,-0.010,-0.027790,-0.027790,4.321,1.31,0.021233,0.020340,0.000005,0.007445,0.000,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.027,-2.617888
0.006000,-0.010,-0.040040,-0.040040,4.321,2.44,0.020253,0.020744,0.000008,0.019288,0.000,0.027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.034,-2.617802
0.008000,-0.011,-0.042499,-0.042499,4.321,3.36,0.019048,0.021202,0.000033,0.021264,0.000,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.040,-2.617697
0.010000,-0.011,-0.047296,-0.047296,4.321,4.08,0.017817,0.021703,0.000046,0.025547,0.010,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.617587
0.012000,-0.011,-0.062462,-0.062462,4.321,4.67,0.016514,0.022251,0.000050,0.040161,0.010,0.042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617470
0.014000,-0.011,-0.075444,-0.075444,4.321,5.13,0.014935,0.022813,0.000053,0.052578,0.010,0.050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.617329
0.016000,-0.012,-0.067039,-0.067039,4.321,5.51,0.013128,0.023388,0.000077,0.043575,0.011,0.045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.617169
0.018000,-0.012,-0.074396,-0.074396,4.321,5.81,0.011524,0.023954,0.000085,0.050357,0.011,0.050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.617024
0.020000,-0.012,-0.074593,-0.074593,4.321,6.04,0.009806,0.024527,0.000103,0.049963,0.011,0.050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.616870
0.022000,-0.013,-0.070589,-0.070589,4.321,6.24,0.008118,0.025099,0.000109,0.045380,0.011,0.047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.616719
0.024000,-0.013,-0.058882,-0.058882,4.321,6.39,0.006544,0.025667,0.000120,0.033095,0.012,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.054,-2.616575
