timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.005,0.009049,0.009049,8.000,0.00,-0.000001,-0.009049,0.000000,-0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.005,0.009030,0.009030,8.000,1.30,0.000181,-0.009030,0.000000,0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.004,0.008998,0.008998,8.000,2.98,0.000358,-0.008998,0.000000,0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.004,0.008953,0.008953,8.000,4.95,0.000530,-0.008953,0.000000,0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.004,0.008893,0.008893,8.000,6.55,0.000699,-0.008893,0.000000,0.000000,-0.005,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.004,0.008819,0.008819,8.000,7.83,0.000863,-0.008819,0.000000,0.000000,-0.005,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.004,0.008729,0.008729,8.000,8.86,0.001022,-0.008729,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.004,0.008625,0.008625,8.000,9.68,0.001176,-0.008625,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.004,0.008504,0.008504,8.000,10.33,0.001325,-0.008504,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.004,0.008367,0.008367,8.000,10.86,0.001469,-0.008367,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.004,0.008219,0.008219,8.000,11.28,0.001607,-0.008219,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.004,0.008068,0.008068,8.000,11.62,0.001739,-0.008068,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.004,0.007914,0.007914,8.000,11.88,0.001865,-0.007914,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.004,0.007756,0.007756,8.000,12.10,0.001986,-0.007756,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.004,0.007596,0.007596,8.000,12.27,0.002102,-0.007596,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.004,0.007433,0.007433,8.000,12.41,0.002212,-0.007433,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.004,0.007266,0.007266,8.000,12.52,0.002316,-0.007266,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.004,0.007097,0.007097,8.000,12.61,0.002415,-0.007097,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.003,0.006926,0.006926,8.000,12.68,0.002509,-0.006926,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.003,0.006751,0.006751,8.000,12.73,0.002597,-0.006751,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.003,0.006574,0.006574,8.000,12.78,0.002680,-0.006574,0.000000,0.000000,-0.004,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.003,0.006394,0.006394,8.000,12.82,0.002758,-0.006394,0.000000,0.000000,-0.004,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,0.003,0.006211,0.006211,8.000,12.84,0.002831,-0.006211,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.003,0.006026,0.006026,8.000,12.87,0.002898,-0.006026,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,0.003,0.005838,0.005838,8.000,12.89,0.002961,-0.005838,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.003,0.005648,0.005648,8.000,12.90,0.003018,-0.005648,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.054000,0.003,0.005455,0.005455,8.000,12.91,0.003071,-0.005455,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.056000,0.003,0.005261,0.005261,8.000,12.92,0.003119,-0.005261,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.058000,0.003,0.005063,0.005063,8.000,12.93,0.003162,-0.005063,0.000000,0.000000,-0.003,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.060000,0.002,0.004864,0.003182,4.000,12.94,0.003200,-0.004864,0.000000,0.000000,-0.003,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.062000,0.002,0.004681,0.003090,4.000,12.24,0.003199,-0.004681,0.000000,0.000000,-0.003,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.064000,0.002,0.004516,0.003008,4.000,11.09,0.003197,-0.004516,0.000000,0.000000,-0.003,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.066000,0.002,0.004370,0.002935,4.000,10.16,0.003193,-0.004370,0.000000,0.000000,-0.003,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.068000,0.002,0.004243,0.002872,4.000,9.43,0.003188,-0.004243,0.000000,0.000000,-0.002,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.070000,0.002,0.004136,0.002818,4.000,8.84,0.003182,-0.004136,0.000000,0.000000,-0.002,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.072000,0.002,0.004030,0.002765,4.000,8.37,0.003175,-0.004030,0.000000,0.000000,-0.002,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.074000,0.002,0.003955,0.002727,4.000,6.78,0.003166,-0.003955,0.000000,0.000000,-0.002,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.076000,0.002,0.003880,0.002690,4.000,5.40,0.003158,-0.003880,0.000000,0.000000,-0.002,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.078000,0.002,0.003804,0.002652,4.000,4.21,0.003148,-0.003804,0.000000,0.000000,-0.002,0.003,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.080000,0.002,0.003729,0.002614,4.000,3.20,0.003138,-0.003729,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.082000,0.002,0.003654,0.002577,4.000,2.36,0.003128,-0.003654,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.084000,0.002,0.003580,0.002540,4.000,1.66,0.003117,-0.003580,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.086000,0.002,0.003506,0.002503,4.000,1.09,0.003105,-0.003506,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.088000,0.002,0.003433,0.002467,4.000,0.65,0.003093,-0.003433,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.090000,0.002,0.003360,0.002430,4.000,0.35,0.003081,-0.003360,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.092000,0.002,0.003286,0.002393,4.000,0.27,0.003068,-0.003286,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.094000,0.002,0.003210,0.002355,4.000,0.45,0.003054,-0.003210,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.096000,0.002,0.003132,0.002316,4.000,0.89,0.003040,-0.003132,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.098000,0.002,0.003052,0.002276,4.000,1.55,0.003026,-0.003052,0.000000,0.000000,-0.002,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.100000,0.001,0.002968,0.002234,4.000,2.44,0.003011,-0.002968,0.000000,-0.000000,0.000,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.102000,0.001,0.002883,0.002192,4.000,3.25,0.002995,-0.002883,0.000000,0.000000,0.000,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.104000,0.001,0.002798,0.002149,4.000,3.89,0.002979,-0.002798,0.000000,0.000000,0.000,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.106000,0.001,0.002714,0.002107,4.000,4.41,0.002963,-0.002714,0.000000,0.000000,0.000,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.108000,0.001,0.002629,0.002064,4.000,4.82,0.002946,-0.002629,0.000000,0.000000,-0.001,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.110000,0.001,0.002544,0.002022,4.000,5.16,0.002928,-0.002544,0.000000,0.000000,-0.001,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.112000,0.001,0.002459,0.001979,4.000,5.42,0.002910,-0.002459,0.000000,0.000000,-0.001,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.114000,0.001,0.002374,0.001937,4.000,5.63,0.002891,-0.002374,0.000000,0.000000,-0.001,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.116000,0.001,0.002289,0.001894,4.000,5.80,0.002872,-0.002289,0.000000,0.000000,-0.001,0.002,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.118000,0.001,0.002204,0.001852,4.000,5.94,0.002853,-0.002204,0.000000,0.000000,-0.001,0.001,-0.029482,0.001000,0.000000,-0.058964,0.000000,0.144293,1,51.26
0.120000,0.001,0.002119,0.002559,4.000,6.05,0.002833,-0.002119,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.122000,0.001,0.002035,0.002517,4.000,6.13,0.002827,-0.002035,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.124000,0.001,0.001951,0.002475,4.000,6.20,0.002821,-0.001951,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.126000,0.001,0.001867,0.002434,4.000,6.26,0.002814,-0.001867,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.128000,0.001,0.001784,0.002392,4.000,6.30,0.002806,-0.001784,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.130000,0.001,0.001746,0.002373,4.000,6.34,0.002798,-0.001746,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.132000,0.001,0.001711,0.002355,4.000,6.24,0.002789,-0.001711,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.134000,0.001,0.001678,0.002339,4.000,5.85,0.002781,-0.001678,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.136000,0.001,0.001647,0.002324,4.000,5.12,0.002772,-0.001647,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.138000,0.001,0.001617,0.002309,4.000,4.56,0.002763,-0.001617,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.140000,0.001,0.001587,0.002293,4.000,4.12,0.002754,-0.001587,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.142000,0.001,0.001556,0.002278,4.000,3.78,0.002745,-0.001556,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.144000,0.001,0.001526,0.002263,4.000,3.51,0.002735,-0.001526,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.146000,0.001,0.001495,0.002248,4.000,3.29,0.002726,-0.001495,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.148000,0.001,0.001465,0.002233,4.000,3.13,0.002716,-0.001465,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.150000,0.001,0.001435,0.002218,4.000,3.05,0.002707,-0.001435,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.152000,0.001,0.001404,0.002202,4.000,3.11,0.002697,-0.001404,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
0.154000,0.001,0.001371,0.002186,4.000,3.30,0.002687,-0.001371,0.000000,0.000000,-0.001,0.001,-0.029707,0.002000,0.000000,-0.059413,0.000000,0.145392,1,51.50
