timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.002000,-0.006,0.000000,4.995,0.000000,0.000000,0.000000,0.000,0.000
0.004000,0.026,0.000000,4.995,-0.000000,0.000000,-0.000000,0.000,0.000
0.006000,0.003,0.000000,4.995,-0.000000,0.000000,0.000000,0.000,0.000
0.008000,-0.009,0.000000,4.995,0.000000,0.000000,0.000000,0.000,0.000
0.010000,-0.005,0.000000,4.995,0.000000,0.000000,0.000000,0.006,0.000
0.012000,-0.011,0.000000,4.995,0.000000,0.000000,0.000000,-0.026,0.000
0.014000,0.010,0.000000,4.995,-0.000000,0.000000,0.000000,-0.003,0.000
0.016000,0.006,0.000000,4.995,-0.000000,0.000000,0.000000,0.009,0.000
0.018000,-0.008,0.000000,4.995,0.000000,0.000000,0.000000,0.005,0.000
0.020000,0.003,0.000000,4.995,-0.000000,0.000000,0.000000,0.011,0.000
0.022000,0.006,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.010,0.000
0.024000,-0.002,0.000000,4.995,0.000000,0.000000,0.000000,-0.006,0.000
0.026000,0.008,0.000000,4.995,-0.000000,0.000000,-0.000000,0.008,0.000
0.028000,-0.004,0.000000,4.995,0.000000,0.000000,-0.000000,-0.003,0.000
0.030000,-0.006,0.000000,4.995,0.000000,0.000000,0.000000,-0.006,0.000
0.032000,0.004,0.000000,4.995,-0.000000,0.000000,0.000000,0.002,0.000
0.034000,0.004,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.008,0.000
0.036000,-0.003,0.000000,4.995,0.000000,0.000000,0.000000,0.004,0.000
0.038000,0.014,0.000000,4.995,-0.000000,0.000000,-0.000000,0.006,0.000
0.040000,0.013,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.004,0.000
0.042000,0.018,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.004,0.000
0.044000,0.017,0.000000,4.995,-0.000000,0.000000,-0.000000,0.003,0.000
0.046000,0.013,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.014,0.000
0.048000,0.006,0.000000,4.995,-0.000000,0.000000,0.000000,-0.013,0.000
0.050000,0.006,0.000000,4.995,-0.000000,0.000000,0.000000,-0.018,0.000
0.052000,-0.002,0.000000,4.995,0.000000,0.000000,0.000000,-0.017,0.000
0.054000,-0.015,0.000000,4.995,0.000000,0.000000,0.000000,-0.013,0.000
0.056000,-0.002,0.000000,4.995,0.000000,0.000000,0.000000,-0.006,0.000
0.058000,-0.002,0.000000,4.995,0.000000,0.000000,0.000000,-0.006,0.000
