timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.010,-0.021471,-0.021471,5.000,0.00,0.022108,0.019616,0.000000,0.001856,0.000,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.010,0.022028,0.022028,5.000,1.58,0.022095,0.019240,0.000000,-0.041269,0.000,0.044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,-0.010,0.057299,0.057299,5.000,2.89,0.021571,0.019014,0.000000,-0.076314,0.000,0.115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,-0.009,0.058165,0.058165,5.000,3.93,0.020542,0.018936,0.000000,-0.077101,0.000,0.116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,-0.010,0.057098,0.057098,5.000,4.76,0.019007,0.019006,0.000000,-0.076104,0.010,0.114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.010,0.050697,0.050697,5.000,5.43,0.017485,0.019074,0.000000,-0.069771,0.010,0.101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,-0.010,0.001830,0.001830,5.000,5.96,0.016121,0.019100,0.000000,-0.020930,0.010,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.009,-0.029133,-0.029133,5.000,6.39,0.015263,0.018984,0.000000,0.010150,0.009,0.058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.009,-0.021004,-0.021004,5.000,6.73,0.014906,0.018726,0.000000,0.002279,0.010,0.042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,-0.009,0.013479,0.013479,5.000,7.01,0.015028,0.018333,0.000000,-0.031812,0.010,0.027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,-0.009,0.118083,0.118083,5.000,7.23,0.014640,0.018090,0.000000,-0.136172,0.010,0.236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
