timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.011,0.001140,0.001140,4.995,-0.001140,0.000000,-0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.006,-0.000581,-0.000581,4.995,0.000581,0.000000,0.000000,0.000,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.010,0.000954,0.000954,4.995,-0.000954,0.000000,-0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.003,0.000263,0.000263,4.995,-0.000263,0.000000,-0.000000,0.000,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.005,0.000478,0.000478,4.995,-0.000478,0.000000,-0.000000,-0.011,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.008,0.000809,0.000809,4.995,-0.000809,0.000000,-0.000000,0.006,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.022,0.002217,0.002217,4.995,-0.002217,0.000000,-0.000000,-0.010,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.005,0.000495,0.000495,4.995,-0.000495,0.000000,-0.000000,-0.003,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.026,0.002621,0.002621,4.995,-0.002621,0.000000,-0.000000,-0.005,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.024,0.002419,0.002419,4.995,-0.002419,0.000000,-0.000000,-0.008,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.038,0.003846,0.003846,4.995,-0.003846,0.000000,-0.000000,-0.022,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.068,0.006756,0.006756,4.995,-0.006756,0.000000,-0.000000,-0.005,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.038,0.003837,0.003837,4.995,-0.003837,0.000000,-0.000000,-0.026,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.065,0.006472,0.006472,4.995,-0.006472,0.000000,-0.000000,-0.024,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.064,0.006360,0.006360,4.995,-0.006360,0.000000,-0.000000,-0.038,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.091,0.009122,0.009122,4.995,-0.009122,0.000000,-0.000000,-0.068,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.100,0.010023,0.010023,4.995,-0.010023,0.000000,-0.000000,-0.038,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.119,0.011858,0.011858,4.995,-0.011858,0.000000,-0.000000,-0.065,0.024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.138,0.013783,0.013783,4.995,-0.013783,0.000000,-0.000000,-0.064,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.152,0.015152,0.015152,4.995,-0.015152,0.000000,-0.000000,-0.091,0.030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.169,0.016925,0.016925,4.995,-0.016925,0.000000,-0.000000,-0.100,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.177,0.017707,0.017707,4.995,-0.017707,0.000000,-0.000000,-0.119,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,0.204,0.020398,0.020398,4.995,-0.020398,0.000000,-0.000000,-0.138,0.041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.231,0.023129,0.023129,4.995,-0.023129,0.000000,-0.000000,-0.152,0.046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,0.244,0.024440,0.024440,4.995,-0.024440,0.000000,-0.000000,-0.169,0.049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.287,0.028733,-0.023907,2.997,-0.028733,0.000000,-0.000000,-0.177,0.057,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.054000,0.310,0.030987,-0.023231,2.997,-0.030987,0.000000,-0.000000,-0.204,0.062,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.056000,0.327,0.032730,-0.022708,2.997,-0.032730,0.000000,-0.000000,-0.231,0.065,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.058000,0.367,0.036741,-0.021505,2.997,-0.036741,0.000000,-0.000000,-0.244,0.073,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.060000,0.389,0.038856,-0.020870,2.997,-0.038856,0.000000,-0.000000,-0.287,0.078,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.062000,0.426,0.042616,-0.019742,2.997,-0.042616,0.000000,-0.000000,-0.310,0.085,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.064000,0.439,0.043880,-0.019363,2.997,-0.043880,0.000000,-0.000000,-0.327,0.088,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.066000,0.481,0.048110,-0.018094,2.997,-0.048110,0.000000,-0.000000,-0.367,0.096,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.068000,0.522,0.052185,-0.016872,2.997,-0.052185,0.000000,-0.000000,-0.389,0.104,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
0.070000,0.542,0.054206,-0.016265,2.997,-0.054206,0.000000,-0.000000,-0.426,0.108,-0.049712,0.092935,0.000000,-0.099423,0.000000,0.243302,1,51.94
