timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,180.000,-0.320000,3.000,-2.699998,-0.000864,-0.374883,0.000,1.000
0.015000,180.000,-0.320000,3.000,-2.699998,-0.001233,-0.374883,0.000,1.000
0.020000,178.333,-0.320000,3.000,-2.674998,-0.001707,-0.368613,0.000,1.000
0.025000,176.250,-0.320000,3.000,-2.643748,-0.002240,-0.361727,0.000,1.000
0.030000,174.000,-0.320000,3.000,-2.609998,-0.002851,-0.355314,-180.000,1.000
0.035000,171.667,-0.320000,3.000,-2.574998,-0.003236,0.029966,-180.000,1.000
0.040000,169.286,-0.320000,3.000,-2.539284,-0.003804,0.037063,-178.333,1.000
0.045000,166.875,-0.320000,3.000,-2.503123,-0.004156,0.042238,-176.250,1.000
0.050000,164.444,-0.320000,3.000,-2.466665,-0.005339,0.038729,-174.000,1.000
0.055000,162.000,-0.320000,3.000,-2.429998,-0.005968,0.038613,-171.667,1.000
0.060000,157.500,-0.320000,3.000,-2.362498,-0.006765,0.037103,-169.286,1.000
0.065000,152.500,-0.320000,3.000,-2.287498,-0.007122,0.051401,-166.875,1.000
0.070000,147.500,-0.320000,3.000,-2.212498,-0.007357,0.071355,-164.444,1.000
0.075000,142.500,-0.320000,3.000,-2.137498,-0.007631,0.093959,-162.000,1.000
0.080000,137.500,-0.320000,3.000,-2.062498,-0.008210,0.099532,-157.500,1.000
0.085000,132.500,-0.320000,3.000,-1.987498,-0.008731,0.103366,-152.500,1.000
0.090000,127.500,-0.320000,3.000,-1.912498,-0.008950,0.111007,-147.500,1.000
0.095000,122.500,-0.320000,3.000,-1.837498,-0.009296,0.097334,-142.500,1.000
0.100000,117.500,-0.320000,3.000,-1.762498,-0.008576,-0.016098,0.000,1.000
0.105000,112.500,-0.320000,3.000,-1.687498,-0.008969,-0.001767,0.000,1.000
0.110000,107.500,-0.320000,3.000,-1.612498,-0.009187,0.022930,0.000,1.000
0.115000,102.500,-0.320000,3.000,-1.537498,-0.009356,0.053123,0.000,1.000
0.120000,97.500,-0.320000,3.000,-1.462498,-0.009857,0.062856,-117.500,1.000
0.125000,92.500,-0.320000,3.000,-1.387498,-0.010165,0.093962,-112.500,1.000
0.130000,87.500,-0.320000,3.000,-1.312498,-0.010356,0.102572,-107.500,1.000
