timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,0.002,-0.000155,4.999,-0.000010,-0.000000,-0.000146,0.000,0.000
0.015000,0.002,-0.000155,4.999,-0.000010,-0.000000,-0.000146,0.000,0.000
0.020000,0.003,-0.000585,4.995,-0.000016,-0.000000,-0.000569,0.000,0.002
0.025000,0.004,-0.000827,4.994,-0.000019,-0.000000,-0.000808,0.000,0.003
0.030000,0.005,-0.001309,4.990,-0.000024,-0.000000,-0.001285,-0.002,0.004
0.035000,0.006,-0.001518,4.988,-0.000028,-0.000000,-0.001490,-0.002,0.005
0.040000,0.007,-0.001948,4.985,-0.000033,-0.000000,-0.001915,-0.003,0.006
0.045000,0.007,-0.001870,4.985,-0.000037,-0.000000,-0.001833,-0.004,0.006
0.050000,0.008,-0.002105,4.984,-0.000042,-0.000000,-0.002063,-0.005,0.007
0.055000,0.009,-0.002004,4.984,-0.000046,-0.000000,-0.001958,-0.006,0.006
0.060000,0.011,-0.002506,4.980,-0.000055,-0.000000,-0.002452,-0.007,0.008
0.065000,0.013,-0.002205,4.983,-0.000063,-0.000000,-0.002142,-0.007,0.007
0.070000,0.014,-0.002181,4.983,-0.000072,-0.000000,-0.002109,-0.008,0.007
0.075000,0.016,-0.002462,4.981,-0.000080,-0.000000,-0.002382,-0.009,0.008
0.080000,0.018,-0.002737,4.979,-0.000088,-0.000000,-0.002649,-0.011,0.009
0.085000,0.019,-0.002568,4.980,-0.000096,-0.000000,-0.002472,-0.013,0.008
0.090000,0.021,-0.003110,4.976,-0.000103,-0.000000,-0.003008,-0.014,0.010
0.095000,0.022,-0.003485,4.973,-0.000110,-0.000000,-0.003375,-0.016,0.011
0.100000,0.023,-0.000338,4.997,-0.000116,-0.000000,-0.000222,0.000,0.001
0.105000,0.024,-0.000689,4.995,-0.000122,-0.000000,-0.000566,0.000,0.002
0.110000,0.025,-0.000799,4.994,-0.000127,-0.000000,-0.000671,0.000,0.002
0.115000,0.026,-0.001264,4.990,-0.000132,-0.000000,-0.001131,0.000,0.004
0.120000,0.027,-0.001571,4.988,-0.000136,-0.000000,-0.001436,-0.023,0.005
0.125000,0.028,-0.001682,4.987,-0.000139,-0.000000,-0.001543,-0.024,0.005
0.130000,0.028,-0.001578,4.988,-0.000142,-0.000000,-0.001436,-0.025,0.005
0.135000,0.029,-0.001708,4.987,-0.000144,-0.000000,-0.001564,-0.026,0.005
0.140000,0.029,-0.001379,4.989,-0.000145,-0.000000,-0.001234,-0.027,0.004
0.145000,0.029,-0.001206,4.991,-0.000147,-0.000000,-0.001060,-0.028,0.004
0.150000,0.029,-0.000879,4.993,-0.000147,-0.000000,-0.000732,-0.028,0.003
0.155000,0.029,-0.000642,4.995,-0.000147,-0.000000,-0.000495,-0.029,0.002
0.160000,0.029,-0.000357,4.997,-0.000146,-0.000000,-0.000210,-0.029,0.001
0.165000,0.029,-0.000175,4.999,-0.000146,-0.000000,-0.000029,-0.029,0.001
0.170000,0.030,-0.000513,4.996,-0.000151,-0.000000,-0.000363,-0.029,0.002
0.175000,0.031,-0.000974,4.992,-0.000155,-0.000000,-0.000818,-0.029,0.003
0.180000,0.036,-0.003577,4.972,-0.000182,-0.000000,-0.003395,-0.029,0.011
0.185000,0.042,-0.006066,4.953,-0.000209,-0.000000,-0.005857,-0.029,0.019
0.190000,0.054,-0.011664,4.909,-0.000268,-0.000000,-0.011396,-0.030,0.036
0.195000,0.065,-0.016974,4.867,-0.000327,-0.000000,-0.016647,-0.031,0.053
0.200000,0.082,-0.000937,4.993,-0.000410,-0.000000,-0.000526,0.000,0.003
0.205000,0.099,-0.002726,4.979,-0.000494,-0.000000,-0.002232,0.000,0.009
0.210000,0.117,-0.005206,4.959,-0.000587,-0.000000,-0.004620,0.000,0.016
0.215000,0.136,-0.006394,4.950,-0.000679,-0.000000,-0.005715,0.000,0.020
0.220000,0.155,-0.013833,4.892,-0.000775,-0.000000,-0.013057,-0.082,0.043
0.225000,0.174,-0.021866,4.829,-0.000871,-0.000000,-0.020995,-0.099,0.068
0.230000,0.191,-0.028018,4.781,-0.000957,-0.000000,-0.027060,-0.117,0.088
0.235000,0.209,-0.032581,4.745,-0.001044,-0.000000,-0.031536,-0.136,0.102
0.240000,0.223,-0.037936,4.704,-0.001115,-0.000000,-0.036821,-0.155,0.119
0.245000,0.237,-0.037044,4.711,-0.001186,-0.000000,-0.035858,-0.174,0.116
0.250000,0.249,-0.034437,4.731,-0.001247,-0.000000,-0.033190,-0.191,0.108
0.255000,0.262,-0.032578,4.745,-0.001309,-0.000000,-0.031269,-0.209,0.102
0.260000,0.274,-0.031301,4.755,-0.001368,-0.000000,-0.029932,-0.223,0.098
0.265000,0.286,-0.030720,4.760,-0.001428,-0.000000,-0.029291,-0.237,0.096
0.270000,0.296,-0.028961,4.774,-0.001479,-0.000000,-0.027482,-0.249,0.091
0.275000,0.306,-0.028059,4.781,-0.001530,-0.000000,-0.026529,-0.262,0.088
0.280000,0.312,-0.024907,4.805,-0.001559,-0.000000,-0.023348,-0.274,0.078
0.285000,0.317,-0.021782,4.830,-0.001587,-0.000000,-0.020194,-0.286,0.068
0.290000,0.316,-0.015379,4.880,-0.001580,-0.000001,-0.013798,-0.296,0.048
0.295000,0.315,-0.010137,4.921,-0.001573,-0.000001,-0.008564,-0.306,0.032
0.300000,0.304,-0.002845,4.978,-0.001518,-0.000001,-0.001326,0.000,0.009
0.305000,0.292,-0.001636,4.987,-0.001462,-0.000001,-0.000172,0.000,0.005
0.310000,0.271,0.008898,4.930,-0.001353,-0.000001,0.010253,0.000,0.028
0.315000,0.249,0.019981,4.844,-0.001243,-0.000001,0.021226,0.000,0.062
0.320000,0.214,0.035163,4.725,-0.001071,-0.000001,0.036236,-0.304,0.110
0.325000,0.180,0.053140,4.585,-0.000898,-0.000001,0.054040,-0.292,0.166
0.330000,0.132,0.074240,4.420,-0.000662,-0.000001,0.074904,-0.271,0.232
0.335000,0.085,0.085968,4.328,-0.000426,-0.000001,0.086395,-0.249,0.269
0.340000,0.032,0.100676,4.213,-0.000158,-0.000001,0.100836,-0.214,0.315
0.345000,-0.022,0.112094,4.124,0.000109,-0.000001,0.111986,-0.180,0.350
0.350000,-0.077,0.122417,4.044,0.000384,-0.000001,0.122035,-0.132,0.383
0.355000,-0.132,0.128407,3.997,0.000658,-0.000001,0.127750,-0.085,0.401
0.360000,-0.183,0.132363,3.966,0.000917,-0.000001,0.131448,-0.032,0.414
0.365000,-0.235,0.133143,3.960,0.001176,-0.000001,0.131969,0.022,0.416
0.370000,-0.278,0.127936,4.001,0.001390,-0.000001,0.126547,0.077,0.400
0.375000,-0.321,0.122017,4.047,0.001605,-0.000001,0.120413,0.132,0.381
0.380000,-0.350,0.108450,4.153,0.001752,-0.000001,0.106699,0.183,0.339
0.385000,-0.380,0.097378,4.239,0.001900,-0.000001,0.095479,0.235,0.304
0.390000,-0.397,0.072118,4.437,0.001985,-0.000001,0.070134,0.278,0.225
0.395000,-0.414,0.058283,4.545,0.002070,-0.000001,0.056214,0.321,0.182
0.400000,-0.416,0.003443,4.973,0.002081,0.000003,0.001359,0.000,0.011
0.405000,-0.418,0.003991,4.969,0.002091,0.000003,0.001897,0.000,0.012
0.410000,-0.401,0.002627,4.979,0.002004,0.000003,0.000620,0.000,0.008
