timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.007,-0.000650,-0.000650,4.990,0.000650,0.000000,0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.015,0.001513,0.001513,4.983,-0.001513,0.000000,-0.000000,0.000,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.012,0.001156,0.001156,4.986,-0.001156,0.000000,-0.000000,0.000,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,-0.006,-0.000567,-0.000567,4.991,0.000567,0.000000,-0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,-0.002,-0.000183,-0.000183,4.994,0.000183,0.000000,-0.000000,0.007,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.007,0.000679,0.000679,4.990,-0.000679,0.000000,-0.000000,-0.015,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.021,0.002074,0.002074,4.979,-0.002074,0.000000,-0.000000,-0.012,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.013,0.001336,0.001336,4.985,-0.001336,0.000000,-0.000000,0.006,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.009,0.000883,0.000883,4.988,-0.000883,0.000000,-0.000000,0.002,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.005,0.000543,0.000543,4.991,-0.000543,0.000000,-0.000000,-0.007,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,-0.010,-0.001031,-0.001031,4.987,0.001031,0.000000,0.000000,-0.021,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.004,0.000364,0.000364,4.992,-0.000364,0.000000,0.000000,-0.013,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.025,0.002492,0.002492,4.976,-0.002492,0.000000,-0.000000,-0.009,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,-0.002,-0.000178,-0.000178,4.994,0.000178,0.000000,-0.000000,-0.005,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.001,0.000056,0.000056,4.995,-0.000056,0.000000,-0.000000,0.010,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.021,0.002101,0.002101,4.979,-0.002101,0.000000,-0.000000,-0.004,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,-0.001,-0.000089,-0.000089,4.995,0.000089,0.000000,0.000000,-0.025,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.017,0.001685,0.001685,4.982,-0.001685,0.000000,0.000000,0.002,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,-0.002,-0.000224,-0.000224,4.994,0.000224,0.000000,0.000000,-0.001,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,-0.003,-0.000318,-0.000318,4.993,0.000318,0.000000,0.000000,-0.021,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.016,0.001620,0.001620,4.983,-0.001620,0.000000,0.000000,0.001,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.001,0.000103,0.000103,4.994,-0.000103,0.000000,-0.000000,-0.017,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,0.008,0.000765,0.000765,4.989,-0.000765,0.000000,-0.000000,0.002,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.018,0.001762,0.001762,4.982,-0.001762,0.000000,-0.000000,0.003,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,0.003,0.000291,0.000291,4.993,-0.000291,0.000000,-0.000000,-0.016,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.018,0.001805,0.042027,5.037,-0.001805,0.000000,0.000000,-0.001,0.006,0.045781,0.400000,0.408438,2.289050,0.000000,0.000000,1,53.12
0.054000,-0.018,-0.001753,0.039603,5.037,0.001753,0.000000,0.000000,-0.008,0.005,0.045781,0.400000,0.408438,2.289050,0.000000,0.000000,1,53.12
0.056000,0.005,0.000454,0.041106,5.037,-0.000454,0.000000,0.000000,-0.018,0.001,0.045781,0.400000,0.408438,2.289050,0.000000,0.000000,1,53.12
0.058000,0.006,0.000581,0.041193,5.037,-0.000581,0.000000,0.000000,-0.003,0.002,0.045781,0.400000,0.408438,2.289050,0.000000,0.000000,1,53.12
