timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.004000,0.037,0.029897,0.029897,10.000,-0.029897,0.000000,-0.000000,0.000,0.060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.053,0.042333,0.042333,10.000,-0.042333,0.000000,-0.000000,0.000,0.085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.074,0.059481,0.059481,10.000,-0.059481,0.000000,-0.000000,0.000,0.119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.102,0.081339,0.081339,10.000,-0.081339,0.000000,-0.000000,0.000,0.163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.135,0.107905,0.107905,10.000,-0.107905,0.000000,-0.000000,-0.037,0.216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.174,0.139175,0.139175,10.000,-0.139175,0.000000,-0.000000,-0.053,0.278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.219,0.174816,0.174816,10.000,-0.174816,0.000000,-0.000000,-0.074,0.350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.267,0.213475,0.213475,10.000,-0.213475,0.000000,-0.000000,-0.102,0.427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.318,0.254310,0.254310,10.000,-0.254310,0.000000,-0.000000,-0.135,0.509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.371,0.296816,0.296816,10.000,-0.296816,0.000000,-0.000000,-0.174,0.594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.426,0.340675,0.340675,10.000,-0.340675,0.000000,-0.000000,-0.219,0.681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.482,0.385673,0.385673,10.000,-0.385673,0.000000,-0.000000,-0.267,0.771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.540,0.431666,0.431666,5.000,-0.431666,0.000000,-0.000000,-0.318,0.863,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.056000,0.597,0.477868,0.477868,5.000,-0.477868,0.000000,-0.000000,-0.371,0.956,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.060000,0.654,0.500000,0.500000,5.000,-0.523502,0.000000,-0.000000,-0.426,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.064000,0.710,0.500000,0.500000,5.000,-0.567987,0.000000,-0.000000,-0.482,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.068000,0.764,0.500000,0.500000,5.000,-0.611185,0.000000,-0.000000,-0.540,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.072000,0.817,0.500000,0.500000,5.000,-0.653403,0.000000,-0.000000,-0.597,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.076000,0.869,0.500000,0.500000,5.000,-0.694880,0.000000,-0.000000,-0.654,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.080000,0.920,0.500000,0.500000,5.000,-0.735807,0.000000,-0.000000,-0.710,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.084000,0.970,0.500000,0.500000,5.000,-0.776337,0.000000,-0.000000,-0.764,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.088000,1.021,0.500000,0.500000,5.000,-0.816594,0.000000,-0.000000,-0.817,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.092000,1.071,0.500000,0.500000,5.000,-0.856680,0.000000,-0.000000,-0.869,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.096000,1.121,0.500000,0.500000,5.000,-0.896677,0.000000,-0.000000,-0.920,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.100000,1.171,0.500000,0.500000,5.000,-0.936657,0.000000,-0.000000,-0.970,1.000,-0.049977,0.093431,0.000000,-0.099955,0.000000,0.244602,1,51.49
0.104000,1.216,0.500000,0.500000,5.000,-0.973021,0.000000,-0.000000,-1.021,1.000,-0.024141,0.045130,0.000000,-0.048281,0.000000,0.118151,1,52.09
0.108000,1.253,0.500000,0.500000,5.000,-1.002175,0.000000,-0.000000,-1.071,1.000,-0.024141,0.045130,0.000000,-0.048281,0.000000,0.118151,1,52.09
0.112000,1.278,0.500000,0.500000,5.000,-1.022557,0.000000,-0.000000,-1.121,1.000,-0.024141,0.045130,0.000000,-0.048281,0.000000,0.118151,1,52.09
