timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.023,-0.002303,-0.002303,4.977,0.002303,0.000000,0.000000,0.000,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.016,0.001552,0.001552,4.983,-0.001552,0.000000,-0.000000,0.000,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.008,0.000765,0.000765,4.989,-0.000765,0.000000,0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.004,0.000437,0.000437,4.992,-0.000437,0.000000,0.000000,0.000,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.014,0.001439,0.001439,4.984,-0.001439,0.000000,-0.000000,0.023,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.005,-0.000503,-0.000503,4.991,0.000503,0.000000,0.000000,-0.016,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.024,0.002355,0.002355,4.977,-0.002355,0.000000,0.000000,-0.008,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.000,0.000013,0.000013,4.995,-0.000013,0.000000,-0.000000,-0.004,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.001,-0.000123,-0.000123,4.994,0.000123,0.000000,0.000000,-0.014,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.011,0.001139,0.001139,4.986,-0.001139,0.000000,-0.000000,0.005,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.017,0.001721,0.001721,4.982,-0.001721,0.000000,-0.000000,-0.024,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.004,0.000423,0.000423,4.992,-0.000423,0.000000,0.000000,-0.000,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.001,0.000134,0.000134,4.994,-0.000134,0.000000,0.000000,0.001,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.010,0.000969,0.000969,4.988,-0.000969,0.000000,-0.000000,-0.011,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.000,0.000028,0.000028,4.995,-0.000028,0.000000,0.000000,-0.017,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.008,0.000787,0.000787,4.989,-0.000787,0.000000,0.000000,-0.004,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.003,0.000341,0.000341,4.993,-0.000341,0.000000,0.000000,-0.001,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.000,0.000002,0.000002,4.995,-0.000002,0.000000,0.000000,-0.010,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.008,0.000813,0.000813,4.989,-0.000813,0.000000,-0.000000,-0.000,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.015,0.001461,0.001461,4.984,-0.001461,0.000000,-0.000000,-0.008,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,-0.005,-0.000549,-0.000549,4.991,0.000549,0.000000,0.000000,-0.003,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.006,0.000599,0.000599,4.991,-0.000599,0.000000,-0.000000,-0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,-0.006,-0.000640,-0.000640,4.990,0.000640,0.000000,0.000000,-0.008,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.018,0.001802,0.001802,4.981,-0.001802,0.000000,0.000000,-0.015,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,-0.006,-0.000622,-0.000622,4.990,0.000622,0.000000,0.000000,0.005,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.000,0.000031,-0.000122,4.496,-0.000031,0.000000,-0.000000,-0.006,0.000,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.054000,-0.003,-0.000317,-0.000470,4.496,0.000317,0.000000,0.000000,0.006,0.001,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.056000,0.018,0.001796,0.001640,4.496,-0.001796,0.000000,-0.000000,-0.018,0.006,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.058000,0.009,0.000927,0.000772,4.496,-0.000927,0.000000,0.000000,0.006,0.003,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.060000,0.004,0.000433,0.000279,4.496,-0.000433,0.000000,0.000000,-0.000,0.001,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.062000,-0.002,-0.000180,-0.000333,4.496,0.000180,0.000000,0.000000,0.003,0.001,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.064000,-0.012,-0.001152,-0.001304,4.496,0.001152,0.000000,0.000000,-0.018,0.004,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.066000,0.009,0.000943,0.000788,4.496,-0.000943,0.000000,0.000000,-0.009,0.003,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.068000,0.002,0.000198,0.000044,4.496,-0.000198,0.000000,0.000000,-0.004,0.001,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.070000,0.004,0.000402,0.000248,4.496,-0.000402,0.000000,-0.000000,0.002,0.001,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.072000,-0.001,-0.000091,-0.000245,4.496,0.000091,0.000000,-0.000000,0.012,0.000,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.074000,0.020,0.002014,0.001858,4.496,-0.002014,0.000000,-0.000000,-0.009,0.006,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.076000,-0.002,-0.000183,-0.000336,4.496,0.000183,0.000000,0.000000,-0.002,0.001,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
0.078000,0.025,0.002479,0.002323,4.496,-0.002479,0.000000,-0.000000,-0.004,0.008,-0.304167,-0.400000,0.300000,-15.208333,-0.000000,-0.000000,1,0.20
