timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,0.002,-0.000029,5.000,-0.000029,0.000000,-0.000000,0.000,0.000
0.015000,0.002,-0.000029,5.000,-0.000029,-0.000000,-0.000000,0.000,0.000
0.020000,0.003,-0.000047,5.000,-0.000046,-0.000000,-0.000000,0.000,0.000
0.025000,0.004,-0.000056,5.000,-0.000055,-0.000001,-0.000000,0.000,0.000
0.030000,0.005,-0.000072,4.999,-0.000070,-0.000001,-0.000000,-0.002,0.000
0.035000,0.005,-0.000082,4.999,-0.000081,-0.000001,-0.000000,-0.002,0.000
0.040000,0.006,-0.000096,4.999,-0.000094,-0.000002,-0.000001,-0.003,0.000
0.045000,0.007,-0.000107,4.999,-0.000104,-0.000002,-0.000001,-0.004,0.000
0.050000,0.008,-0.000119,4.999,-0.000116,-0.000003,-0.000001,-0.005,0.000
0.055000,0.008,-0.000130,4.999,-0.000126,-0.000003,-0.000001,-0.005,0.000
0.060000,0.010,-0.000152,4.999,-0.000147,-0.000004,-0.000001,-0.006,0.000
0.065000,0.011,-0.000175,4.999,-0.000169,-0.000005,-0.000001,-0.007,0.001
0.070000,0.013,-0.000195,4.998,-0.000188,-0.000006,-0.000001,-0.008,0.001
0.075000,0.014,-0.000215,4.998,-0.000207,-0.000007,-0.000001,-0.008,0.001
0.080000,0.015,-0.000233,4.998,-0.000224,-0.000008,-0.000001,-0.010,0.001
0.085000,0.016,-0.000251,4.998,-0.000240,-0.000010,-0.000001,-0.011,0.001
0.090000,0.017,-0.000266,4.998,-0.000255,-0.000011,-0.000001,-0.013,0.001
0.095000,0.018,-0.000282,4.998,-0.000269,-0.000012,-0.000001,-0.014,0.001
0.100000,0.019,-0.000281,4.998,-0.000280,0.000000,-0.000000,0.000,0.001
0.105000,0.019,-0.000294,4.998,-0.000292,-0.000001,-0.000000,0.000,0.001
0.110000,0.020,-0.000307,4.998,-0.000302,-0.000005,-0.000000,0.000,0.001
0.115000,0.021,-0.000318,4.998,-0.000311,-0.000007,-0.000000,0.000,0.001
0.120000,0.021,-0.000327,4.997,-0.000318,-0.000008,-0.000000,-0.019,0.001
0.125000,0.022,-0.000336,4.997,-0.000326,-0.000010,-0.000000,-0.019,0.001
0.130000,0.022,-0.000341,4.997,-0.000331,-0.000010,-0.000000,-0.020,0.001
0.135000,0.022,-0.000348,4.997,-0.000336,-0.000012,-0.000000,-0.021,0.001
0.140000,0.023,-0.000352,4.997,-0.000339,-0.000013,-0.000000,-0.021,0.001
0.145000,0.023,-0.000357,4.997,-0.000342,-0.000015,-0.000000,-0.022,0.001
0.150000,0.023,-0.000359,4.997,-0.000343,-0.000017,-0.000000,-0.022,0.001
