timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error
2025-06-24T15:32:50.967534,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.32097926428702506,0.342327150084317,0
2025-06-24T15:32:50.997416,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.5869714589124024,0.342327150084317,0
2025-06-24T15:32:51.018352,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.8408233279815349,0.342327150084317,0
2025-06-24T15:32:51.058845,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.176,-687.5,-5.210141652613828,1.0857432852677078,-0.342327150084317,-11
2025-06-24T15:32:51.078852,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.29333333333333333,-343.75,-3.7933923552557616,1.166318277546624,-0.342327150084317,-11
2025-06-24T15:32:51.106485,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.37155555555555553,-171.875,-3.0904259883829868,1.1698797280613338,-0.342327150084317,-11
2025-06-24T15:32:51.133153,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4237037037037037,-85.9375,-2.742548326150771,1.1759582368699355,-0.342327150084317,-11
2025-06-24T15:32:51.161685,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4584691358024691,-42.96875,-2.571013175837445,1.1855776920514742,-0.342327150084317,-11
2025-06-24T15:32:51.184175,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4816460905349794,-21.484375,-2.486848054549303,1.199296477272287,-0.342327150084317,-11
2025-06-24T15:32:51.206213,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4970973936899863,-10.7421875,-2.4458337964842456,1.217993215940683,-0.342327150084317,-11
2025-06-24T15:32:51.229111,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5073982624599909,-5.37109375,-2.4260388691710597,1.212764953226684,-0.342327150084317,-11
2025-06-24T15:32:51.261674,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5142655083066605,-2.685546875,-2.416616206660695,1.2053781206852778,-0.342327150084317,-11
2025-06-24T15:32:51.282040,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5188436722044403,-1.3427734375,-2.4122214095029983,1.2003025240964331,-0.342327150084317,-11
