timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.010000,0.006,0.012994,0.012994,6.000,0.00,-0.000225,-0.012994,0.000000,-0.000000,0.000,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.020000,0.008,0.016804,0.016804,6.000,1.94,0.001333,-0.016804,0.000000,-0.000000,0.000,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.030000,0.010,0.020577,0.020577,6.000,3.50,0.002872,-0.020577,0.000000,-0.000000,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.040000,0.012,0.024315,0.024315,6.000,4.74,0.004640,-0.024315,0.000000,-0.000000,0.000,0.016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.050000,0.014,0.028023,0.028023,6.000,5.74,0.006607,-0.028023,0.000000,-0.000000,-0.006,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.060000,0.016,0.031703,0.031703,6.000,6.53,0.008748,-0.031703,0.000000,-0.000000,-0.008,0.021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.070000,0.018,0.035358,0.035358,6.000,7.17,0.011043,-0.035358,0.000000,-0.000000,-0.010,0.024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.080000,0.019,0.038993,0.038993,6.000,7.68,0.013475,-0.038993,0.000000,-0.000000,-0.012,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.090000,0.021,0.042611,0.042611,6.000,8.09,0.016026,-0.042611,0.000000,-0.000000,-0.014,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.100000,0.023,0.046216,0.046216,6.000,8.41,0.018685,-0.046216,0.000000,-0.000000,-0.016,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.110000,0.025,0.049813,0.049813,6.000,8.67,0.021438,-0.049813,0.000000,-0.000000,-0.018,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.120000,0.027,0.053404,0.053404,6.000,8.88,0.024275,-0.053404,0.000000,-0.000000,-0.019,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.130000,0.028,0.056995,0.056995,6.000,9.05,0.027188,-0.056995,0.000000,-0.000000,-0.021,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.140000,0.030,0.060589,0.060589,6.000,9.18,0.030169,-0.060589,0.000000,-0.000000,-0.023,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.150000,0.032,0.064191,0.064191,6.000,9.29,0.033211,-0.064191,0.000000,-0.000000,-0.025,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.160000,0.034,0.067805,0.067805,6.000,9.38,0.036309,-0.067805,0.000000,-0.000000,-0.027,0.045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.170000,0.036,0.071435,0.071435,6.000,9.44,0.039458,-0.071435,0.000000,-0.000000,-0.028,0.048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.180000,0.038,0.075084,0.075084,6.000,9.50,0.042656,-0.075084,0.000000,-0.000000,-0.030,0.050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.190000,0.039,0.078756,0.078756,6.000,9.54,0.045899,-0.078756,0.000000,-0.000000,-0.032,0.053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.200000,0.041,0.082456,0.082456,6.000,9.58,0.049184,-0.082456,0.000000,-0.000000,-0.034,0.055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.210000,0.043,0.086185,0.086185,6.000,9.61,0.052512,-0.086185,0.000000,-0.000000,-0.036,0.057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.220000,0.045,0.089948,0.089948,6.000,9.63,0.055879,-0.089948,0.000000,-0.000000,-0.038,0.060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.230000,0.047,0.093748,0.093748,6.000,9.65,0.059286,-0.093748,0.000000,-0.000000,-0.039,0.062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.240000,0.049,0.097587,0.097587,6.000,9.66,0.062732,-0.097587,0.000000,-0.000000,-0.041,0.065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.250000,0.051,0.101467,0.101467,6.000,9.67,0.066217,-0.101467,0.000000,-0.000000,-0.043,0.068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.260000,0.053,0.105391,0.105391,6.000,9.68,0.069742,-0.105391,0.000000,-0.000000,-0.045,0.070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.270000,0.055,0.109360,0.109360,6.000,9.69,0.073307,-0.109360,0.000000,-0.000000,-0.047,0.073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.280000,0.057,0.113377,0.113377,6.000,9.69,0.076913,-0.113377,0.000000,-0.000000,-0.049,0.076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.290000,0.059,0.117441,0.117441,6.000,9.70,0.080559,-0.117441,0.000000,-0.000000,-0.051,0.078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.300000,0.061,0.121555,0.121555,6.000,9.70,0.084247,-0.121555,0.000000,-0.000000,-0.053,0.081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.310000,0.063,0.125718,0.125718,6.000,9.71,0.087978,-0.125718,0.000000,-0.000000,-0.055,0.084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.320000,0.065,0.129930,0.129930,6.000,9.71,0.091752,-0.129930,0.000000,-0.000000,-0.057,0.087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.330000,0.067,0.134191,0.134191,6.000,9.71,0.095570,-0.134191,0.000000,-0.000000,-0.059,0.089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.340000,0.069,0.138502,0.138502,6.000,9.71,0.099432,-0.138502,0.000000,-0.000000,-0.061,0.092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.350000,0.071,0.142861,0.142861,6.000,9.71,0.103339,-0.142861,0.000000,-0.000000,-0.063,0.095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.360000,0.074,0.147268,0.147268,6.000,9.71,0.107291,-0.147268,0.000000,-0.000000,-0.065,0.098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.370000,0.076,0.151722,0.151722,6.000,9.71,0.111289,-0.151722,0.000000,-0.000000,-0.067,0.101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.380000,0.078,0.156221,0.156221,6.000,9.72,0.115332,-0.156221,0.000000,-0.000000,-0.069,0.104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.390000,0.080,0.160764,0.160764,6.000,9.72,0.119421,-0.160764,0.000000,-0.000000,-0.071,0.107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.400000,0.083,0.165349,0.165349,6.000,9.72,0.123555,-0.165349,0.000000,-0.000000,-0.074,0.110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.410000,0.085,0.169975,0.169975,6.000,9.72,0.127734,-0.169975,0.000000,-0.000000,-0.076,0.113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.420000,0.087,0.174639,0.174639,6.000,9.72,0.131958,-0.174639,0.000000,-0.000000,-0.078,0.116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.430000,0.090,0.179340,0.179340,6.000,9.72,0.136226,-0.179340,0.000000,-0.000000,-0.080,0.120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.440000,0.092,0.184077,0.184077,6.000,9.72,0.140538,-0.184077,0.000000,-0.000000,-0.083,0.123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.450000,0.094,0.188846,0.188846,6.000,9.72,0.144892,-0.188846,0.000000,-0.000000,-0.085,0.126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.460000,0.097,0.193647,0.193647,6.000,9.72,0.149287,-0.193647,0.000000,-0.000000,-0.087,0.129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.470000,0.099,0.198476,0.198476,6.000,9.72,0.153723,-0.198476,0.000000,-0.000000,-0.090,0.132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.480000,0.102,0.203334,0.203334,6.000,9.72,0.158198,-0.203334,0.000000,-0.000000,-0.092,0.136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.490000,0.104,0.208216,0.208216,6.000,9.72,0.162712,-0.208216,0.000000,-0.000000,-0.094,0.139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.500000,0.107,0.213123,0.213123,6.000,9.72,0.167262,-0.213123,0.000000,-0.000000,-0.097,0.142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.510000,0.109,0.218052,0.218052,6.000,9.72,0.171848,-0.218052,0.000000,-0.000000,-0.099,0.145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.520000,0.112,0.223001,0.223001,6.000,9.72,0.176469,-0.223001,0.000000,-0.000000,-0.102,0.149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.530000,0.114,0.227970,0.227970,6.000,9.72,0.181122,-0.227970,0.000000,-0.000000,-0.104,0.152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.540000,0.116,0.232956,0.232956,6.000,9.72,0.185806,-0.232956,0.000000,-0.000000,-0.107,0.155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.550000,0.119,0.237958,0.237958,6.000,9.72,0.190521,-0.237958,0.000000,-0.000000,-0.109,0.159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.560000,0.121,0.242976,0.242976,6.000,9.72,0.195265,-0.242976,0.000000,-0.000000,-0.112,0.162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.570000,0.124,0.248008,0.248008,6.000,9.72,0.200036,-0.248008,0.000000,-0.000000,-0.114,0.165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.580000,0.127,0.253052,0.253052,6.000,9.72,0.204833,-0.253052,0.000000,-0.000000,-0.116,0.169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.590000,0.129,0.258107,0.258107,6.000,9.72,0.209655,-0.258107,0.000000,-0.000000,-0.119,0.172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.600000,0.132,0.263174,0.263174,6.000,9.72,0.214500,-0.263174,0.000000,-0.000000,-0.121,0.175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.610000,0.134,0.268249,0.268249,6.000,9.72,0.219368,-0.268249,0.000000,-0.000000,-0.124,0.179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.620000,0.137,0.273332,0.273332,6.000,9.72,0.224256,-0.273332,0.000000,-0.000000,-0.127,0.182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.630000,0.139,0.278423,0.278423,6.000,9.72,0.229163,-0.278423,0.000000,-0.000000,-0.129,0.186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.640000,0.142,0.283519,0.283519,6.000,9.72,0.234089,-0.283519,0.000000,-0.000000,-0.132,0.189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.650000,0.144,0.288619,0.288619,6.000,9.72,0.239032,-0.288619,0.000000,-0.000000,-0.134,0.192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.660000,0.147,0.293721,0.293721,6.000,9.72,0.243991,-0.293721,0.000000,-0.000000,-0.137,0.196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.670000,0.149,0.298825,0.298825,6.000,9.72,0.248964,-0.298825,0.000000,-0.000000,-0.139,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.680000,0.152,0.300000,0.300000,6.000,9.72,0.253950,-0.303929,0.000000,-0.000000,-0.142,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.690000,0.155,0.300000,0.300000,6.000,9.72,0.258555,-0.309010,0.000000,-0.000000,-0.144,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
