timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,45.000,-0.300000,3.000,-0.675000,-0.000261,-3.108272,0.000,0.938
0.015000,45.000,-0.300000,3.000,-0.675000,-0.000441,-3.108272,0.000,0.938
0.020000,45.000,-0.300000,3.000,-0.675000,-0.000679,-3.108272,0.000,0.938
0.025000,45.000,-0.300000,3.000,-0.675000,-0.000974,-3.108272,0.000,0.938
0.030000,45.000,-0.300000,3.000,-0.675000,-0.001211,-3.108272,-45.000,0.938
0.035000,45.000,-0.300000,3.000,-0.675000,-0.001431,0.000000,-45.000,0.938
0.040000,45.000,-0.300000,3.000,-0.675000,-0.001598,0.000000,-45.000,0.938
0.045000,45.000,-0.300000,3.000,-0.675000,-0.001785,0.000000,-45.000,0.938
0.050000,45.000,-0.300000,3.000,-0.675000,-0.002254,0.000000,-45.000,0.938
0.055000,45.000,-0.300000,3.000,-0.675000,-0.002481,0.000000,-45.000,0.938
0.060000,45.000,-0.300000,3.000,-0.675000,-0.002648,0.000000,-45.000,0.938
0.065000,45.000,-0.300000,3.000,-0.675000,-0.002801,0.000000,-45.000,0.938
0.070000,45.000,-0.300000,3.000,-0.675000,-0.003058,0.000000,-45.000,0.938
0.075000,45.000,-0.300000,3.000,-0.675000,-0.003150,0.000000,-45.000,0.938
0.080000,45.000,-0.300000,3.000,-0.675000,-0.003327,0.000000,-45.000,0.938
0.085000,44.500,-0.300000,3.000,-0.667499,-0.003446,0.075170,-45.000,0.938
0.090000,43.000,-0.280379,3.000,-0.644998,-0.003534,0.368153,-45.000,0.876
0.095000,40.500,0.025219,4.803,-0.607497,-0.003685,0.636401,-45.000,0.079
0.100000,37.000,-0.300000,3.000,-0.554996,-0.004164,-0.131515,0.000,0.938
0.105000,32.500,0.075240,4.412,-0.487495,-0.004247,0.566983,0.000,0.235
0.110000,27.000,0.300000,3.000,-0.404994,-0.004333,1.259469,0.000,0.938
0.115000,20.500,0.300000,3.000,-0.307493,-0.004375,2.527775,0.000,0.938
0.120000,12.999,0.300000,3.000,-0.194992,-0.004399,4.184334,-37.000,0.938
0.125000,4.499,0.300000,3.000,-0.067491,-0.004408,5.985804,-32.500,0.938
0.130000,-4.501,0.300000,3.000,0.067509,-0.004400,7.260990,-27.000,0.938
0.135000,-13.001,0.300000,3.000,0.195008,-0.004376,8.391545,-20.500,0.938
0.140000,-20.500,0.300000,3.000,0.307507,-0.004255,7.633698,-12.999,0.938
0.145000,-26.500,0.300000,3.000,0.397507,-0.004199,7.102317,-4.499,0.938
0.150000,-30.500,0.300000,3.000,0.457507,-0.004145,6.339390,4.501,0.938
0.155000,-32.500,0.300000,3.000,0.487507,-0.004084,4.793057,13.001,0.938
0.160000,-32.500,0.300000,3.000,0.487507,-0.003982,2.970016,20.500,0.938
0.165000,-30.500,0.300000,3.000,0.457507,-0.003896,2.174656,26.500,0.938
0.170000,-26.500,0.300000,3.000,0.397507,-0.003812,0.542990,30.500,0.938
0.175000,-20.500,-0.300000,3.000,0.307507,-0.003697,-0.791162,32.500,0.938
0.180000,-13.001,-0.300000,3.000,0.195008,-0.003669,-2.586488,32.500,0.938
0.185000,-4.501,-0.300000,3.000,0.067509,-0.003656,-3.763356,30.500,0.938
0.190000,4.499,-0.300000,3.000,-0.067491,-0.003670,-4.613387,26.500,0.938
0.195000,12.999,-0.300000,3.000,-0.194992,-0.003801,-4.444302,20.500,0.938
0.200000,20.500,-0.300000,3.000,-0.307493,-0.003834,-0.043841,0.000,0.938
0.205000,27.000,-0.300000,3.000,-0.404994,-0.003933,-0.756959,0.000,0.938
0.210000,32.500,-0.300000,3.000,-0.487495,-0.004043,-1.405170,0.000,0.938
0.215000,37.000,-0.300000,3.000,-0.554996,-0.004158,-1.981364,0.000,0.938
0.220000,40.500,-0.300000,3.000,-0.607497,-0.004289,-2.415885,-20.500,0.938
0.225000,43.000,-0.300000,3.000,-0.644998,-0.004548,-2.538217,-27.000,0.938
0.230000,44.500,-0.300000,3.000,-0.667499,-0.004754,-1.954527,-32.500,0.938
0.235000,45.000,-0.300000,3.000,-0.675000,-0.004990,-1.344474,-37.000,0.938
0.240000,45.000,-0.300000,3.000,-0.675000,-0.005219,-0.768281,-40.500,0.938
0.245000,45.000,-0.300000,3.000,-0.675000,-0.005489,-0.333760,-43.000,0.938
0.250000,45.000,-0.300000,3.000,-0.675000,-0.005693,-0.167587,-44.500,0.938
0.255000,45.000,-0.300000,3.000,-0.675000,-0.005974,-0.038159,-45.000,0.938
0.260000,45.000,-0.300000,3.000,-0.675000,-0.006255,0.000000,-45.000,0.938
0.265000,45.000,-0.300000,3.000,-0.675000,-0.006538,0.000000,-45.000,0.938
0.270000,45.000,-0.300000,3.000,-0.675000,-0.006821,0.000000,-45.000,0.938
0.275000,45.000,-0.300000,3.000,-0.675000,-0.007101,0.000000,-45.000,0.938
0.280000,45.000,-0.300000,3.000,-0.675000,-0.007384,0.000000,-45.000,0.938
0.285000,45.000,-0.300000,3.000,-0.675000,-0.007668,0.000000,-45.000,0.938
0.290000,45.000,-0.300000,3.000,-0.675000,-0.008002,0.000000,-45.000,0.938
0.295000,45.000,-0.300000,3.000,-0.675000,-0.008288,0.000000,-45.000,0.938
0.300000,45.000,-0.300000,3.000,-0.675000,-0.013328,-0.060773,0.000,0.938
0.305000,45.000,-0.300000,3.000,-0.675000,-0.013590,-0.060773,0.000,0.938
0.310000,45.000,-0.300000,3.000,-0.675000,-0.013891,-0.060773,0.000,0.938
0.315000,45.000,-0.300000,3.000,-0.675000,-0.014186,-0.060773,0.000,0.938
0.320000,45.000,-0.300000,3.000,-0.675000,-0.014481,-0.060773,-45.000,0.938
0.325000,45.000,-0.300000,3.000,-0.675000,-0.014771,0.000000,-45.000,0.938
0.330000,45.000,-0.300000,3.000,-0.675000,-0.015010,0.000000,-45.000,0.938
0.335000,45.000,-0.300000,3.000,-0.675000,-0.015242,0.000000,-45.000,0.938
0.340000,45.000,-0.300000,3.000,-0.675000,-0.015484,0.000000,-45.000,0.938
0.345000,45.000,-0.300000,3.000,-0.675000,-0.015720,0.000000,-45.000,0.938
0.350000,45.000,-0.300000,3.000,-0.675000,-0.015961,0.000000,-45.000,0.938
0.355000,45.000,-0.300000,3.000,-0.675000,-0.016188,0.000000,-45.000,0.938
0.360000,45.000,-0.300000,3.000,-0.675000,-0.016409,0.000000,-45.000,0.938
0.365000,45.000,-0.300000,3.000,-0.675000,-0.016575,0.000000,-45.000,0.938
0.370000,45.000,-0.300000,3.000,-0.675000,-0.016734,0.000000,-45.000,0.938
0.375000,45.000,-0.300000,3.000,-0.675000,-0.016881,0.000000,-45.000,0.938
0.380000,45.000,-0.300000,3.000,-0.675000,-0.017077,0.000000,-45.000,0.938
0.385000,45.000,-0.300000,3.000,-0.675000,-0.017272,0.000000,-45.000,0.938
0.390000,45.000,-0.300000,3.000,-0.675000,-0.017492,0.000000,-45.000,0.938
0.395000,45.000,-0.300000,3.000,-0.675000,-0.017595,0.000000,-45.000,0.938
0.400000,45.000,-0.300000,3.000,-0.675000,-0.017766,-0.045594,0.000,0.938
0.405000,45.000,-0.300000,3.000,-0.675000,-0.017968,-0.045594,0.000,0.938
0.410000,45.000,-0.300000,3.000,-0.675000,-0.018139,-0.045594,0.000,0.938
0.415000,45.000,-0.300000,3.000,-0.675000,-0.018290,-0.045594,0.000,0.938
0.420000,45.000,-0.300000,3.000,-0.675000,-0.018486,-0.045594,-45.000,0.938
0.425000,45.000,-0.300000,3.000,-0.675000,-0.018683,0.000000,-45.000,0.938
0.430000,45.000,-0.300000,3.000,-0.675000,-0.018868,0.000000,-45.000,0.938
0.435000,45.000,-0.300000,3.000,-0.675000,-0.019104,0.000000,-45.000,0.938
0.440000,45.000,-0.300000,3.000,-0.675000,-0.019344,0.000000,-45.000,0.938
0.445000,45.000,-0.300000,3.000,-0.675000,-0.019592,0.000000,-45.000,0.938
0.450000,45.000,-0.300000,3.000,-0.675000,-0.019831,0.000000,-45.000,0.938
0.455000,45.000,-0.300000,3.000,-0.675000,-0.020059,0.000000,-45.000,0.938
0.460000,45.000,-0.300000,3.000,-0.675000,-0.020302,0.000000,-45.000,0.938
0.465000,45.000,-0.300000,3.000,-0.675000,-0.020592,0.000000,-45.000,0.938
0.470000,45.000,-0.300000,3.000,-0.675000,-0.020887,0.000000,-45.000,0.938
0.475000,45.000,-0.300000,3.000,-0.675000,-0.021611,0.000000,-45.000,0.938
0.480000,45.000,-0.300000,3.000,-0.675000,-0.022231,0.000000,-45.000,0.938
0.485000,45.000,-0.300000,3.000,-0.675000,-0.022519,0.000000,-45.000,0.938
0.490000,45.000,-0.300000,3.000,-0.675000,-0.022793,0.000000,-45.000,0.938
0.495000,45.000,-0.300000,3.000,-0.675000,-0.023079,0.000000,-45.000,0.938
0.500000,45.000,-0.300000,3.000,-0.675000,-0.023350,-0.034690,0.000,0.938
0.505000,45.000,-0.300000,3.000,-0.675000,-0.023613,-0.034690,0.000,0.938
0.510000,45.000,-0.300000,3.000,-0.675000,-0.023901,-0.034690,0.000,0.938
0.515000,45.000,-0.300000,3.000,-0.675000,-0.024184,-0.034690,0.000,0.938
0.520000,45.000,-0.300000,3.000,-0.675000,-0.024424,-0.034690,-45.000,0.938
0.525000,45.000,-0.300000,3.000,-0.675000,-0.024657,0.000000,-45.000,0.938
0.530000,45.000,-0.300000,3.000,-0.675000,-0.024894,0.000000,-45.000,0.938
0.535000,45.000,-0.300000,3.000,-0.675000,-0.025128,0.000000,-45.000,0.938
0.540000,45.000,-0.300000,3.000,-0.675000,-0.025367,0.000000,-45.000,0.938
0.545000,45.000,-0.300000,3.000,-0.675000,-0.025603,0.000000,-45.000,0.938
0.550000,45.000,-0.300000,3.000,-0.675000,-0.025790,0.000000,-45.000,0.938
0.555000,45.000,-0.300000,3.000,-0.675000,-0.025978,0.000000,-45.000,0.938
0.560000,45.000,-0.300000,3.000,-0.675000,-0.026166,0.000000,-45.000,0.938
0.565000,45.000,-0.300000,3.000,-0.675000,-0.026346,0.000000,-45.000,0.938
0.570000,45.000,-0.300000,3.000,-0.675000,-0.026536,0.000000,-45.000,0.938
0.575000,45.000,-0.300000,3.000,-0.675000,-0.026723,0.000000,-45.000,0.938
0.580000,45.000,-0.300000,3.000,-0.675000,-0.026909,0.000000,-45.000,0.938
0.585000,45.000,-0.300000,3.000,-0.675000,-0.027045,0.000000,-45.000,0.938
0.590000,45.000,-0.300000,3.000,-0.675000,-0.027182,0.000000,-45.000,0.938
0.595000,45.000,-0.300000,3.000,-0.675000,-0.027373,0.000000,-45.000,0.938
0.600000,45.000,-0.300000,3.000,-0.675000,-0.027515,-0.029439,0.000,0.938
0.605000,45.000,-0.300000,3.000,-0.675000,-0.027717,-0.029439,0.000,0.938
0.610000,45.000,-0.300000,3.000,-0.675000,-0.027878,-0.029439,0.000,0.938
0.615000,45.000,-0.300000,3.000,-0.675000,-0.028011,-0.029439,0.000,0.938
0.620000,45.000,-0.300000,3.000,-0.675000,-0.028145,-0.029439,-45.000,0.938
0.625000,45.000,-0.300000,3.000,-0.675000,-0.028340,0.000000,-45.000,0.938
0.630000,45.000,-0.300000,3.000,-0.675000,-0.028519,0.000000,-45.000,0.938
0.635000,45.000,-0.300000,3.000,-0.675000,-0.028708,0.000000,-45.000,0.938
0.640000,45.000,-0.300000,3.000,-0.675000,-0.028895,0.000000,-45.000,0.938
0.645000,45.000,-0.300000,3.000,-0.675000,-0.029082,0.000000,-45.000,0.938
0.650000,45.000,-0.300000,3.000,-0.675000,-0.029270,0.000000,-45.000,0.938
0.655000,45.000,-0.300000,3.000,-0.675000,-0.029459,0.000000,-45.000,0.938
0.660000,45.000,-0.300000,3.000,-0.675000,-0.029645,0.000000,-45.000,0.938
0.665000,45.000,-0.300000,3.000,-0.675000,-0.029886,0.000000,-45.000,0.938
0.670000,45.000,-0.300000,3.000,-0.675000,-0.030130,0.000000,-45.000,0.938
0.675000,45.000,-0.300000,3.000,-0.675000,-0.030375,0.000000,-45.000,0.938
0.680000,45.000,-0.300000,3.000,-0.675000,-0.030620,0.000000,-45.000,0.938
0.685000,45.000,-0.300000,3.000,-0.675000,-0.030846,0.000000,-45.000,0.938
0.690000,45.000,-0.300000,3.000,-0.675000,-0.031089,0.000000,-45.000,0.938
0.695000,45.000,-0.300000,3.000,-0.675000,-0.031385,0.000000,-45.000,0.938
0.700000,45.000,-0.300000,3.000,-0.675000,-0.031686,-0.025564,0.000,0.938
0.705000,45.000,-0.300000,3.000,-0.675000,-0.031942,-0.025564,0.000,0.938
0.710000,45.000,-0.300000,3.000,-0.675000,-0.032240,-0.025564,0.000,0.938
0.715000,45.000,-0.300000,3.000,-0.675000,-0.032536,-0.025564,0.000,0.938
0.720000,45.000,-0.300000,3.000,-0.675000,-0.032831,-0.025564,-45.000,0.938
0.725000,45.000,-0.300000,3.000,-0.675000,-0.033126,0.000000,-45.000,0.938
0.730000,45.000,-0.300000,3.000,-0.675000,-0.033477,0.000000,-45.000,0.938
0.735000,45.000,-0.300000,3.000,-0.675000,-0.033831,0.000000,-45.000,0.938
0.740000,45.000,-0.300000,3.000,-0.675000,-0.034136,0.000000,-45.000,0.938
0.745000,45.000,-0.300000,3.000,-0.675000,-0.034490,0.000000,-45.000,0.938
0.750000,45.000,-0.300000,3.000,-0.675000,-0.035274,0.000000,-45.000,0.938
0.755000,45.000,-0.300000,3.000,-0.675000,-0.036196,0.000000,-45.000,0.938
0.760000,45.000,-0.300000,3.000,-0.675000,-0.036481,0.000000,-45.000,0.938
0.765000,45.000,-0.300000,3.000,-0.675000,-0.036772,0.000000,-45.000,0.938
0.770000,45.000,-0.300000,3.000,-0.675000,-0.037067,0.000000,-45.000,0.938
0.775000,45.000,-0.300000,3.000,-0.675000,-0.037356,0.000000,-45.000,0.938
0.780000,45.000,-0.300000,3.000,-0.675000,-0.037648,0.000000,-45.000,0.938
0.785000,45.000,-0.300000,3.000,-0.675000,-0.037941,0.000000,-45.000,0.938
0.790000,45.000,-0.300000,3.000,-0.675000,-0.038233,0.000000,-45.000,0.938
0.795000,45.000,-0.300000,3.000,-0.675000,-0.038475,0.000000,-45.000,0.938
0.800000,45.000,-0.300000,3.000,-0.675000,-0.038720,-0.020919,0.000,0.938
0.805000,45.000,-0.300000,3.000,-0.675000,-0.038918,-0.020919,0.000,0.938
0.810000,45.000,-0.300000,3.000,-0.675000,-0.039253,-0.020919,0.000,0.938
0.815000,45.000,-0.300000,3.000,-0.675000,-0.039499,-0.020919,0.000,0.938
0.820000,45.000,-0.300000,3.000,-0.675000,-0.039739,-0.020919,-45.000,0.938
0.825000,45.000,-0.300000,3.000,-0.675000,-0.039939,0.000000,-45.000,0.938
0.830000,45.000,-0.300000,3.000,-0.675000,-0.040150,0.000000,-45.000,0.938
0.835000,45.000,-0.300000,3.000,-0.675000,-0.040304,0.000000,-45.000,0.938
0.840000,45.000,-0.300000,3.000,-0.675000,-0.040495,0.000000,-45.000,0.938
0.845000,45.000,-0.300000,3.000,-0.675000,-0.040683,0.000000,-45.000,0.938
0.850000,45.000,-0.300000,3.000,-0.675000,-0.040872,0.000000,-45.000,0.938
0.855000,45.000,-0.300000,3.000,-0.675000,-0.041086,0.000000,-45.000,0.938
0.860000,45.000,-0.300000,3.000,-0.675000,-0.041227,0.000000,-45.000,0.938
0.865000,45.000,-0.300000,3.000,-0.675000,-0.041365,0.000000,-45.000,0.938
0.870000,45.000,-0.300000,3.000,-0.675000,-0.041503,0.000000,-45.000,0.938
0.875000,45.000,-0.300000,3.000,-0.675000,-0.041646,0.000000,-45.000,0.938
0.880000,45.000,-0.300000,3.000,-0.675000,-0.041787,0.000000,-45.000,0.938
0.885000,45.000,-0.300000,3.000,-0.675000,-0.041930,0.000000,-45.000,0.938
0.890000,45.000,-0.300000,3.000,-0.675000,-0.042129,0.000000,-45.000,0.938
0.895000,45.000,-0.300000,3.000,-0.675000,-0.042268,0.000000,-45.000,0.938
0.900000,45.000,-0.300000,3.000,-0.675000,-0.042410,-0.019099,0.000,0.938
0.905000,45.000,-0.300000,3.000,-0.675000,-0.042590,-0.019099,0.000,0.938
0.910000,45.000,-0.300000,3.000,-0.675000,-0.042779,-0.019099,0.000,0.938
0.915000,45.000,-0.300000,3.000,-0.675000,-0.042966,-0.019099,0.000,0.938
0.920000,45.000,-0.300000,3.000,-0.675000,-0.043164,-0.019099,-45.000,0.938
0.925000,45.000,-0.300000,3.000,-0.675000,-0.043359,0.000000,-45.000,0.938
0.930000,45.000,-0.300000,3.000,-0.675000,-0.043548,0.000000,-45.000,0.938
0.935000,45.000,-0.300000,3.000,-0.675000,-0.043736,0.000000,-45.000,0.938
0.940000,45.000,-0.300000,3.000,-0.675000,-0.043979,0.000000,-45.000,0.938
0.945000,45.000,-0.300000,3.000,-0.675000,-0.044234,0.000000,-45.000,0.938
0.950000,45.000,-0.300000,3.000,-0.675000,-0.044432,0.000000,-45.000,0.938
0.955000,45.000,-0.300000,3.000,-0.675000,-0.044672,0.000000,-45.000,0.938
0.960000,45.000,-0.300000,3.000,-0.675000,-0.044916,0.000000,-45.000,0.938
0.965000,45.000,-0.300000,3.000,-0.675000,-0.045162,0.000000,-45.000,0.938
0.970000,45.000,-0.300000,3.000,-0.675000,-0.045411,0.000000,-45.000,0.938
0.975000,45.000,-0.300000,3.000,-0.675000,-0.045709,0.000000,-45.000,0.938
