timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.002000,-0.011,0.004880,4.957,0.004489,0.000000,0.000391,0.000,0.015
0.004000,-0.005,-0.042827,4.661,0.002146,0.000008,-0.044981,0.000,0.134
0.006000,-0.024,0.320000,2.997,0.009462,0.000010,3.565012,0.000,1.000
0.008000,-0.011,0.320000,2.997,0.004530,0.000019,3.373792,0.000,1.000
0.010000,-0.012,0.320000,2.997,0.004861,0.000022,3.406665,0.011,1.000
0.012000,-0.006,0.320000,2.997,0.002588,0.000024,3.159989,0.005,1.000
0.014000,0.036,0.320000,2.997,-0.014339,0.000014,1.409707,0.024,1.000
0.016000,0.014,-0.320000,2.997,-0.005566,0.000005,-1.778384,0.011,1.000
0.018000,0.035,-0.320000,2.997,-0.014118,-0.000005,-2.512718,0.012,1.000
0.020000,0.056,-0.320000,2.997,-0.022361,-0.000042,-2.911390,0.006,1.000
0.022000,0.067,-0.320000,2.997,-0.026902,-0.000062,-3.135895,-0.036,1.000
0.024000,0.057,-0.320000,2.997,-0.022720,-0.000107,-1.182345,-0.014,1.000
0.026000,0.110,-0.320000,2.997,-0.044036,-0.000139,-3.777887,-0.035,1.000
0.028000,0.124,-0.320000,2.997,-0.049562,-0.000177,-3.404931,-0.056,1.000
0.030000,0.113,-0.320000,2.997,-0.045371,-0.000209,-2.605503,-0.067,1.000
0.032000,0.108,-0.320000,2.997,-0.043171,-0.000273,-2.022131,-0.057,1.000
0.034000,0.109,-0.320000,2.997,-0.043640,-0.000303,-2.230771,-0.110,1.000
0.036000,0.142,-0.320000,2.997,-0.056950,-0.000313,-5.877688,-0.124,1.000
0.038000,0.096,0.320000,2.997,-0.038567,-0.000318,3.928181,-0.113,1.000
0.040000,0.089,0.320000,2.997,-0.035482,-0.000352,3.736152,-0.108,1.000
0.042000,0.065,0.320000,2.997,-0.025889,-0.000392,4.089255,-0.109,1.000
0.044000,-0.000,0.320000,2.997,0.000004,-0.000392,15.631238,-0.142,1.000
0.046000,-0.034,0.320000,2.997,0.013465,-0.000390,26.850523,-0.096,1.000
0.048000,-0.074,0.320000,2.997,0.029486,-0.000311,18.044672,-0.089,1.000
0.050000,-0.121,0.320000,2.997,0.048209,-0.000302,25.518810,-0.065,1.000
0.052000,-0.137,0.320000,2.997,0.054832,-0.000302,25.053705,0.000,1.000
0.054000,-0.167,0.320000,2.997,0.066861,-0.000283,16.790436,0.034,1.000
0.056000,-0.189,0.320000,2.997,0.075610,-0.000139,11.735435,0.074,1.000
0.058000,-0.206,0.320000,2.997,0.082249,-0.000115,13.005001,0.121,1.000
0.060000,-0.204,0.320000,2.997,0.081557,-0.000098,5.046528,0.137,1.000
0.062000,-0.196,0.320000,2.997,0.078417,-0.000081,3.945617,0.167,1.000
0.064000,-0.162,-0.320000,2.997,0.064924,-0.000024,-0.446915,0.189,1.000
0.066000,-0.130,-0.320000,2.997,0.051943,-0.000014,-5.598385,0.206,1.000
0.068000,-0.090,-0.320000,2.997,0.036012,-0.000007,-13.721604,0.204,1.000
0.070000,-0.059,-0.320000,2.997,0.023794,-0.000003,-18.982676,0.196,1.000
0.072000,-0.018,-0.320000,2.997,0.007212,0.000003,-19.362923,0.162,1.000
0.074000,0.030,-0.320000,2.997,-0.011811,0.000001,-26.818708,0.130,1.000
0.076000,0.095,-0.320000,2.997,-0.037887,-0.000006,-32.727314,0.090,1.000
0.078000,0.107,-0.320000,2.997,-0.042789,-0.000013,-28.509285,0.059,1.000
0.080000,0.151,-0.320000,2.997,-0.060426,-0.000066,-24.509520,0.018,1.000
0.082000,0.167,-0.320000,2.997,-0.066895,-0.000373,-23.134914,-0.030,1.000
0.084000,0.189,-0.320000,2.997,-0.075720,-0.000533,-14.827283,-0.095,1.000
0.086000,0.169,-0.320000,2.997,-0.067484,-0.000549,-1.465394,-0.107,1.000
0.088000,0.175,0.320000,2.997,-0.069877,-0.000624,0.555444,-0.151,1.000
0.090000,0.169,0.320000,2.997,-0.067494,-0.000637,2.990122,-0.167,1.000
0.092000,0.119,0.320000,2.997,-0.047705,-0.000646,10.766513,-0.189,1.000
0.094000,0.110,0.320000,2.997,-0.043889,-0.000653,12.747725,-0.169,1.000
0.096000,0.052,0.320000,2.997,-0.020696,-0.000671,12.181670,-0.175,1.000
0.098000,0.013,0.320000,2.997,-0.005297,-0.000672,18.181950,-0.169,1.000
0.100000,-0.047,0.019724,4.841,0.018914,0.000000,0.000810,0.000,0.062
0.102000,-0.059,0.034646,4.725,0.023705,0.000925,0.010015,0.000,0.108
0.104000,-0.107,0.320000,2.997,0.042934,0.001037,0.563525,0.000,1.000
0.106000,-0.118,0.320000,2.997,0.047048,0.001047,2.036176,0.000,1.000
0.108000,-0.132,0.320000,2.997,0.052682,0.001057,4.231351,0.047,1.000
0.110000,-0.136,0.320000,2.997,0.054571,0.001068,4.980079,0.059,1.000
0.112000,-0.137,0.320000,2.997,0.054913,0.001119,4.998026,0.107,1.000
0.114000,-0.143,0.320000,2.997,0.057243,0.001131,5.316291,0.118,1.000
0.116000,-0.115,0.277857,2.997,0.045947,0.001142,0.230769,0.132,0.868
0.118000,-0.077,-0.320000,2.997,0.030617,0.001148,-7.890806,0.136,1.000
0.120000,-0.049,-0.320000,2.997,0.019682,0.001164,-9.643613,0.137,1.000
0.122000,-0.011,-0.320000,2.997,0.004441,0.001164,-16.092550,0.143,1.000
0.124000,0.011,-0.320000,2.997,-0.004223,0.001164,-20.564301,0.115,1.000
0.126000,0.064,-0.320000,2.997,-0.025400,0.001159,-25.975679,0.077,1.000
0.128000,0.137,-0.320000,2.997,-0.054917,0.001112,-22.620449,0.049,1.000
0.130000,0.138,-0.320000,2.997,-0.055134,0.001021,-21.627041,0.011,1.000
0.132000,0.168,-0.320000,2.997,-0.067186,0.001008,-19.876783,-0.011,1.000
0.134000,0.196,-0.320000,2.997,-0.078524,0.000993,-20.787907,-0.064,1.000
0.136000,0.188,-0.320000,2.997,-0.075122,0.000855,-11.625071,-0.137,1.000
0.138000,0.209,-0.320000,2.997,-0.083661,0.000840,-12.662318,-0.138,1.000
0.140000,0.221,-0.320000,2.997,-0.088589,0.000825,-14.845874,-0.168,1.000
0.142000,0.181,-0.320000,2.997,-0.072354,0.000815,-1.318914,-0.196,1.000
0.144000,0.160,0.320000,2.997,-0.064069,0.000763,3.948192,-0.188,1.000
0.146000,0.119,0.320000,2.997,-0.047708,0.000755,11.246158,-0.209,1.000
0.148000,0.075,0.320000,2.997,-0.030181,0.000750,23.531427,-0.221,1.000
0.150000,0.018,0.320000,2.997,-0.007101,0.000749,37.420975,-0.181,1.000
0.152000,-0.014,0.320000,2.997,0.005504,0.000754,29.708673,-0.160,1.000
0.154000,-0.082,0.320000,2.997,0.032958,0.002077,29.003958,-0.119,1.000
0.156000,-0.103,0.320000,2.997,0.041311,0.002091,23.370356,-0.075,1.000
0.158000,-0.147,0.320000,2.997,0.058730,0.002103,20.870178,-0.018,1.000
0.160000,-0.175,0.320000,2.997,0.069981,0.002165,10.132999,0.014,1.000
0.162000,-0.175,0.320000,2.997,0.070008,0.002293,8.990952,0.082,1.000
