timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.010,-0.020029,-0.020029,6.173,0.00,0.022108,0.019894,0.000000,0.000135,0.000,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.010,-0.021211,-0.021211,6.173,1.59,0.021266,0.020134,0.000005,0.001072,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,-0.010,-0.025779,-0.025779,6.173,3.27,0.020416,0.020456,0.000007,0.005316,0.000,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,-0.010,-0.026924,-0.026924,6.173,4.62,0.019492,0.020801,0.000016,0.006108,0.000,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,-0.011,-0.028666,-0.028666,6.173,5.69,0.018564,0.021151,0.000021,0.007494,0.010,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.011,-0.033573,-0.033573,6.173,6.55,0.017619,0.021511,0.000023,0.012039,0.010,0.022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,-0.011,-0.037965,-0.037965,6.173,7.24,0.016596,0.021895,0.000024,0.016046,0.010,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.011,-0.034808,-0.034808,6.173,7.79,0.015504,0.022301,0.000038,0.012468,0.010,0.023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.011,-0.038665,-0.038665,6.173,8.24,0.014498,0.022692,0.000040,0.015933,0.011,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,-0.012,-0.040104,-0.040104,6.173,8.59,0.013435,0.023101,0.000044,0.016959,0.011,0.027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
