timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020319,-0.020319,4.321,0.00,0.022083,0.020008,0.000000,0.000311,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.012,-2.617962
0.004000,-0.010,-0.024877,-0.024877,4.321,1.31,0.021236,0.020368,0.000009,0.004501,0.000,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.024,-2.617892
0.006000,-0.010,-0.027553,-0.027553,4.321,2.44,0.020314,0.020798,0.000029,0.006727,0.000,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.029,-2.617815
0.008000,-0.011,-0.029298,-0.029298,4.321,3.36,0.019356,0.021281,0.000071,0.007947,0.000,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.033,-2.617734
0.010000,-0.011,-0.031122,-0.031122,4.321,4.08,0.018383,0.021816,0.000118,0.009188,0.010,0.021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.038,-2.617652
0.012000,-0.011,-0.035148,-0.035148,4.321,4.67,0.017393,0.022386,0.000135,0.012627,0.010,0.023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.040,-2.617568
0.014000,-0.011,-0.035100,-0.035100,4.321,5.13,0.016342,0.022959,0.000154,0.011987,0.010,0.023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617478
0.016000,-0.012,-0.041063,-0.041063,4.321,5.51,0.015314,0.023532,0.000162,0.017369,0.011,0.027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.040,-2.617390
0.018000,-0.012,-0.055845,-0.055845,4.321,5.81,0.014186,0.024111,0.000167,0.031567,0.011,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617294
0.020000,-0.012,-0.065980,-0.065980,4.321,6.04,0.012786,0.024704,0.000174,0.041102,0.011,0.044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617174
0.022000,-0.013,-0.065836,-0.065836,4.321,6.24,0.011211,0.025307,0.000199,0.040329,0.011,0.044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.042,-2.617040
0.024000,-0.013,-0.070914,-0.070914,4.321,6.39,0.009670,0.025910,0.000209,0.044796,0.012,0.047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.042,-2.616908
0.026000,-0.013,-0.075668,-0.075668,4.321,6.51,0.008058,0.026516,0.000216,0.048935,0.012,0.050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.042,-2.616771
0.028000,-0.014,-0.064793,-0.064793,4.321,6.61,0.006384,0.027127,0.000237,0.037428,0.012,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.042,-2.616627
0.030000,-0.014,-0.060888,-0.060888,4.321,6.69,0.004960,0.027727,0.000250,0.032910,0.013,0.041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616505
