timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.010000,0.003,0.043874,0.043874,4.321,0.00,-0.000003,-0.014731,-0.000005,-0.029138,0.000,0.029,-2.009,-31.170,0.259,3.140126,-0.002953,-0.004667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.020000,0.003,0.041607,0.041607,4.321,1.40,0.004386,-0.013630,-0.000013,-0.027963,0.000,0.028,-2.009,-31.170,0.257,3.140609,-0.002733,-0.006492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.030000,0.002,0.036558,0.036558,4.321,2.52,0.008109,-0.012001,-0.000017,-0.024540,0.000,0.024,-2.009,-31.170,0.254,3.140937,-0.002406,-0.008317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.040000,0.002,0.029792,0.029792,4.321,3.42,0.010954,-0.009711,-0.000020,-0.020061,0.000,0.020,-2.009,-31.169,0.250,3.141063,-0.001948,-0.010136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.050000,0.002,0.024373,0.024373,4.321,4.13,0.012838,-0.007608,-0.000023,-0.016743,-0.003,0.016,-2.009,-31.168,0.248,3.140806,-0.001528,-0.008425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.060000,0.001,-0.014406,-0.014406,4.321,4.71,0.013991,-0.004720,-0.000024,0.019150,-0.003,0.010,-2.009,-31.166,0.246,3.140369,-0.000950,-0.005089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.070000,-0.000,-0.034413,-0.034413,4.321,5.16,0.011153,0.001722,-0.000024,0.032715,-0.002,0.023,-2.009,-31.165,0.244,3.139055,0.000342,-0.000809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.080000,-0.002,-0.057759,-0.057759,4.321,5.53,0.006596,0.009846,-0.000021,0.047934,-0.002,0.039,-2.009,-31.163,0.242,3.137378,0.001987,0.004174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.090000,-0.004,-0.086630,-0.086630,4.321,5.82,0.000165,0.019817,-0.000016,0.066829,-0.002,0.058,-2.008,-31.161,0.240,3.135312,0.004025,0.009790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.100000,-0.006,-0.125883,-0.125883,4.321,6.06,-0.008518,0.031984,-0.000007,0.093906,-0.001,0.084,-2.008,-31.158,0.237,3.132789,0.006539,0.016024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.110000,-0.009,-0.178750,-0.178750,4.321,6.25,-0.020253,0.047093,0.000003,0.131655,0.000,0.119,-2.007,-31.156,0.234,3.129645,0.009695,0.022879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.120000,-0.012,-0.209259,-0.209259,4.321,6.40,-0.036101,0.059526,0.000017,0.149715,0.002,0.140,-2.007,-31.151,0.233,3.127011,0.012251,0.023341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.130000,-0.015,-0.252620,-0.252620,4.321,6.52,-0.053416,0.072866,0.000030,0.179724,0.004,0.168,-2.006,-31.146,0.233,3.124212,0.014974,0.022700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.140000,-0.018,-0.277977,-0.277977,4.321,6.61,-0.073335,0.087800,0.000055,0.190122,0.006,0.185,-2.005,-31.140,0.233,3.121067,0.018021,0.022029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.150000,-0.021,-0.300000,-0.300000,4.321,6.69,-0.093799,0.102846,0.000079,0.201379,0.009,0.200,-2.005,-31.133,0.233,3.117971,0.021089,0.021474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.160000,-0.024,-0.300000,-0.300000,4.321,6.75,-0.114418,0.117695,0.000106,0.197859,0.012,0.200,-2.004,-31.127,0.234,3.115001,0.024114,0.021013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.170000,-0.026,-0.300000,-0.300000,4.321,6.80,-0.132976,0.130757,0.000136,0.201705,0.015,0.200,-2.003,-31.120,0.234,3.112564,0.026770,0.020628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.180000,-0.028,-0.300000,-0.300000,4.321,6.84,-0.149679,0.142137,0.000178,0.177652,0.018,0.200,-2.003,-31.112,0.234,3.110614,0.029080,0.020304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.190000,-0.030,-0.300000,-0.300000,4.321,6.87,-0.164711,0.151926,0.000219,0.167072,0.021,0.200,-2.002,-31.104,0.234,3.109110,0.031063,0.020030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.200000,-0.032,-0.300000,-0.300000,4.321,6.90,-0.178240,0.160204,0.000265,0.144009,0.024,0.200,-2.002,-31.096,0.234,3.108016,0.032736,0.019799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.210000,-0.033,-0.285323,-0.285323,4.321,6.92,-0.190416,0.167046,0.000314,0.117964,0.026,0.190,-2.001,-31.087,0.234,3.107298,0.034115,0.019606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.220000,-0.034,-0.261439,-0.261439,4.321,6.93,-0.199907,0.171474,0.000372,0.089593,0.028,0.174,-2.001,-31.079,0.234,3.107198,0.034999,0.019463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.230000,-0.035,-0.241529,-0.241529,4.321,6.95,-0.206061,0.173019,0.000428,0.068083,0.030,0.161,-2.000,-31.069,0.234,3.107817,0.035292,0.019379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
