timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020074,-0.020074,4.321,0.00,0.022083,0.020045,0.000000,0.000029,0.000,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.011,-2.617934
0.004000,-0.010,-0.022871,-0.022871,4.321,0.88,0.021241,0.020480,0.000019,0.002373,0.000,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.022,-2.617809
0.006000,-0.011,-0.025746,-0.025746,4.321,2.01,0.020358,0.021111,0.000049,0.004586,0.000,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.033,-2.617653
0.008000,-0.011,-0.029353,-0.029353,4.321,3.01,0.019436,0.021824,0.000076,0.007453,0.000,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.039,-2.617489
0.010000,-0.011,-0.044248,-0.044248,4.321,3.81,0.018461,0.022590,0.000082,0.021576,0.010,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.043,-2.617321
0.012000,-0.012,-0.049195,-0.049195,4.321,4.45,0.017207,0.023399,0.000105,0.025691,0.010,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.617131
0.014000,-0.012,-0.048920,-0.048920,4.321,4.96,0.015879,0.024213,0.000189,0.024518,0.011,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.616934
0.016000,-0.013,-0.051208,-0.051208,4.321,5.37,0.014583,0.025027,0.000217,0.025963,0.011,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.616740
0.018000,-0.013,-0.053800,-0.053800,4.321,5.69,0.013267,0.025845,0.000240,0.027715,0.011,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.045,-2.616545
0.020000,-0.013,-0.056301,-0.056301,4.321,5.95,0.011926,0.026667,0.000247,0.029388,0.012,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.045,-2.616348
0.022000,-0.014,-0.056776,-0.056776,4.321,6.16,0.010561,0.027491,0.000277,0.029007,0.012,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.045,-2.616149
0.024000,-0.014,-0.066061,-0.066061,4.321,6.33,0.009214,0.028317,0.000289,0.037454,0.013,0.044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.615952
0.026000,-0.015,-0.068910,-0.068910,4.321,6.46,0.007709,0.029153,0.000311,0.039446,0.013,0.046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.615742
0.028000,-0.015,-0.074215,-0.074215,4.321,6.57,0.006177,0.029992,0.000325,0.043898,0.013,0.049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.615530
0.030000,-0.015,-0.083187,-0.083187,4.321,6.66,0.004569,0.030837,0.000330,0.052020,0.014,0.055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.615312
0.032000,-0.016,-0.084551,-0.084551,4.321,6.73,0.002814,0.031691,0.000362,0.052499,0.014,0.056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.615082
0.034000,-0.016,-0.091205,-0.091205,4.321,6.78,0.001067,0.032546,0.000371,0.058287,0.015,0.061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.614853
0.036000,-0.017,-0.096978,-0.096978,4.321,6.82,-0.000779,0.033409,0.000385,0.063184,0.015,0.065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.614616
0.038000,-0.017,-0.093858,-0.093858,4.321,6.86,-0.002703,0.034277,0.000414,0.059167,0.015,0.063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.614372
