timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.009,0.001320,0.001320,4.985,-0.001301,0.000000,-0.000019,0.000,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.002,-0.006398,-0.006398,4.945,0.000265,0.000000,0.006133,0.000,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.004,0.003849,0.003849,4.965,-0.000564,0.000000,-0.003286,0.000,0.012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.012,0.015776,0.015776,4.872,-0.001779,0.000000,-0.013998,0.000,0.049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.006,-0.031258,-0.031258,4.751,-0.000841,0.000000,0.032099,-0.009,0.098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.001,-0.075268,-0.075268,4.408,-0.000125,0.000000,0.075393,0.002,0.235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.018,0.106711,0.106711,4.162,-0.002639,0.000000,-0.104072,-0.004,0.333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.000,0.024222,0.024222,4.806,0.000044,0.000000,-0.024266,-0.012,0.076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.016,0.145158,0.145158,3.862,-0.002377,0.000000,-0.142781,-0.006,0.454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.017,0.200619,0.200619,3.429,-0.002528,0.000000,-0.198091,-0.001,0.627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,-0.001,0.198565,0.198565,3.445,0.000111,0.000000,-0.198676,-0.018,0.621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.019,0.055102,0.055102,4.565,-0.002875,0.000000,-0.052227,0.000,0.172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.007,0.010229,0.010229,4.915,-0.000979,0.000000,-0.009250,-0.016,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.004,-0.142311,-0.142311,3.885,-0.000592,0.000000,0.142903,-0.017,0.445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
