timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.010,-0.030009,0.030009,4.321,0.00,0.022108,0.029842,0.000000,0.000167,0.000,0.020,2.348,-43.730,0.379,2.617895,0.008486,-0.005197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.010,-0.033234,0.033234,4.321,1.40,0.021177,0.030303,0.000002,0.002929,0.000,0.022,2.348,-43.730,0.379,2.617691,0.008455,-0.005558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,-0.010,-0.038116,0.038116,4.321,2.52,0.020089,0.030823,0.000004,0.007288,0.000,0.025,2.348,-43.730,0.379,2.617450,0.008447,-0.005918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,-0.010,-0.039316,0.039316,4.321,3.42,0.018925,0.031376,0.000016,0.007925,0.000,0.026,2.348,-43.730,0.378,2.617190,0.008451,-0.006279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,-0.011,-0.040904,0.040904,4.321,4.13,0.017760,0.031932,0.000024,0.008948,0.010,0.027,2.348,-43.730,0.378,2.616930,0.008455,-0.006640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.011,-0.045925,0.045925,4.321,4.71,0.016587,0.032494,0.000025,0.013405,0.010,0.031,2.348,-43.730,0.378,2.616667,0.008462,-0.007002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,-0.011,-0.048477,0.048477,4.321,5.16,0.015337,0.033089,0.000027,0.015360,0.010,0.032,2.348,-43.729,0.378,2.616385,0.008480,-0.007365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.011,-0.045329,0.045329,4.321,5.53,0.014060,0.033698,0.000043,0.011589,0.010,0.030,2.348,-43.729,0.377,2.616096,0.008503,-0.007729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.011,-0.046587,0.046587,4.321,5.83,0.012872,0.034277,0.000050,0.012261,0.011,0.031,2.348,-43.729,0.377,2.615827,0.008514,-0.008093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,-0.012,-0.050959,0.050959,4.321,6.06,0.011683,0.034860,0.000051,0.016047,0.011,0.034,2.348,-43.729,0.376,2.615556,0.008526,-0.008458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,-0.012,-0.052111,0.052111,4.321,6.25,0.010430,0.035470,0.000053,0.016588,0.011,0.035,2.348,-43.729,0.376,2.615270,0.008548,-0.008824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,-0.012,-0.048549,0.048549,4.321,6.40,0.009180,0.036083,0.000072,0.012393,0.011,0.032,2.348,-43.729,0.375,2.614983,0.008571,-0.009190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,-0.012,-0.050468,0.050468,4.321,6.52,0.008025,0.036664,0.000077,0.013727,0.011,0.034,2.348,-43.729,0.375,2.614718,0.008580,-0.009556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,-0.012,-0.054699,0.054699,4.321,6.62,0.006855,0.037254,0.000079,0.017366,0.012,0.036,2.348,-43.729,0.374,2.614448,0.008593,-0.009923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,-0.013,-0.055727,0.055727,4.321,6.69,0.005624,0.037871,0.000081,0.017775,0.012,0.037,2.349,-43.729,0.374,2.614163,0.008616,-0.010291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
