timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.005,0.020516,0.020516,6.173,0.00,-0.000001,-0.020359,0.000000,-0.000157,0.000,0.014,-17.715,-19.257,0.367,3.141444,-0.004524,-0.000591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.005,0.020018,0.020018,6.173,1.30,0.000375,-0.020338,-0.000001,0.000321,0.000,0.013,-17.715,-19.257,0.367,3.141464,-0.004520,-0.000933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.005,0.018007,0.018007,6.173,2.99,0.000768,-0.020288,-0.000001,0.002282,0.000,0.012,-17.715,-19.257,0.367,3.141479,-0.004509,-0.001442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.004,0.017902,0.017902,6.173,4.39,0.001113,-0.020203,-0.000029,0.002330,0.000,0.012,-17.715,-19.257,0.367,3.141484,-0.004490,-0.002026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.004,0.017136,0.017136,6.173,5.51,0.001449,-0.020086,-0.000032,0.002982,-0.005,0.011,-17.715,-19.257,0.366,3.141481,-0.004464,-0.002675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.004,0.011055,0.011055,6.173,6.41,0.001763,-0.019934,-0.000033,0.008911,-0.005,0.007,-17.715,-19.257,0.366,3.141469,-0.004430,-0.003391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.004,0.002613,0.002613,6.173,7.13,0.001949,-0.019737,-0.000033,0.017157,-0.005,0.002,-17.715,-19.256,0.366,3.141440,-0.004387,-0.004172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.004,0.004097,0.004097,6.173,7.70,0.001962,-0.019488,-0.000049,0.015440,-0.004,0.003,-17.715,-19.256,0.365,3.141389,-0.004332,-0.005019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.004,0.002554,0.002554,6.173,8.16,0.002005,-0.019235,-0.000051,0.016732,-0.004,0.002,-17.715,-19.256,0.365,3.141340,-0.004276,-0.005872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.004,-0.005780,-0.005780,6.173,8.53,0.002016,-0.018974,-0.000052,0.024806,-0.004,0.004,-17.715,-19.256,0.365,3.141288,-0.004219,-0.006724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.004,-0.009972,-0.009972,6.173,8.82,0.001860,-0.018693,-0.000052,0.028716,-0.004,0.007,-17.715,-19.256,0.364,3.141222,-0.004157,-0.007576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
