timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,180.000,-0.320000,3.000,-2.699998,-0.000251,-1.293102,0.000,1.000
0.015000,180.000,-0.320000,3.000,-2.699998,-0.000685,-1.293102,0.000,1.000
0.020000,178.333,-0.320000,3.000,-2.674998,-0.001256,-1.287897,0.000,1.000
0.025000,176.250,-0.320000,3.000,-2.643748,-0.002030,-1.283156,0.000,1.000
0.030000,174.000,-0.320000,3.000,-2.609998,-0.002412,-1.272913,-180.000,1.000
0.035000,171.667,-0.320000,3.000,-2.574998,-0.002876,0.028823,-180.000,1.000
0.040000,169.286,-0.320000,3.000,-2.539284,-0.004013,0.032370,-178.333,1.000
0.045000,166.875,-0.320000,3.000,-2.503123,-0.004428,0.036860,-176.250,1.000
0.050000,164.444,-0.320000,3.000,-2.466665,-0.005107,0.038002,-174.000,1.000
0.055000,162.000,-0.320000,3.000,-2.429998,-0.005394,0.041549,-171.667,1.000
0.060000,157.500,-0.320000,3.000,-2.362498,-0.006052,0.043691,-169.286,1.000
0.065000,152.500,-0.320000,3.000,-2.287498,-0.006481,0.057938,-166.875,1.000
0.070000,147.500,-0.320000,3.000,-2.212498,-0.006768,0.073877,-164.444,1.000
0.075000,142.500,-0.320000,3.000,-2.137498,-0.007175,0.085505,-162.000,1.000
0.080000,137.500,-0.320000,3.000,-2.062498,-0.007737,0.083943,-157.500,1.000
0.085000,132.500,-0.320000,3.000,-1.987498,-0.008006,0.097865,-152.500,1.000
0.090000,127.500,-0.320000,3.000,-1.912498,-0.008404,0.096082,-147.500,1.000
0.095000,122.500,-0.320000,3.000,-1.837498,-0.008607,0.100640,-142.500,1.000
0.100000,117.500,-0.320000,3.000,-1.762498,-0.008636,-0.015987,0.000,1.000
0.105000,112.500,-0.320000,3.000,-1.687498,-0.008878,0.007220,0.000,1.000
0.110000,107.500,-0.320000,3.000,-1.612498,-0.009177,0.025189,0.000,1.000
