timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.000,0.000030,0.000030,8.000,0.00,0.007629,-0.000030,0.000000,-0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.000,0.000082,0.000082,8.000,1.30,0.007477,-0.000082,0.000000,-0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.000,0.000156,0.000156,8.000,2.98,0.007330,-0.000156,0.000000,-0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.000,0.000252,0.000252,8.000,4.95,0.007186,-0.000252,0.000000,-0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.000,0.000369,0.000369,8.000,6.55,0.007047,-0.000369,0.000000,-0.000000,-0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.000,0.000509,0.000509,8.000,7.83,0.006914,-0.000509,0.000000,-0.000000,-0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.000,0.000670,0.000670,8.000,8.86,0.006786,-0.000670,0.000000,-0.000000,-0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.000,0.000852,0.000852,8.000,9.68,0.006663,-0.000852,0.000000,-0.000000,-0.000,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.001,0.001057,0.001057,8.000,10.33,0.006547,-0.001057,0.000000,-0.000000,-0.000,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.001,0.001282,0.002594,10.000,10.86,0.006437,-0.001282,0.000000,-0.000000,-0.000,0.001,0.000000,0.002604,1.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.001,0.001528,0.004670,10.000,11.89,0.006360,-0.001528,0.000000,-0.000000,-0.000,0.001,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.001,0.001793,0.004803,10.000,12.75,0.006327,-0.001793,0.000000,-0.000000,-0.000,0.001,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.001,0.002079,0.004946,10.000,13.44,0.006296,-0.002079,0.000000,-0.000000,-0.001,0.001,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.001,0.002368,0.005090,10.000,13.99,0.006269,-0.002368,0.000000,-0.000000,-0.001,0.002,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.001,0.002656,0.005234,10.000,14.43,0.006245,-0.002656,0.000000,-0.000000,-0.001,0.002,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.001,0.002943,0.005378,10.000,14.79,0.006225,-0.002943,0.000000,-0.000000,-0.001,0.002,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.002,0.003228,0.005520,10.000,15.07,0.006208,-0.003228,0.000000,-0.000000,-0.001,0.002,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.002,0.003513,0.005663,10.000,15.30,0.006195,-0.003513,0.000000,-0.000000,-0.001,0.002,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.002,0.003796,0.005804,10.000,15.48,0.006184,-0.003796,0.000000,-0.000000,-0.001,0.003,0.000000,0.005208,1.000000,0.000000,0.000000,0.000000,1,0.00
