timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.000,-0.000037,-0.000037,4.995,0.000037,0.000000,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.025,0.002476,0.002476,4.983,-0.002476,0.000000,-0.000000,0.000,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.029,0.002906,0.002906,4.981,-0.002906,0.000000,-0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,-0.008,-0.000809,-0.000809,4.991,0.000809,0.000000,0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.016,0.001632,0.001632,4.987,-0.001632,0.000000,-0.000000,0.000,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.005,0.000497,0.000497,4.993,-0.000497,0.000000,-0.000000,-0.025,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.031,0.003093,0.003093,4.980,-0.003093,0.000000,-0.000000,-0.029,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.006,0.000578,0.000578,4.992,-0.000578,0.000000,-0.000000,0.008,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.005,0.000492,0.000492,4.993,-0.000492,0.000000,-0.000000,-0.016,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.038,0.003830,0.003830,4.976,-0.003830,0.000000,-0.000000,-0.005,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.026,0.002626,0.002626,4.982,-0.002626,0.000000,-0.000000,-0.031,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.008,0.000761,0.000761,4.991,-0.000761,0.000000,0.000000,-0.006,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.024,0.002394,0.002394,4.983,-0.002394,0.000000,-0.000000,-0.005,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.010,0.001034,0.001034,4.990,-0.001034,0.000000,-0.000000,-0.038,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.032,0.003182,0.003182,4.979,-0.003182,0.000000,0.000000,-0.026,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.043,0.004255,0.004255,4.974,-0.004255,0.000000,-0.000000,-0.008,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.046,0.004616,0.004616,4.972,-0.004616,0.000000,-0.000000,-0.024,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.018,0.001823,0.001823,4.986,-0.001823,0.000000,0.000000,-0.010,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.041,0.004103,0.004103,4.975,-0.004103,0.000000,-0.000000,-0.032,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.039,0.003888,0.003888,4.976,-0.003888,0.000000,0.000000,-0.043,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.048,0.004798,0.004798,4.971,-0.004798,0.000000,-0.000000,-0.046,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.027,0.002662,0.002662,4.982,-0.002662,0.000000,0.000000,-0.018,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,0.068,0.006771,0.006771,4.961,-0.006771,0.000000,-0.000000,-0.041,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.069,0.006919,0.006919,4.961,-0.006919,0.000000,-0.000000,-0.039,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,0.057,0.005749,0.005749,4.967,-0.005749,0.000000,-0.000000,-0.048,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.051,0.005137,0.005137,2.997,-0.005137,0.000000,-0.000000,-0.027,0.010,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.054000,0.043,0.004264,0.004264,2.997,-0.004264,0.000000,-0.000000,-0.068,0.009,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.056000,0.066,0.006608,0.006608,2.997,-0.006608,0.000000,0.000000,-0.069,0.013,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.058000,0.063,0.006299,0.006299,2.997,-0.006299,0.000000,0.000000,-0.057,0.013,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.060000,0.059,0.005880,0.005880,2.997,-0.005880,0.000000,0.000000,-0.051,0.012,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.062000,0.057,0.005741,0.005741,2.997,-0.005741,0.000000,0.000000,-0.043,0.011,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.064000,0.060,0.006029,0.006029,2.997,-0.006029,0.000000,0.000000,-0.066,0.012,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.066000,0.071,0.007133,0.007133,2.997,-0.007133,0.000000,-0.000000,-0.063,0.014,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.068000,0.067,0.006666,0.006666,2.997,-0.006666,0.000000,-0.000000,-0.059,0.013,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.070000,0.089,0.008914,0.008914,2.997,-0.008914,0.000000,-0.000000,-0.057,0.018,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.072000,0.071,0.007132,0.007132,2.997,-0.007132,0.000000,-0.000000,-0.060,0.014,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.074000,0.087,0.008717,0.008717,2.997,-0.008717,0.000000,-0.000000,-0.071,0.017,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.076000,0.068,0.006768,0.006768,2.997,-0.006768,0.000000,-0.000000,-0.067,0.014,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.078000,0.078,0.007824,0.007824,2.997,-0.007824,0.000000,-0.000000,-0.089,0.016,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.080000,0.084,0.008442,0.008442,2.997,-0.008442,0.000000,-0.000000,-0.071,0.017,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.082000,0.096,0.009613,0.009613,2.997,-0.009613,0.000000,-0.000000,-0.087,0.019,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.084000,0.087,0.008736,0.008736,2.997,-0.008736,0.000000,0.000000,-0.068,0.017,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.086000,0.076,0.007610,0.007610,2.997,-0.007610,0.000000,-0.000000,-0.078,0.015,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.088000,0.078,0.007757,0.007757,2.997,-0.007757,0.000000,0.000000,-0.084,0.016,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.090000,0.115,0.011514,0.011514,2.997,-0.011514,0.000000,-0.000000,-0.096,0.023,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.092000,0.097,0.009746,0.009746,2.997,-0.009746,0.000000,-0.000000,-0.087,0.019,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.094000,0.096,0.009620,0.009620,2.997,-0.009620,0.000000,-0.000000,-0.076,0.019,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.096000,0.084,0.008401,0.008401,2.997,-0.008401,0.000000,-0.000000,-0.078,0.017,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.098000,0.101,0.010082,0.010082,2.997,-0.010082,0.000000,-0.000000,-0.115,0.020,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.100000,0.105,0.010475,0.010475,2.997,-0.010475,0.000000,-0.000000,0.000,0.021,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.102000,0.118,0.011780,0.011780,2.997,-0.011780,0.000000,-0.000000,0.000,0.024,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.104000,0.104,0.010425,0.010425,2.997,-0.010425,0.000000,0.000000,0.000,0.021,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.106000,0.097,0.009691,0.009691,2.997,-0.009691,0.000000,0.000000,0.000,0.019,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.108000,0.094,0.009395,0.009395,2.997,-0.009395,0.000000,0.000000,-0.105,0.019,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.110000,0.120,0.012024,0.012024,2.997,-0.012024,0.000000,-0.000000,-0.118,0.024,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.112000,0.106,0.010593,0.010593,2.997,-0.010593,0.000000,-0.000000,-0.104,0.021,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.114000,0.103,0.010290,0.010290,2.997,-0.010290,0.000000,-0.000000,-0.097,0.021,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.116000,0.107,0.010680,0.010680,2.997,-0.010680,0.000000,-0.000000,-0.094,0.021,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.118000,0.117,0.011654,0.011654,2.997,-0.011654,0.000000,-0.000000,-0.120,0.023,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.120000,0.119,0.011895,0.011895,2.997,-0.011895,0.000000,-0.000000,-0.106,0.024,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.122000,0.125,0.012548,0.012548,2.997,-0.012548,0.000000,-0.000000,-0.103,0.025,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.124000,0.113,0.011285,0.011285,2.997,-0.011285,0.000000,-0.000000,-0.107,0.023,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.126000,0.133,0.013263,0.013263,2.997,-0.013263,0.000000,-0.000000,-0.117,0.027,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.128000,0.126,0.012596,0.012596,2.997,-0.012596,0.000000,-0.000000,-0.119,0.025,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.130000,0.125,0.012530,0.012530,2.997,-0.012530,0.000000,-0.000000,-0.125,0.025,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.132000,0.127,0.012670,0.012670,2.997,-0.012670,0.000000,-0.000000,-0.113,0.025,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.134000,0.133,0.013345,0.013345,2.997,-0.013345,0.000000,-0.000000,-0.133,0.027,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.136000,0.135,0.013455,0.013455,2.997,-0.013455,0.000000,-0.000000,-0.126,0.027,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.138000,0.157,0.015689,0.015689,2.997,-0.015689,0.000000,-0.000000,-0.125,0.031,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.140000,0.141,0.014140,0.014140,2.997,-0.014140,0.000000,-0.000000,-0.127,0.028,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.142000,0.137,0.013700,0.013700,2.997,-0.013700,0.000000,-0.000000,-0.133,0.027,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
0.144000,0.131,0.013052,0.013052,2.997,-0.013052,0.000000,0.000000,-0.135,0.026,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
