timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,-0.008,0.000055,4.995,0.000008,0.000000,0.000047,0.000,0.000
0.010000,0.010,-0.000196,4.994,-0.000010,0.000000,-0.000187,0.000,0.001
0.015000,0.010,-0.000238,4.993,-0.000010,0.000000,-0.000228,0.000,0.001
0.020000,-0.014,0.000695,4.990,0.000014,0.000000,0.000681,0.000,0.002
0.025000,0.010,-0.000226,4.994,-0.000010,0.000000,-0.000216,0.008,0.001
0.030000,0.012,-0.000350,4.993,-0.000012,0.000000,-0.000339,-0.010,0.001
0.035000,0.010,-0.000037,4.995,-0.000010,0.000000,-0.000026,-0.010,0.000
0.040000,-0.007,0.000854,4.989,0.000007,0.000000,0.000847,0.014,0.003
0.045000,0.006,-0.000245,4.993,-0.000006,-0.000000,-0.000239,-0.010,0.001
0.050000,0.013,0.000333,4.993,-0.000013,-0.000000,0.000346,-0.012,0.001
0.055000,-0.005,0.001239,4.986,0.000005,-0.000000,0.001234,-0.010,0.004
0.060000,0.011,0.000372,4.992,-0.000011,-0.000000,0.000383,0.007,0.001
0.065000,0.007,-0.000246,4.993,-0.000007,-0.000000,-0.000239,-0.006,0.001
0.070000,-0.011,0.000827,4.989,0.000011,-0.000000,0.000815,-0.013,0.003
0.075000,0.007,0.000401,4.992,-0.000007,-0.000000,0.000408,0.005,0.001
0.080000,0.010,-0.000581,4.991,-0.000010,-0.000000,-0.000571,-0.011,0.002
0.085000,0.001,0.000776,4.989,-0.000001,-0.000000,0.000777,-0.007,0.002
0.090000,0.024,-0.001054,4.987,-0.000024,-0.000000,-0.001030,0.011,0.003
0.095000,0.003,-0.000473,4.992,-0.000003,-0.000000,-0.000469,-0.007,0.001
0.100000,-0.013,0.000033,4.995,0.000013,0.000000,0.000020,0.000,0.000
0.105000,0.007,-0.001857,4.981,-0.000007,0.000000,-0.001851,0.000,0.006
0.110000,-0.008,-0.001064,4.987,0.000008,0.000000,-0.001071,0.000,0.003
0.115000,-0.013,-0.000469,4.992,0.000013,0.000000,-0.000483,0.000,0.001
0.120000,0.007,-0.002636,4.975,-0.000007,0.000000,-0.002629,0.013,0.008
0.125000,0.013,-0.003368,4.969,-0.000013,0.000000,-0.003355,-0.007,0.011
0.130000,0.007,-0.000815,4.989,-0.000007,0.000000,-0.000808,0.008,0.003
0.135000,-0.005,-0.000273,4.993,0.000005,0.000000,-0.000278,0.013,0.001
0.140000,0.008,-0.002322,4.977,-0.000008,0.000000,-0.002314,-0.007,0.007
0.145000,-0.007,0.001595,4.983,0.000007,0.000000,0.001587,-0.013,0.005
0.150000,-0.013,0.002926,4.972,0.000013,0.000000,0.002913,-0.007,0.009
0.155000,0.010,-0.000356,4.993,-0.000010,0.000000,-0.000346,0.005,0.001
0.160000,0.010,-0.001669,4.982,-0.000010,0.000000,-0.001659,-0.008,0.005
0.165000,-0.011,0.000976,4.988,0.000011,0.000000,0.000964,0.007,0.003
0.170000,0.007,-0.001982,4.980,-0.000007,0.000000,-0.001976,0.013,0.006
0.175000,-0.011,-0.001385,4.984,0.000011,0.000000,-0.001397,-0.010,0.004
0.180000,0.015,-0.000552,4.991,-0.000015,0.000000,-0.000537,-0.010,0.002
