timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.002000,0.006,-0.002258,4.978,-0.002223,0.000000,-0.000036,0.000,0.007
0.004000,0.001,0.000935,4.988,-0.000260,-0.000030,0.001226,0.000,0.003
0.006000,0.009,-0.056158,4.557,-0.003450,-0.000046,-0.052662,0.000,0.175
0.008000,-0.003,0.320000,2.997,0.001190,-0.000045,0.750097,0.000,1.000
0.010000,-0.008,0.320000,2.997,0.003396,-0.000042,0.934937,-0.006,1.000
0.012000,0.016,0.087657,4.311,-0.006570,-0.000048,0.094274,-0.001,0.274
0.014000,0.003,0.320000,2.997,-0.001169,-0.000049,0.563694,-0.009,1.000
0.016000,-0.014,0.320000,2.997,0.005735,-0.000044,1.217562,0.003,1.000
0.018000,0.005,-0.240608,3.117,-0.002109,-0.000046,-0.238453,0.008,0.752
0.020000,0.002,-0.320000,2.997,-0.000960,-0.000047,-0.327740,-0.016,1.000
0.022000,0.024,-0.234586,3.164,-0.009632,-0.000055,-0.224899,-0.003,0.733
0.024000,0.048,-0.320000,2.997,-0.019201,-0.000095,-1.043034,0.014,1.000
0.026000,0.036,-0.320000,2.997,-0.014419,-0.000108,-1.255741,-0.005,1.000
0.028000,0.057,-0.320000,2.997,-0.022696,-0.000129,-1.280117,-0.002,1.000
0.030000,0.051,-0.320000,2.997,-0.020217,-0.000148,-1.180743,-0.024,1.000
0.032000,0.071,-0.320000,2.997,-0.028354,-0.000174,-1.114959,-0.048,1.000
0.034000,0.067,-0.320000,2.997,-0.026753,-0.000199,-0.639776,-0.036,1.000
0.036000,0.062,-0.320000,2.997,-0.024908,-0.000208,-0.636183,-0.057,1.000
0.038000,0.070,-0.320000,2.997,-0.028040,-0.000219,-0.571814,-0.051,1.000
0.040000,0.037,0.320000,2.997,-0.014883,-0.000224,2.278862,-0.071,1.000
0.042000,0.008,0.320000,2.997,-0.003311,-0.000225,5.462824,-0.067,1.000
0.044000,-0.021,0.320000,2.997,0.008201,-0.000222,7.870862,-0.062,1.000
0.046000,-0.049,0.320000,2.997,0.019556,-0.000216,10.064610,-0.070,1.000
0.048000,-0.102,0.320000,2.997,0.040672,-0.000203,15.650278,-0.037,1.000
0.050000,-0.120,0.320000,2.997,0.048080,-0.000186,14.260673,-0.008,1.000
0.052000,-0.174,0.320000,2.997,0.069649,-0.000163,16.563320,0.021,1.000
0.054000,-0.202,0.320000,2.997,0.080948,-0.000135,16.508989,0.049,1.000
0.056000,-0.243,0.320000,2.997,0.097137,0.000063,14.517519,0.102,1.000
0.058000,-0.252,0.320000,2.997,0.100942,0.000102,10.297106,0.120,1.000
0.060000,-0.260,0.320000,2.997,0.104017,0.000138,9.299030,0.174,1.000
0.062000,-0.264,0.320000,2.997,0.105636,0.000174,4.845977,0.202,1.000
0.064000,-0.260,0.320000,2.997,0.103848,0.000213,2.007363,0.243,1.000
0.066000,-0.222,-0.320000,2.997,0.088745,0.000241,-2.087089,0.252,1.000
0.068000,-0.213,-0.320000,2.997,0.085245,0.000272,-3.578541,0.260,1.000
0.070000,-0.153,-0.320000,2.997,0.061244,0.000293,-9.492230,0.264,1.000
0.072000,-0.130,-0.320000,2.997,0.052017,0.000310,-11.954042,0.260,1.000
0.074000,-0.068,-0.320000,2.997,0.027109,0.000319,-17.083006,0.222,1.000
0.076000,-0.021,-0.320000,2.997,0.008378,0.000322,-17.701614,0.213,1.000
0.078000,0.015,-0.320000,2.997,-0.006095,0.000320,-20.452347,0.153,1.000
0.080000,0.060,-0.320000,2.997,-0.024095,0.000312,-19.468628,0.130,1.000
0.082000,0.076,-0.320000,2.997,-0.030344,0.000263,-17.654865,0.068,1.000
0.084000,0.126,-0.320000,2.997,-0.050502,0.000168,-12.975480,0.021,1.000
0.086000,0.141,-0.320000,2.997,-0.056204,0.000147,-10.012945,-0.015,1.000
0.088000,0.141,-0.320000,2.997,-0.056599,0.000129,-6.615660,-0.060,1.000
0.090000,0.118,-0.320000,2.997,-0.047153,0.000031,-2.003984,-0.076,1.000
0.092000,0.102,-0.300721,2.997,-0.040808,0.000018,-0.259931,-0.126,0.940
0.094000,0.089,0.320000,2.997,-0.035633,0.000006,1.717633,-0.141,1.000
0.096000,0.029,0.320000,2.997,-0.011404,0.000002,8.689923,-0.141,1.000
0.098000,0.015,0.320000,2.997,-0.006110,0.000000,10.023710,-0.118,1.000
0.100000,-0.039,0.015860,4.871,0.015618,0.000000,0.000243,0.000,0.050
0.102000,-0.093,0.320000,2.997,0.037102,0.000066,0.909068,0.000,1.000
0.104000,-0.133,0.320000,2.997,0.053295,0.000082,4.943773,0.000,1.000
0.106000,-0.168,0.320000,2.997,0.067303,0.000102,8.382858,0.000,1.000
0.108000,-0.204,0.320000,2.997,0.081577,0.000127,11.921711,0.039,1.000
0.110000,-0.220,0.320000,2.997,0.087905,0.000158,13.250989,0.093,1.000
0.112000,-0.250,0.320000,2.997,0.100022,0.000189,15.278424,0.133,1.000
0.114000,-0.246,0.320000,2.997,0.098535,0.000221,10.894730,0.168,1.000
0.116000,-0.241,0.320000,2.997,0.096422,0.000253,6.977595,0.204,1.000
0.118000,-0.219,0.320000,2.997,0.087541,0.000281,1.395479,0.220,1.000
0.120000,-0.186,-0.320000,2.997,0.074595,0.000302,-3.464890,0.250,1.000
0.122000,-0.176,-0.320000,2.997,0.070513,0.000326,-7.297469,0.246,1.000
0.124000,-0.108,-0.320000,2.997,0.043192,0.000340,-13.176729,0.241,1.000
0.126000,-0.082,-0.320000,2.997,0.032620,0.000350,-15.332952,0.219,1.000
0.128000,-0.015,-0.320000,2.997,0.005907,0.000352,-18.675440,0.186,1.000
0.130000,0.022,-0.320000,2.997,-0.008794,0.000350,-18.795460,0.176,1.000
0.132000,0.069,-0.320000,2.997,-0.027695,0.000248,-18.286921,0.108,1.000
0.134000,0.104,-0.320000,2.997,-0.041704,0.000233,-14.913760,0.082,1.000
0.136000,0.164,-0.320000,2.997,-0.065519,0.000212,-17.985956,0.015,1.000
0.138000,0.161,-0.320000,2.997,-0.064459,0.000192,-12.345075,-0.022,1.000
0.140000,0.183,-0.320000,2.997,-0.073129,0.000168,-10.676628,-0.069,1.000
0.142000,0.178,-0.320000,2.997,-0.071224,0.000145,-9.844511,-0.104,1.000
0.144000,0.160,-0.320000,2.997,-0.064079,0.000124,-5.367918,-0.164,1.000
0.146000,0.142,0.320000,2.997,-0.056989,0.000109,2.296985,-0.161,1.000
0.148000,0.127,0.320000,2.997,-0.050729,0.000093,3.509035,-0.183,1.000
0.150000,0.079,0.320000,2.997,-0.031549,0.000083,10.139378,-0.178,1.000
0.152000,0.053,0.320000,2.997,-0.021383,0.000076,12.048127,-0.160,1.000
0.154000,-0.007,0.320000,2.997,0.002644,0.000077,16.535404,-0.142,1.000
0.156000,-0.051,0.320000,2.997,0.020258,0.000083,19.085529,-0.127,1.000
0.158000,-0.088,0.320000,2.997,0.035278,0.000093,21.424215,-0.079,1.000
0.160000,-0.112,0.320000,2.997,0.044959,0.000107,19.176359,-0.053,1.000
0.162000,-0.140,0.320000,2.997,0.056076,0.000193,17.364510,0.007,1.000
0.164000,-0.144,0.320000,2.997,0.057732,0.000272,11.346918,0.051,1.000
0.166000,-0.173,0.320000,2.997,0.069217,0.000334,7.799178,0.088,1.000
0.168000,-0.184,0.320000,2.997,0.073756,0.000501,4.143872,0.112,1.000
0.170000,-0.131,0.013606,4.889,0.052394,0.000548,-0.039336,0.140,0.043
0.172000,-0.142,-0.164618,3.710,0.056618,0.000598,-0.221833,0.144,0.514
0.174000,-0.086,-0.320000,2.997,0.034468,0.000628,-2.224702,0.173,1.000
0.176000,-0.062,-0.320000,2.997,0.024654,0.000649,-4.025770,0.184,1.000
0.178000,0.004,-0.320000,2.997,-0.001583,0.000648,-6.326873,0.131,1.000
0.180000,0.034,-0.320000,2.997,-0.013771,0.000635,-5.574254,0.142,1.000
0.182000,0.080,-0.320000,2.997,-0.032087,0.000607,-7.489631,0.086,1.000
0.184000,0.101,-0.320000,2.997,-0.040420,0.000572,-6.287740,0.062,1.000
0.186000,0.124,-0.320000,2.997,-0.049537,0.000527,-6.212752,-0.004,1.000
0.188000,0.141,-0.320000,2.997,-0.056309,0.000477,-4.624955,-0.034,1.000
0.190000,0.156,-0.320000,2.997,-0.062489,0.000340,-3.806365,-0.080,1.000
0.192000,0.149,-0.320000,2.997,-0.059704,0.000284,-2.024647,-0.101,1.000
0.194000,0.143,-0.320000,2.997,-0.057023,0.000232,-1.097906,-0.124,1.000
0.196000,0.121,0.320000,2.997,-0.048556,0.000188,0.380506,-0.141,1.000
0.198000,0.085,0.320000,2.997,-0.034087,0.000158,2.152992,-0.156,1.000
0.200000,0.081,-0.032911,4.738,-0.032411,0.000000,-0.000500,0.000,0.103
0.202000,0.020,0.320000,2.997,-0.008182,-0.000013,1.120888,0.000,1.000
0.204000,-0.018,0.320000,2.997,0.007198,-0.000002,1.885792,0.000,1.000
0.206000,-0.057,0.320000,2.997,0.022651,0.000069,2.254077,0.000,1.000
