timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020370,-0.020370,4.321,0.00,0.022083,0.020008,0.000000,0.000363,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.012,-2.617962
0.004000,-0.010,-0.021863,-0.021863,4.321,1.31,0.021235,0.020368,0.000033,0.001462,0.000,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.024,-2.617892
0.006000,-0.010,-0.029258,-0.029258,4.321,2.44,0.020373,0.020794,0.000040,0.008424,0.000,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.029,-2.617820
0.008000,-0.011,-0.031366,-0.031366,4.321,3.36,0.019380,0.021279,0.000072,0.010015,0.000,0.021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.033,-2.617736
0.010000,-0.011,-0.036096,-0.036096,4.321,4.08,0.018365,0.021817,0.000086,0.014193,0.010,0.024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.038,-2.617651
0.012000,-0.011,-0.047563,-0.047563,4.321,4.67,0.017276,0.022391,0.000092,0.025080,0.010,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617558
0.014000,-0.011,-0.059572,-0.059572,4.321,5.13,0.015980,0.022976,0.000097,0.036499,0.010,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617448
0.016000,-0.012,-0.056012,-0.056012,4.321,5.51,0.014469,0.023573,0.000123,0.032316,0.011,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.042,-2.617319
0.018000,-0.012,-0.059387,-0.059387,4.321,5.81,0.013059,0.024166,0.000139,0.035082,0.011,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617199
0.020000,-0.012,-0.059597,-0.059597,4.321,6.04,0.011610,0.024761,0.000159,0.034678,0.011,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.042,-2.617076
0.022000,-0.013,-0.055986,-0.055986,4.321,6.24,0.010186,0.025357,0.000169,0.030460,0.011,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.041,-2.616954
0.024000,-0.013,-0.046890,-0.046890,4.321,6.39,0.008863,0.025948,0.000197,0.020745,0.012,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.041,-2.616841
0.026000,-0.013,-0.049486,-0.049486,4.321,6.51,0.007747,0.026530,0.000213,0.022743,0.012,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.041,-2.616744
0.028000,-0.014,-0.050676,-0.050676,4.321,6.61,0.006603,0.027115,0.000229,0.023333,0.012,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616645
0.030000,-0.014,-0.057317,-0.057317,4.321,6.69,0.005457,0.027700,0.000237,0.029380,0.013,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616546
0.032000,-0.014,-0.055360,-0.055360,4.321,6.75,0.004202,0.028292,0.000256,0.026812,0.013,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616438
0.034000,-0.014,-0.055959,-0.055959,4.321,6.80,0.003010,0.028881,0.000286,0.026792,0.013,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616335
0.036000,-0.015,-0.055642,-0.055642,4.321,6.84,0.001831,0.029471,0.000309,0.025862,0.014,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616232
0.038000,-0.015,-0.058702,-0.058702,4.321,6.87,0.000682,0.030060,0.000321,0.028321,0.014,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.040,-2.616132
0.040000,-0.015,-0.051132,-0.051132,4.321,6.90,-0.000506,0.030652,0.000378,0.020102,0.014,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616029
0.042000,-0.016,-0.053952,-0.053952,4.321,6.92,-0.001519,0.031236,0.000391,0.022325,0.014,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.040,-2.615940
