timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020417,-0.020417,4.321,0.00,0.022083,0.020011,0.000000,0.000406,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.012,-2.617933
0.004000,-0.010,-0.027252,-0.027252,4.321,0.88,0.021234,0.020378,0.000006,0.006868,0.000,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.023,-2.617807
0.006000,-0.010,-0.030430,-0.030430,4.321,2.01,0.020264,0.020914,0.000027,0.009489,0.000,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.034,-2.617643
0.008000,-0.011,-0.033366,-0.033366,4.321,3.01,0.019250,0.021525,0.000056,0.011785,0.000,0.022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.039,-2.617471
0.010000,-0.011,-0.037967,-0.037967,4.321,3.81,0.018198,0.022191,0.000075,0.015702,0.010,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.043,-2.617295
0.012000,-0.011,-0.048799,-0.048799,4.321,4.45,0.017075,0.022889,0.000082,0.025827,0.010,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.617112
0.014000,-0.012,-0.046416,-0.046416,4.321,4.96,0.015757,0.023600,0.000107,0.022709,0.010,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.616914
0.016000,-0.012,-0.047959,-0.047959,4.321,5.37,0.014514,0.024309,0.000132,0.023517,0.011,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.616722
0.018000,-0.013,-0.052217,-0.052217,4.321,5.69,0.013264,0.025022,0.000148,0.027047,0.011,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.616529
0.020000,-0.013,-0.052836,-0.052836,4.321,5.95,0.011955,0.025740,0.000172,0.026924,0.011,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.616330
0.022000,-0.013,-0.053937,-0.053937,4.321,6.16,0.010659,0.026461,0.000181,0.027295,0.012,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.046,-2.616133
0.024000,-0.014,-0.059768,-0.059768,4.321,6.33,0.009367,0.027184,0.000193,0.032392,0.012,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.046,-2.615936
0.026000,-0.014,-0.064777,-0.064777,4.321,6.46,0.007985,0.027914,0.000206,0.036658,0.013,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.046,-2.615731
0.028000,-0.014,-0.062485,-0.062485,4.321,6.57,0.006529,0.028650,0.000244,0.033592,0.013,0.042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.046,-2.615520
0.030000,-0.015,-0.061067,-0.061067,4.321,6.66,0.005149,0.029385,0.000313,0.031369,0.013,0.041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.046,-2.615316
0.032000,-0.015,-0.054806,-0.054806,4.321,6.73,0.003825,0.030121,0.000341,0.024345,0.014,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.615115
0.034000,-0.015,-0.059115,-0.059115,4.321,6.78,0.002652,0.030852,0.000351,0.027913,0.014,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.614928
0.036000,-0.016,-0.055753,-0.055753,4.321,6.82,0.001417,0.031588,0.000383,0.023782,0.014,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.614735
0.038000,-0.016,-0.065097,-0.065097,4.321,6.86,0.000273,0.032323,0.000394,0.032379,0.015,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.045,-2.614550
0.040000,-0.017,-0.068647,-0.068647,4.321,6.89,-0.001034,0.033069,0.000422,0.035156,0.015,0.046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.045,-2.614351
0.042000,-0.017,-0.073558,-0.073558,4.321,6.91,-0.002386,0.033819,0.000438,0.039301,0.015,0.049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.045,-2.614148
0.044000,-0.017,-0.078328,-0.078328,4.321,6.93,-0.003810,0.034575,0.000446,0.043307,0.016,0.052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.045,-2.613939
0.046000,-0.018,-0.079591,-0.079591,4.321,6.94,-0.005300,0.035337,0.000479,0.043774,0.016,0.053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.045,-2.613725
0.048000,-0.018,-0.077487,-0.077487,4.321,6.95,-0.006786,0.036102,0.000496,0.040890,0.017,0.052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.045,-2.613511
0.050000,-0.018,-0.078475,-0.078475,4.321,6.96,-0.008200,0.036866,0.000527,0.041083,0.017,0.052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.045,-2.613302
0.052000,-0.019,-0.072096,-0.072096,4.321,6.97,-0.009605,0.037632,0.001187,0.033278,0.017,0.048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.045,-2.613095
0.054000,-0.019,-0.061477,-0.061477,4.321,6.98,-0.010855,0.038393,0.001219,0.021865,0.018,0.041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.045,-2.612900
0.056000,-0.020,-0.063536,-0.063536,4.321,6.98,-0.011868,0.039147,0.001246,0.023143,0.018,0.042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.044,-2.612725
0.058000,-0.020,-0.060192,-0.060192,4.321,6.98,-0.012901,0.039903,0.001281,0.019007,0.018,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.323,0.044,-2.612549
0.060000,-0.020,-0.063474,-0.031737,4.321,6.99,-0.013847,0.040659,0.001303,0.021513,0.019,0.042,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.166,-46.323,0.044,-2.612380
0.062000,-0.021,-0.067924,-0.033962,4.321,6.99,-0.014338,0.041395,0.001342,0.025187,0.019,0.045,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.166,-46.323,0.044,-2.612249
0.064000,-0.021,-0.067267,-0.033633,4.321,6.99,-0.014730,0.042130,0.001391,0.023746,0.020,0.045,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.166,-46.323,0.044,-2.612126
0.066000,-0.021,-0.065027,-0.032514,4.321,6.99,-0.015108,0.042866,0.001461,0.020700,0.020,0.043,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.166,-46.323,0.044,-2.612004
0.068000,-0.022,-0.071059,-0.035529,4.321,6.99,-0.015456,0.043604,0.001478,0.025978,0.020,0.047,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.166,-46.323,0.044,-2.611885
0.070000,-0.022,-0.074146,-0.037073,4.321,7.00,-0.015858,0.044346,0.001495,0.028305,0.021,0.049,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.167,-46.323,0.044,-2.611761
0.072000,-0.023,-0.081455,-0.040727,4.321,7.00,-0.016282,0.045092,0.001511,0.034851,0.021,0.054,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.167,-46.323,0.044,-2.611635
0.074000,-0.023,-0.096508,-0.048254,4.321,7.00,-0.016771,0.045843,0.001521,0.049143,0.021,0.064,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.167,-46.322,0.044,-2.611505
0.076000,-0.023,-0.104356,-0.052178,4.321,7.00,-0.017400,0.046604,0.001540,0.056212,0.022,0.070,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.167,-46.322,0.044,-2.611362
0.078000,-0.024,-0.110878,-0.055439,4.321,7.00,-0.018096,0.047370,0.001552,0.061956,0.022,0.074,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.167,-46.322,0.044,-2.611214
0.080000,-0.024,-0.105977,-0.052989,4.321,7.00,-0.018843,0.048141,0.001603,0.056233,0.023,0.071,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.167,-46.322,0.044,-2.611062
0.082000,-0.024,-0.109243,-0.054622,4.321,7.00,-0.019526,0.048912,0.001617,0.058714,0.023,0.073,0.059375,0.000000,0.000000,0.118750,0.000000,-0.290597,1,1.06,0.167,-46.322,0.044,-2.610914
