timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.004,-0.000000,0.000000,4.995,0.000000,0.000000,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.011,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.018,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.031,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.005,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.004,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.003,-0.000000,0.000000,4.995,0.000000,0.000000,0.000000,-0.011,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.017,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.018,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.012,-0.000000,0.000000,4.995,-0.000000,0.000000,0.000000,-0.031,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.021,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.005,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.000,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.003,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.014,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.017,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,-0.003,-0.000000,0.000000,4.995,0.000000,0.000000,-0.000000,-0.012,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,-0.001,-0.000000,0.000000,4.995,0.000000,0.000000,-0.000000,-0.021,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.020,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,-0.002,-0.000000,0.000000,4.995,0.000000,0.000000,-0.000000,-0.014,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.017,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.003,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,-0.011,-0.000000,0.000000,4.995,0.000000,0.000000,0.000000,0.001,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,-0.012,-0.000000,0.000000,4.995,0.000000,0.000000,0.000000,-0.020,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.004,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.002,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.007,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.017,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.007,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,0.011,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,-0.010,-0.000000,0.000000,4.995,0.000000,0.000000,0.000000,0.012,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,0.001,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.004,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.014,-0.000000,0.000000,4.995,-0.000000,0.000000,-0.000000,-0.007,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,-0.004,-0.000000,0.000000,4.995,0.000000,0.000000,0.000000,-0.007,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.017,-0.000000,0.000000,5.994,-0.000000,0.000000,0.000000,0.010,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
0.054000,-0.001,-0.000000,0.000000,5.994,0.000000,0.000000,0.000000,-0.001,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
0.056000,0.011,-0.000000,0.000000,5.994,-0.000000,0.000000,0.000000,-0.014,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
0.058000,0.014,-0.000000,0.000000,5.994,-0.000000,0.000000,0.000000,0.004,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
0.060000,0.017,-0.000000,0.000000,5.994,-0.000000,0.000000,0.000000,-0.017,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
0.062000,-0.010,-0.000000,0.000000,5.994,0.000000,0.000000,0.000000,0.001,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
0.064000,0.009,-0.000000,0.000000,5.994,-0.000000,0.000000,0.000000,-0.011,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
0.066000,0.006,-0.000000,0.000000,5.994,-0.000000,0.000000,0.000000,-0.014,0.000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1,0.00
