timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.004000,0.037,0.029422,0.029422,9.991,-0.029422,0.000000,-0.000000,0.000,0.059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.037,0.029647,0.029647,9.991,-0.029647,0.000000,-0.000000,0.000,0.059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.060,0.048160,0.048160,9.991,-0.048160,0.000000,-0.000000,0.000,0.096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.071,0.056673,0.056673,9.991,-0.056673,0.000000,-0.000000,0.000,0.113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.114,0.091508,0.091508,9.991,-0.091508,0.000000,-0.000000,-0.037,0.183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.131,0.104939,0.104939,9.991,-0.104939,0.000000,-0.000000,-0.037,0.210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.163,0.130217,0.130217,9.991,-0.130217,0.000000,-0.000000,-0.060,0.260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.206,0.164614,0.164614,9.991,-0.164614,0.000000,-0.000000,-0.071,0.329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.259,0.207153,0.207153,9.991,-0.207153,0.000000,-0.000000,-0.114,0.414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.318,0.254552,0.254552,9.991,-0.254552,0.000000,-0.000000,-0.131,0.509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.361,0.288885,0.288885,9.991,-0.288885,0.000000,-0.000000,-0.163,0.578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.418,0.334516,0.334516,9.991,-0.334516,0.000000,-0.000000,-0.206,0.669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
