timestamp,roll_angle,steering_output,final_steer,target_speed,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.008,0.001132,0.001132,4.986,-0.001132,0.000000,-0.000000,0.000,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.001,-0.000084,-0.000084,4.995,0.000084,0.000000,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.005,0.000771,0.000771,4.989,-0.000771,0.000000,0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.006,0.000920,0.000920,4.988,-0.000920,0.000000,0.000000,0.000,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.015,0.002265,0.002265,4.978,-0.002265,0.000000,-0.000000,-0.008,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.015,0.002285,0.002285,4.977,-0.002285,0.000000,-0.000000,0.001,0.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.010,0.001574,0.001574,4.983,-0.001574,0.000000,-0.000000,-0.005,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.018,0.002650,0.002650,4.975,-0.002650,0.000000,-0.000000,-0.006,0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.003,-0.000507,-0.000507,4.991,0.000507,0.000000,0.000000,-0.015,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.022,0.003307,0.003307,4.969,-0.003307,0.000000,0.000000,-0.015,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.009,0.001384,0.001384,4.984,-0.001384,0.000000,0.000000,-0.010,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.025,0.003736,0.003736,4.966,-0.003736,0.000000,0.000000,-0.018,0.012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.013,0.001892,0.001892,4.981,-0.001892,0.000000,0.000000,0.003,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.008,0.001234,0.001234,4.986,-0.001234,0.000000,-0.000000,-0.022,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.006,0.000921,0.000921,4.988,-0.000921,0.000000,0.000000,-0.009,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.021,0.003177,0.003177,4.970,-0.003177,0.000000,0.000000,-0.025,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.013,0.001926,0.001926,4.980,-0.001926,0.000000,0.000000,-0.013,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.031,0.004687,0.004687,4.959,-0.004687,0.000000,-0.000000,-0.008,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.005,0.000812,0.000812,4.989,-0.000812,0.000000,0.000000,-0.006,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.030,0.004552,0.004552,4.960,-0.004552,0.000000,-0.000000,-0.021,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.038,0.005770,0.005770,4.950,-0.005770,0.000000,-0.000000,-0.013,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.025,0.003727,0.003727,4.966,-0.003727,0.000000,0.000000,-0.031,0.012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,0.033,0.004884,0.004884,4.957,-0.004884,0.000000,0.000000,-0.005,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.040,0.005956,0.005956,4.949,-0.005956,0.000000,-0.000000,-0.030,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,0.029,0.004357,0.004357,4.961,-0.004357,0.000000,0.000000,-0.038,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.042,0.006225,-0.003547,5.752,-0.006225,0.000000,0.000000,-0.025,0.019,-0.024226,-0.121130,0.551548,-0.121130,-0.000000,-0.000000,1,55.36
0.054000,0.035,0.005257,-0.003993,5.752,-0.005257,0.000000,0.000000,-0.033,0.016,-0.024226,-0.121130,0.551548,-0.121130,-0.000000,-0.000000,1,55.36
