timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020365,-0.020365,4.321,0.00,0.022083,0.020005,0.000000,0.000361,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.007,-2.617960
0.004000,-0.010,-0.021994,-0.021994,4.321,1.30,0.021235,0.020358,0.000029,0.001606,0.000,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.014,-2.617888
0.006000,-0.010,-0.028737,-0.028737,4.321,2.44,0.020370,0.020777,0.000036,0.007925,0.000,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.017,-2.617813
0.008000,-0.011,-0.031545,-0.031545,4.321,3.35,0.019388,0.021251,0.000058,0.010237,0.000,0.021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.019,-2.617728
0.010000,-0.011,-0.037216,-0.037216,4.321,4.08,0.018370,0.021777,0.000069,0.015370,0.010,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.022,-2.617638
0.012000,-0.011,-0.041149,-0.041149,4.321,4.67,0.017258,0.022342,0.000086,0.018721,0.010,0.027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617540
0.014000,-0.011,-0.049530,-0.049530,4.321,5.13,0.016090,0.022910,0.000093,0.026527,0.010,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617437
0.016000,-0.012,-0.047003,-0.047003,4.321,5.51,0.014778,0.023487,0.000114,0.023403,0.011,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617321
0.018000,-0.012,-0.050779,-0.050779,4.321,5.81,0.013542,0.024060,0.000127,0.026592,0.011,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617212
0.020000,-0.012,-0.056078,-0.056078,4.321,6.04,0.012256,0.024638,0.000134,0.031306,0.011,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617098
0.022000,-0.013,-0.056435,-0.056435,4.321,6.24,0.010889,0.025221,0.000155,0.031059,0.011,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616977
0.024000,-0.013,-0.054168,-0.054168,4.321,6.39,0.009543,0.025804,0.000167,0.028197,0.012,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616858
0.026000,-0.013,-0.055804,-0.055804,4.321,6.51,0.008268,0.026384,0.000185,0.029235,0.012,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616744
0.028000,-0.013,-0.054436,-0.054436,4.321,6.61,0.006987,0.026966,0.000208,0.027263,0.012,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616630
0.030000,-0.014,-0.053538,-0.053538,4.321,6.69,0.005758,0.027545,0.000217,0.025776,0.013,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616520
0.032000,-0.014,-0.054019,-0.054019,4.321,6.75,0.004572,0.028123,0.000241,0.025654,0.013,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616414
0.034000,-0.014,-0.054029,-0.054029,4.321,6.80,0.003401,0.028702,0.000256,0.025071,0.013,0.036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616309
0.036000,-0.015,-0.058610,-0.058610,4.321,6.84,0.002252,0.029280,0.000267,0.029064,0.013,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616205
0.038000,-0.015,-0.059084,-0.059084,4.321,6.87,0.001035,0.029862,0.000292,0.028930,0.014,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.024,-2.616096
0.040000,-0.015,-0.057476,-0.057476,4.321,6.90,-0.000168,0.030445,0.000307,0.026724,0.014,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.024,-2.615987
0.042000,-0.016,-0.058403,-0.058403,4.321,6.92,-0.001314,0.031026,0.000331,0.027045,0.014,0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.023,-2.615884
0.044000,-0.016,-0.056785,-0.056785,4.321,6.93,-0.002456,0.031608,0.000358,0.024819,0.015,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.324,0.023,-2.615780
0.046000,-0.016,-0.057166,-0.057166,4.321,6.95,-0.003542,0.032187,0.000370,0.024609,0.015,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615681
0.048000,-0.016,-0.057687,-0.057687,4.321,6.96,-0.004615,0.032767,0.000399,0.024521,0.015,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615583
0.050000,-0.017,-0.057552,-0.057552,4.321,6.97,-0.005676,0.033347,0.000417,0.023789,0.016,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615486
0.052000,-0.017,-0.055203,-0.055203,4.321,6.97,-0.006714,0.033926,0.000977,0.020300,0.016,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.324,0.023,-2.615391
0.054000,-0.017,-0.054911,-0.054911,4.321,6.98,-0.007684,0.034503,0.001017,0.019391,0.016,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.323,0.023,-2.615301
0.056000,-0.018,-0.050267,-0.050267,4.321,6.98,-0.008628,0.035079,0.001054,0.014134,0.016,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.323,0.023,-2.615214
0.058000,-0.018,-0.055494,-0.055494,4.321,6.99,-0.009461,0.035650,0.001067,0.018776,0.017,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.166,-46.323,0.023,-2.615135
0.060000,-0.018,-0.053576,-0.026788,4.321,6.99,-0.010382,0.036227,0.001103,0.016246,0.017,0.036,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.166,-46.323,0.023,-2.615050
0.062000,-0.018,-0.060995,-0.030497,4.321,6.99,-0.010848,0.036779,0.001117,0.023098,0.017,0.041,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.166,-46.323,0.023,-2.615002
0.064000,-0.019,-0.062261,-0.031131,4.321,6.99,-0.011242,0.037328,0.001150,0.023783,0.018,0.042,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.166,-46.323,0.023,-2.614961
0.066000,-0.019,-0.065038,-0.032519,4.321,6.99,-0.011639,0.037878,0.001171,0.025989,0.018,0.043,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.166,-46.323,0.023,-2.614920
0.068000,-0.019,-0.061274,-0.030637,4.321,7.00,-0.012057,0.038430,0.001200,0.021643,0.018,0.041,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.166,-46.323,0.023,-2.614877
0.070000,-0.019,-0.067491,-0.033745,4.321,7.00,-0.012429,0.038981,0.001213,0.027298,0.018,0.045,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.166,-46.322,0.023,-2.614837
0.072000,-0.020,-0.067839,-0.033920,4.321,7.00,-0.012855,0.039535,0.001229,0.027076,0.019,0.045,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.023,-2.614792
0.074000,-0.020,-0.069891,-0.034945,4.321,7.00,-0.013276,0.040089,0.001253,0.028549,0.019,0.047,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.023,-2.614748
0.076000,-0.020,-0.069262,-0.034631,4.321,7.00,-0.013709,0.040645,0.001283,0.027334,0.019,0.046,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.023,-2.614703
0.078000,-0.021,-0.074670,-0.037335,4.321,7.00,-0.014128,0.041202,0.001297,0.032171,0.019,0.050,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.023,-2.614658
0.080000,-0.021,-0.073407,-0.036704,4.321,7.00,-0.014592,0.041761,0.001314,0.030332,0.020,0.049,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.023,-2.614610
0.082000,-0.021,-0.067333,-0.033667,4.321,5.68,-0.015034,0.041877,0.001356,0.024100,0.020,0.045,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.059,-2.614578
0.084000,-0.021,-0.056671,-0.028335,4.321,4.50,-0.015407,0.041482,0.001371,0.013817,0.020,0.038,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.100,-2.614547
0.086000,-0.020,-0.046701,-0.023351,4.321,3.48,-0.015666,0.040670,0.001401,0.004630,0.021,0.031,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.137,-2.614522
0.088000,-0.020,-0.028871,-0.014435,4.321,2.59,-0.015819,0.039535,0.001428,-0.012093,0.021,0.019,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.170,-2.614501
0.090000,-0.019,0.001370,0.000685,4.321,1.84,-0.015792,0.038158,0.001440,-0.040969,0.021,0.001,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.200,-2.614491
0.092000,-0.018,0.012527,0.006264,4.321,1.21,-0.015463,0.036606,0.001472,-0.050605,0.021,0.008,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.228,-2.614501
0.094000,-0.017,0.022762,0.011381,4.321,0.70,-0.015028,0.034956,0.001492,-0.059210,0.020,0.015,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.252,-2.614517
0.096000,-0.017,0.040165,0.020083,4.321,0.29,-0.014500,0.033257,0.001505,-0.074928,0.020,0.027,0.057813,0.000000,0.000000,0.115625,0.000000,-0.282949,1,1.06,0.167,-46.322,0.275,-2.614538
