timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020469,-0.020469,4.321,0.00,0.022083,0.019998,0.000000,0.000470,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.014,-2.617960
0.004000,-0.010,-0.027281,-0.027281,4.321,1.31,0.021233,0.020340,0.000005,0.006936,0.000,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.027,-2.617887
0.006000,-0.010,-0.039699,-0.039699,4.321,2.44,0.020263,0.020744,0.000009,0.018947,0.000,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.034,-2.617803
0.008000,-0.011,-0.041953,-0.041953,4.321,3.36,0.019064,0.021201,0.000036,0.020715,0.000,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.040,-2.617698
0.010000,-0.011,-0.047297,-0.047297,4.321,4.08,0.017843,0.021702,0.000048,0.025547,0.010,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.046,-2.617589
0.012000,-0.011,-0.065616,-0.065616,4.321,4.67,0.016541,0.022249,0.000051,0.043316,0.010,0.044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617472
0.014000,-0.011,-0.063084,-0.063084,4.321,5.13,0.014898,0.022815,0.000070,0.040199,0.010,0.042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.617326
0.016000,-0.012,-0.059454,-0.059454,4.321,5.51,0.013338,0.023378,0.000079,0.035997,0.011,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.617186
0.018000,-0.012,-0.063985,-0.063985,4.321,5.81,0.011882,0.023936,0.000090,0.039958,0.011,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.617054
0.020000,-0.012,-0.064543,-0.064543,4.321,6.04,0.010365,0.024499,0.000105,0.039939,0.011,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.616917
0.022000,-0.013,-0.051481,-0.051481,4.321,6.24,0.008867,0.025062,0.000120,0.026299,0.011,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.054,-2.616781
0.024000,-0.013,-0.055033,-0.055033,4.321,6.39,0.007660,0.025611,0.000131,0.029291,0.012,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.053,-2.616668
0.026000,-0.013,-0.061322,-0.061322,4.321,6.51,0.006406,0.026164,0.000136,0.035022,0.012,0.041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.053,-2.616552
