timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020321,-0.020321,4.321,0.00,0.022083,0.020008,0.000000,0.000313,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.012,-2.617962
0.004000,-0.010,-0.025175,-0.025175,4.321,1.31,0.021236,0.020368,0.000008,0.004799,0.000,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.024,-2.617892
0.006000,-0.010,-0.027894,-0.027894,4.321,2.44,0.020308,0.020798,0.000028,0.007068,0.000,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.029,-2.617814
0.008000,-0.011,-0.029380,-0.029380,4.321,3.36,0.019344,0.021281,0.000082,0.008017,0.000,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.033,-2.617733
0.010000,-0.011,-0.033270,-0.033270,4.321,4.08,0.018369,0.021817,0.000100,0.011354,0.010,0.022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.038,-2.617651
0.012000,-0.011,-0.037558,-0.037558,4.321,4.67,0.017336,0.022389,0.000116,0.015054,0.010,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617563
0.014000,-0.011,-0.037414,-0.037414,4.321,5.13,0.016239,0.022964,0.000133,0.014317,0.010,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617469
0.016000,-0.012,-0.036909,-0.036909,4.321,5.51,0.015166,0.023539,0.000193,0.013177,0.011,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617378
0.018000,-0.012,-0.039543,-0.039543,4.321,5.81,0.014124,0.024114,0.000216,0.015213,0.011,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.040,-2.617288
0.020000,-0.012,-0.041771,-0.041771,4.321,6.04,0.013051,0.024691,0.000231,0.016850,0.011,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617196
0.022000,-0.013,-0.046566,-0.046566,4.321,6.24,0.011954,0.025270,0.000240,0.021056,0.011,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.041,-2.617102
0.024000,-0.013,-0.048481,-0.048481,4.321,6.39,0.010784,0.025854,0.000254,0.022373,0.012,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.041,-2.617001
0.026000,-0.013,-0.050799,-0.050799,4.321,6.51,0.009599,0.026439,0.000282,0.024078,0.012,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.326,0.041,-2.616899
0.028000,-0.014,-0.052536,-0.052536,4.321,6.61,0.008391,0.027027,0.000301,0.025209,0.012,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616795
0.030000,-0.014,-0.054812,-0.054812,4.321,6.69,0.007172,0.027616,0.000313,0.026883,0.013,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.041,-2.616690
