timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error
2025-06-24T15:30:29.276392,0.01,0.02,0.0001,0,0.0,0.0,0.0,0.32097926428702506,0.192,0
2025-06-24T15:30:29.297640,0.01,0.02,0.0001,0,0.0,0.0,0.0,0.5772830966839821,0.192,0
2025-06-24T15:30:29.329002,0.01,0.02,0.0001,0,0.0,0.0,0.0,0.8242197393685455,0.192,0
2025-06-24T15:30:29.360427,0.01,0.02,0.0001,-11,-0.176,-687.5,-0.18227,1.0685501371533317,-0.17253999999999997,-11
2025-06-24T15:30:29.402001,0.01,0.02,0.0001,-11,-0.29333333333333333,-343.75,-0.15024166666666666,1.290385409770293,-0.10848333333333332,-11
2025-06-24T15:30:29.426196,0.01,0.02,0.0001,-11,-0.37155555555555553,-171.875,-0.13461861111111112,1.539847460780027,-0.07723722222222223,-11
2025-06-24T15:30:29.452701,0.01,0.02,0.0001,-11,-0.4237037037037037,-85.9375,-0.12706782407407408,1.7627064194513709,-0.06213564814814815,-11
2025-06-24T15:30:29.481167,0.01,0.02,0.0001,-11,-0.4584691358024691,-42.96875,-0.12346625771604938,1.7784700035400582,-0.05493251543209876,-11
2025-06-24T15:30:29.503771,0.01,0.02,0.0001,-11,-0.4816460905349794,-21.484375,-0.1217813593106996,1.7875045280850161,-0.05156271862139919,-11
2025-06-24T15:30:29.528063,0.01,0.02,0.0001,-11,-0.4970973936899863,-10.7421875,-0.12101616662379971,1.7887497805077708,-0.050032333247599425,-11
2025-06-24T15:30:29.562616,0.01,0.02,0.0001,-11,-0.5073982624599909,-5.37109375,-0.12068507462419982,1.7889724227016042,-0.049370149248399636,-11
2025-06-24T15:30:29.594542,0.01,0.02,0.0001,-11,-0.5142655083066605,-2.685546875,-0.12055386485363322,1.7887448688736478,-0.04910772970726643,-11
2025-06-24T15:30:29.615665,0.01,0.02,0.0001,-11,-0.5188436722044403,-1.3427734375,-0.1205111507878388,1.7884059006383328,-0.04902230157567761,-11
2025-06-24T15:30:29.640638,0.01,0.02,0.0001,-11,-0.5218957814696268,-0.67138671875,-0.12050505430126753,1.788067311284867,-0.049010108602535046,-11
2025-06-24T15:30:29.661335,0.01,0.02,0.0001,-11,-0.5239305209797511,-0.335693359375,-0.12051217975553252,1.7877680619106229,-0.04902435951106504,-11
2025-06-24T15:30:29.680131,0.01,0.02,0.0001,-11,-0.5252870139865007,-0.1678466796875,-0.12052252494769877,1.7875164713545528,-0.04904504989539754,-11
2025-06-24T15:30:29.696521,0.01,0.02,0.0001,-11,-0.5261913426576671,-0.08392333984375,-0.12053221918713772,1.787309101039719,-0.04906443837427543,-11
2025-06-24T15:30:29.711605,0.01,0.02,0.0001,-11,-0.5267942284384447,-0.041961669921875,-0.12054008073576107,1.7871389935722295,-0.04908016147152214,-11
2025-06-24T15:30:29.729424,0.01,0.02,0.0001,-11,-0.5271961522922964,-0.0209808349609375,-0.12054602112934203,1.7869990192179945,-0.04909204225868405,-11
2025-06-24T15:30:29.752211,0.01,0.02,0.0001,-11,-0.5274641015281976,-0.01049041748046875,-0.120550331072312,1.7868830392017319,-0.049100662144624,-11
2025-06-24T15:30:29.770652,0.01,0.02,0.0001,-11,-0.5276427343521317,-0.005245208740234375,-0.12055337920791666,1.7867861450838185,-0.04910675841583331,-11
2025-06-24T15:30:29.785144,0.01,0.02,0.0001,-11,-0.5277618229014212,-0.0026226043701171875,-0.12055549871846544,1.7867045464483524,-0.04911099743693087,-11
2025-06-24T15:30:29.804081,0.01,0.02,0.0001,-11,-0.5278412152676141,-0.0013113021850585938,-0.12055695543557078,1.7866353568603215,-0.04911391087114156,-11
2025-06-24T15:30:29.824271,0.01,0.02,0.0001,-11,-0.5278941435117427,-0.0006556510925292969,-0.12055794843534412,1.7865763794238398,-0.049115896870688236,-11
2025-06-24T15:30:29.842782,0.01,0.02,0.0001,-11,-0.5279294290078285,-0.00032782554626464844,-0.1205586213627112,1.78652592671167,-0.049117242725422394,-11
2025-06-24T15:30:29.858421,0.01,0.02,0.0001,-11,-0.5279529526718856,-0.00016391277313232422,-0.12055907544471502,1.7864826815747465,-0.04911815088943003,-11
2025-06-24T15:30:29.879329,0.01,0.02,0.0001,-11,-0.5279686351145904,-8.195638656616211e-05,-0.12055938089793046,1.7864455945719706,-0.049118761795860916,-11
