timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.005000,0.000,0.000000,5.000,0.000000,0.000000,0.000000,0.000,0.000
0.010000,45.000,-0.300000,3.000,-0.022500,-0.030411,-3995.265137,0.000,0.938
0.015000,45.000,-0.300000,3.000,-0.022500,-0.077256,-3995.265137,0.000,0.938
0.020000,45.000,-0.300000,3.000,-0.022500,-0.125199,-3995.265137,0.000,0.938
0.025000,45.000,-0.300000,3.000,-0.022500,-0.175311,-3995.265137,0.000,0.938
0.030000,45.000,-0.300000,3.000,-0.022500,-0.214182,-3995.265137,-45.000,0.938
0.035000,45.000,-0.278019,3.000,-0.022500,-0.255519,0.000000,-45.000,0.869
0.040000,45.000,-0.300000,3.000,-0.022500,-0.287046,0.000000,-45.000,0.938
0.045000,45.000,-0.300000,3.000,-0.022500,-0.326367,0.000000,-45.000,0.938
0.050000,45.000,-0.300000,3.000,-0.022500,-0.422991,0.000000,-45.000,0.938
0.055000,45.000,-0.300000,3.000,-0.022500,-0.458289,0.000000,-45.000,0.938
0.060000,45.000,-0.300000,3.000,-0.022500,-0.487818,0.000000,-45.000,0.938
0.065000,45.000,-0.300000,3.000,-0.022500,-0.520605,0.000000,-45.000,0.938
0.070000,45.000,-0.300000,3.000,-0.022500,-0.586530,0.000000,-45.000,0.938
0.075000,45.000,-0.300000,3.000,-0.022500,-0.610065,0.000000,-45.000,0.938
0.080000,45.000,-0.300000,3.000,-0.022500,-0.633177,0.000000,-45.000,0.938
0.085000,44.500,0.300000,3.000,-0.022250,-0.670005,36.254372,-45.000,0.938
0.090000,43.000,0.300000,3.000,-0.021500,-0.690671,223.529343,-45.000,0.938
0.095000,40.500,0.300000,3.000,-0.020250,-0.715732,465.940674,-45.000,0.938
0.100000,37.000,-0.300000,3.000,-0.018500,-0.803501,-102.226112,0.000,0.938
0.105000,32.500,0.300000,3.000,-0.016250,-0.831840,207.411667,0.000,0.938
0.110000,27.000,0.300000,3.000,-0.013500,-0.844951,886.992004,0.000,0.938
0.115000,20.500,0.300000,3.000,-0.010250,-0.852770,1909.551636,0.000,0.938
0.120000,12.999,0.300000,3.000,-0.006500,-0.857941,3040.783691,-37.000,0.938
0.125000,4.499,0.300000,3.000,-0.002250,-0.860865,3927.873047,-32.500,0.938
0.130000,-3.001,0.300000,3.000,0.001500,-0.859561,4654.156250,-27.000,0.938
0.135000,-9.001,0.300000,3.000,0.004500,-0.849439,4294.690430,-20.500,0.938
0.140000,-13.001,0.300000,3.000,0.006500,-0.843558,3802.634766,-12.999,0.938
0.145000,-15.001,0.300000,3.000,0.007500,-0.834122,2862.181152,-4.499,0.938
0.150000,-15.001,0.300000,3.000,0.007500,-0.827675,2077.318115,3.001,0.938
0.155000,-13.001,0.300000,3.000,0.006500,-0.823236,689.902832,9.001,0.938
0.160000,-9.001,-0.300000,3.000,0.004500,-0.818255,-63.893555,13.001,0.938
0.165000,-3.001,-0.300000,3.000,0.001500,-0.817005,-1458.535645,15.001,0.938
0.170000,4.499,-0.300000,3.000,-0.002250,-0.821223,-2129.370605,15.001,0.938
0.175000,12.999,-0.300000,3.000,-0.006500,-0.829532,-2927.249512,13.001,0.938
0.180000,20.500,-0.300000,3.000,-0.010250,-0.837810,-3690.179199,9.001,0.938
0.185000,27.000,-0.300000,3.000,-0.013500,-0.853367,-3933.352295,3.001,0.938
0.190000,32.500,-0.300000,3.000,-0.016250,-0.873777,-3594.698242,-4.499,0.938
0.195000,37.000,-0.300000,3.000,-0.018500,-0.899055,-3509.848145,-12.999,0.938
0.200000,40.500,-0.300000,3.000,-0.020250,-1.357796,-72.480682,0.000,0.938
0.205000,43.000,-0.300000,3.000,-0.021500,-1.425400,-167.891022,0.000,0.938
0.210000,44.500,-0.300000,3.000,-0.022250,-1.459007,-287.070496,0.000,0.938
0.215000,45.000,-0.300000,3.000,-0.022500,-1.489175,-331.826050,0.000,0.938
0.220000,45.000,-0.300000,3.000,-0.022500,-1.527488,-331.826050,-40.500,0.938
0.225000,45.000,-0.300000,3.000,-0.022500,-1.575233,-259.345398,-43.000,0.938
0.230000,45.000,-0.300000,3.000,-0.022500,-1.644065,-163.935028,-44.500,0.938
0.235000,45.000,-0.300000,3.000,-0.022500,-1.686923,-44.755547,-45.000,0.938
0.240000,45.000,-0.300000,3.000,-0.022500,-1.730555,0.000000,-45.000,0.938
0.245000,45.000,-0.300000,3.000,-0.022500,-1.774367,0.000000,-45.000,0.938
0.250000,45.000,-0.300000,3.000,-0.022500,-1.822049,0.000000,-45.000,0.938
0.255000,45.000,-0.300000,3.000,-0.022500,-1.873700,0.000000,-45.000,0.938
0.260000,45.000,-0.300000,3.000,-0.022500,-1.928078,0.000000,-45.000,0.938
0.265000,45.000,-0.300000,3.000,-0.022500,-1.978136,0.000000,-45.000,0.938
0.270000,45.000,-0.300000,3.000,-0.022500,-2.026799,0.000000,-45.000,0.938
0.275000,45.000,-0.300000,3.000,-0.022500,-2.081123,0.000000,-45.000,0.938
0.280000,45.000,-0.300000,3.000,-0.022500,-2.135609,0.000000,-45.000,0.938
0.285000,44.500,0.300000,3.000,-0.022250,-2.183874,27.663763,-45.000,0.938
0.290000,43.000,0.300000,3.000,-0.021500,-2.291992,63.459320,-45.000,0.938
0.295000,40.500,0.300000,3.000,-0.020250,-2.379229,133.099121,-45.000,0.938
0.300000,39.000,-0.300000,3.000,-0.019500,-2.269144,-40.217232,0.000,0.938
0.305000,38.500,-0.300000,3.000,-0.019250,-2.312279,-13.437401,0.000,0.938
0.310000,38.500,-0.300000,3.000,-0.019250,-2.363175,-13.437401,0.000,0.938
0.315000,38.500,-0.300000,3.000,-0.019250,-2.415350,-13.437401,0.000,0.938
0.320000,38.500,-0.300000,3.000,-0.019250,-2.463021,-13.437401,-39.000,0.938
0.325000,38.500,0.300000,3.000,-0.019250,-2.508758,26.779831,-38.500,0.938
0.330000,38.500,-0.300000,3.000,-0.019250,-2.552478,0.000000,-38.500,0.938
0.335000,39.000,-0.300000,3.000,-0.019500,-2.614418,-18.891903,-38.500,0.938
0.340000,40.500,-0.300000,3.000,-0.020250,-2.660004,-98.853119,-38.500,0.938
0.345000,43.000,-0.300000,3.000,-0.021500,-2.709205,-229.952682,-38.500,0.938
0.350000,44.500,-0.300000,3.000,-0.022250,-2.762355,-305.307983,-38.500,0.938
0.355000,45.000,-0.300000,3.000,-0.022500,-2.830863,-325.016357,-39.000,0.938
0.360000,45.000,-0.300000,3.000,-0.022500,-2.876232,-306.124481,-40.500,0.938
0.365000,45.000,-0.300000,3.000,-0.022500,-2.913780,-226.163269,-43.000,0.938
0.370000,45.000,-0.300000,3.000,-0.022500,-2.951166,-95.063721,-44.500,0.938
0.375000,45.000,-0.300000,3.000,-0.022500,-3.005679,-19.708435,-45.000,0.938
0.380000,45.000,-0.300000,3.000,-0.022500,-3.051732,0.000000,-45.000,0.938
0.385000,45.000,-0.300000,3.000,-0.022500,-3.087264,0.000000,-45.000,0.938
0.390000,45.000,-0.300000,3.000,-0.022500,-3.123183,0.000000,-45.000,0.938
0.395000,45.000,-0.300000,3.000,-0.022500,-3.158769,0.000000,-45.000,0.938
