timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error
2025-06-25T15:12:49.790630,0.046511627906976744,0.03805496828752643,0.0003382663847780127,0,0.0,0.0,0.0,0.604635282832118,0.39323467230443976,0
2025-06-25T15:12:49.819589,0.046511627906976744,0.03805496828752643,0.0003382663847780127,0,0.0,0.0,0.0,1.1680101392489157,0.39323467230443976,0
2025-06-25T15:12:49.837361,0.046511627906976744,0.03805496828752643,0.0003382663847780127,0,0.0,0.0,0.0,1.7308343967786048,0.39323467230443976,0
2025-06-25T15:12:49.875081,0.046511627906976744,0.03805496828752643,0.0003382663847780127,23,0.368,1437.5,1.5700295983086678,2.2950638090839317,0.39323467230443976,23
2025-06-25T15:12:49.904513,0.046511627906976744,0.03805496828752643,0.0003382663847780127,23,0.6133333333333333,718.75,1.3362367864693445,2.844921834211969,0.39323467230443976,23
2025-06-25T15:12:49.930587,0.046511627906976744,0.03805496828752643,0.0003382663847780127,23,0.7768888888888889,359.375,1.2208964059196616,3.409928586765505,0.39323467230443976,23
2025-06-25T15:12:49.962485,0.046511627906976744,0.03805496828752643,0.0003382663847780127,23,0.8859259259259259,179.6875,1.1642635658914728,3.975132315786005,0.39323467230443976,23
2025-06-25T15:12:49.990881,0.046511627906976744,0.03805496828752643,0.0003382663847780127,34,1.1346172839506172,777.34375,1.8875224336387126,4.540454604705875,0.39323467230443976,34
2025-06-25T15:12:50.019522,0.046511627906976744,0.03805496828752643,0.0003382663847780127,34,1.3004115226337447,388.671875,1.762357098112912,5.105846663279425,0.39323467230443976,34
2025-06-25T15:12:50.042893,0.046511627906976744,0.03805496828752643,0.0003382663847780127,34,1.410941015089163,194.3359375,1.7008259794325686,2.786605803349651,0.39323467230443976,34
2025-06-25T15:12:50.084602,0.046511627906976744,0.03805496828752643,0.0003382663847780127,34,1.4846273433927752,97.16796875,1.6707614528141013,2.2931244176300956,0.39323467230443976,34
2025-06-25T15:12:50.116485,0.046511627906976744,0.03805496828752643,0.0003382663847780127,32,1.50175156226185,-76.416015625,1.5196722317562648,1.841068415459582,0.39323467230443976,32
2025-06-25T15:12:50.147344,0.046511627906976744,0.03805496828752643,0.0003382663847780127,32,1.5131677081745667,-38.2080078125,1.5330311574992435,1.46979120906857,0.39323467230443976,32
2025-06-25T15:12:50.166467,0.046511627906976744,0.03805496828752643,0.0003382663847780127,32,1.5207784721163777,-19.10400390625,1.5397830272158453,1.2532884024617068,0.39323467230443976,32
2025-06-25T15:12:50.198387,0.046511627906976744,0.03805496828752643,0.0003382663847780127,32,1.5258523147442518,-9.552001953125,1.543207233304221,1.2731479309492901,0.39323467230443976,32
2025-06-25T15:12:50.216653,0.046511627906976744,0.03805496828752643,0.0003382663847780127,81,2.3132348764961677,3057.7239990234375,4.889797183130404,1.5201463639156156,0.39323467230443976,81
2025-06-25T15:12:50.248778,0.046511627906976744,0.03805496828752643,0.0003382663847780127,81,2.8381565843307786,1528.8619995117188,4.3926104406761715,1.9080352726899334,0.39323467230443976,81
2025-06-25T15:12:50.269953,0.046511627906976744,0.03805496828752643,0.0003382663847780127,81,3.1881043895538523,764.4309997558594,4.147346382606568,2.3685928952455932,0.39323467230443976,81
2025-06-25T15:12:50.302252,0.046511627906976744,0.03805496828752643,0.0003382663847780127,81,3.421402926369235,382.2154998779297,4.026933895676776,1.5191612811173378,0.39323467230443976,81
2025-06-25T15:12:50.337661,0.046511627906976744,0.03805496828752643,0.0003382663847780127,77,3.512935284246157,-58.892250061035156,3.6951587211557406,1.2370717818592887,0.39323467230443976,77
2025-06-25T15:12:50.369214,0.046511627906976744,0.03805496828752643,0.0003382663847780127,77,3.573956856164105,-29.446125030517578,3.707441529399728,1.2791153992487405,0.39323467230443976,77
2025-06-25T15:12:50.400885,0.046511627906976744,0.03805496828752643,0.0003382663847780127,77,3.6146379041094034,-14.723062515258789,3.7139699625190867,1.5481690115159334,0.39323467230443976,77
2025-06-25T15:12:50.432390,0.046511627906976744,0.03805496828752643,0.0003382663847780127,77,3.6417586027396025,-7.3615312576293945,3.717492198410343,1.8334889610244411,0.39323467230443976,77
2025-06-25T15:12:50.466613,0.046511627906976744,0.03805496828752643,0.0003382663847780127,74,3.611839068493068,-191.1807656288147,3.51463885989908,1.1557572830218328,0.39323467230443976,74
2025-06-25T15:12:50.498262,0.046511627906976744,0.03805496828752643,0.0003382663847780127,74,3.591892712328712,-95.59038281440735,3.5462148151619695,1.2679932214197602,0.39323467230443976,74
2025-06-25T15:12:50.529386,0.046511627906976744,0.03805496828752643,0.0003382663847780127,74,3.5785951415524746,-47.795191407203674,3.5618762831348665,1.547261461310584,0.39323467230443976,74
2025-06-25T15:12:50.548482,0.046511627906976744,0.03805496828752643,0.0003382663847780127,74,3.5697300943683166,-23.897595703601837,3.56962267734895,1.0821053431083267,0.39323467230443976,74
2025-06-25T15:12:50.584527,0.046511627906976744,0.03805496828752643,0.0003382663847780127,8,2.507820062912211,-4136.948797851801,-0.9318626776403137,1.1798055491085533,-0.39323467230443976,8
2025-06-25T15:12:50.621718,0.046511627906976744,0.03805496828752643,0.0003382663847780127,8,1.7998800419414742,-2068.4743989259005,-0.25910795575728873,1.1806490116114705,-0.1249812392101377,8
2025-06-25T15:12:50.643449,0.046511627906976744,0.03805496828752643,0.0003382663847780127,8,1.3279200279609826,-1034.2371994629502,0.07277929934297173,1.518262476712587,0.39323467230443976,8
