timestamp,roll_angle,steering_output,target_speed,p_term,i_term,d_term,error,stability_factor
0.002000,-0.006,0.002452,4.976,0.002297,0.000000,0.000155,0.000,0.008
0.004000,-0.003,-0.017448,4.859,0.001211,0.000005,-0.018664,0.000,0.055
0.006000,-0.001,-0.043366,4.657,0.000599,0.000006,-0.043972,0.000,0.136
0.008000,-0.003,-0.028173,4.775,0.001078,0.000009,-0.029259,0.000,0.088
0.010000,-0.010,0.293363,2.997,0.004175,0.000012,0.289176,0.006,0.917
0.012000,-0.021,0.320000,2.997,0.008598,0.000018,0.768114,0.003,1.000
0.014000,-0.032,0.320000,2.997,0.012695,0.000027,1.231212,0.001,1.000
0.016000,-0.009,0.320000,2.997,0.003441,0.000032,0.769632,0.003,1.000
0.018000,-0.002,0.320000,2.997,0.000898,0.000032,0.458846,0.010,1.000
0.020000,0.002,-0.026587,4.788,-0.000689,0.000032,-0.025930,0.021,0.083
0.022000,0.021,-0.320000,2.997,-0.008231,0.000026,-1.307416,0.032,1.000
0.024000,0.018,-0.320000,2.997,-0.007010,0.000016,-1.688293,0.009,1.000
0.026000,0.041,-0.320000,2.997,-0.016528,-0.000005,-1.760635,0.002,1.000
0.028000,0.034,-0.320000,2.997,-0.013537,-0.000015,-1.157007,-0.002,1.000
0.030000,0.079,-0.320000,2.997,-0.031714,-0.000038,-2.881505,-0.021,1.000
0.032000,0.072,-0.320000,2.997,-0.028744,-0.000080,-1.925329,-0.018,1.000
0.034000,0.098,-0.320000,2.997,-0.039194,-0.000106,-3.166404,-0.041,1.000
0.036000,0.112,-0.320000,2.997,-0.044688,-0.000113,-5.223437,-0.034,1.000
0.038000,0.105,-0.320000,2.997,-0.041907,-0.000120,-4.235568,-0.079,1.000
0.040000,0.104,-0.320000,2.997,-0.041648,-0.000155,-2.322070,-0.072,1.000
0.042000,0.093,-0.320000,2.997,-0.037014,-0.000162,-0.495606,-0.098,1.000
0.044000,0.073,0.320000,2.997,-0.029063,-0.000166,4.987508,-0.112,1.000
0.046000,0.017,0.320000,2.997,-0.006942,-0.000167,18.071234,-0.105,1.000
0.048000,-0.002,0.320000,2.997,0.000814,-0.000166,17.478764,-0.104,1.000
0.050000,-0.059,0.320000,2.997,0.023416,-0.000163,28.051050,-0.093,1.000
0.052000,-0.109,0.320000,2.997,0.043576,-0.000163,26.072060,-0.073,1.000
0.054000,-0.135,0.320000,2.997,0.053952,-0.000153,26.066431,-0.017,1.000
0.056000,-0.179,0.320000,2.997,0.071677,-0.000061,16.632654,0.002,1.000
0.058000,-0.202,0.320000,2.997,0.080751,0.000064,16.370481,0.059,1.000
0.060000,-0.232,0.320000,2.997,0.092787,0.000083,10.104932,0.109,1.000
0.062000,-0.263,0.320000,2.997,0.105198,0.000100,16.187672,0.135,1.000
0.064000,-0.298,0.320000,2.997,0.119190,0.000216,12.963641,0.179,1.000
0.066000,-0.246,0.320000,2.997,0.098296,0.000231,1.916612,0.202,1.000
0.068000,-0.237,-0.318464,2.997,0.094744,0.000245,-0.413452,0.232,0.995
0.070000,-0.224,-0.320000,2.997,0.089518,0.000259,-7.132631,0.263,1.000
0.072000,-0.200,-0.320000,2.997,0.079811,0.000323,-14.122177,0.298,1.000
0.074000,-0.178,-0.320000,2.997,0.071230,0.000334,-19.390594,0.246,1.000
0.076000,-0.118,-0.320000,2.997,0.047295,0.000402,-10.627365,0.237,1.000
0.078000,-0.081,-0.320000,2.997,0.032235,0.000407,-16.395542,0.224,1.000
0.080000,-0.027,-0.320000,2.997,0.010812,0.000417,-15.744602,0.200,1.000
0.082000,-0.007,-0.320000,2.997,0.002715,0.000422,-15.169477,0.178,1.000
0.084000,0.028,-0.320000,2.997,-0.011306,0.000402,-11.566936,0.118,1.000
0.086000,0.042,-0.320000,2.997,-0.016610,0.000397,-11.773964,0.081,1.000
0.088000,0.058,-0.320000,2.997,-0.023119,0.000373,-4.576422,0.027,1.000
0.090000,0.070,-0.320000,2.997,-0.027874,0.000367,-4.458541,0.007,1.000
0.092000,0.051,-0.320000,2.997,-0.020240,0.000362,-1.408064,-0.028,1.000
0.094000,0.019,0.320000,2.997,-0.007493,0.000361,4.435108,-0.042,1.000
0.096000,-0.005,0.320000,2.997,0.001937,0.000363,6.736644,-0.058,1.000
0.098000,-0.039,0.320000,2.997,0.015540,0.000366,11.823392,-0.070,1.000
0.100000,-0.072,0.029661,4.764,0.028746,0.000000,0.000915,0.000,0.093
0.102000,-0.121,0.081160,4.362,0.048320,0.002403,0.030437,0.000,0.254
0.104000,-0.160,0.320000,2.997,0.063813,0.002474,1.066505,0.000,1.000
0.106000,-0.187,0.320000,2.997,0.074900,0.002490,5.064140,0.000,1.000
0.108000,-0.243,0.320000,2.997,0.097182,0.002511,12.747779,0.072,1.000
0.110000,-0.262,0.320000,2.997,0.104614,0.002533,15.452732,0.121,1.000
0.112000,-0.280,0.320000,2.997,0.111814,0.002618,16.129536,0.160,1.000
0.114000,-0.286,0.320000,2.997,0.114595,0.002644,16.037022,0.187,1.000
0.116000,-0.276,0.320000,2.997,0.110423,0.002674,10.897598,0.243,1.000
0.118000,-0.257,0.320000,2.997,0.102976,0.002695,0.522270,0.262,1.000
0.120000,-0.234,-0.320000,2.997,0.093725,0.002770,-3.054750,0.280,1.000
0.122000,-0.204,-0.320000,2.997,0.081604,0.002787,-8.131487,0.286,1.000
0.124000,-0.175,-0.320000,2.997,0.070067,0.002800,-13.790289,0.276,1.000
0.126000,-0.110,-0.320000,2.997,0.043879,0.002808,-23.095846,0.257,1.000
0.128000,-0.068,-0.320000,2.997,0.027155,0.002829,-22.029991,0.234,1.000
0.130000,-0.023,-0.320000,2.997,0.009291,0.002831,-27.584715,0.204,1.000
0.132000,0.004,-0.320000,2.997,-0.001461,0.002830,-27.503605,0.175,1.000
0.134000,0.078,-0.320000,2.997,-0.031341,0.002825,-34.836739,0.110,1.000
0.136000,0.104,-0.320000,2.997,-0.041722,0.002791,-25.365688,0.068,1.000
0.138000,0.106,-0.320000,2.997,-0.042551,0.002732,-23.784401,0.023,1.000
0.140000,0.122,-0.320000,2.997,-0.048818,0.002722,-19.732365,-0.004,1.000
0.142000,0.125,-0.320000,2.997,-0.050155,0.002712,-15.926401,-0.078,1.000
0.144000,0.122,-0.320000,2.997,-0.048616,0.002672,-3.735692,-0.104,1.000
0.146000,0.106,0.257637,2.997,-0.042481,0.002666,0.297453,-0.106,0.805
0.148000,0.062,0.320000,2.997,-0.024754,0.002662,8.186029,-0.122,1.000
0.150000,0.030,0.320000,2.997,-0.011802,0.002660,15.659193,-0.125,1.000
0.152000,-0.015,0.320000,2.997,0.005976,0.002664,17.813354,-0.122,1.000
0.154000,-0.040,0.320000,2.997,0.015859,0.003468,17.685648,-0.106,1.000
0.156000,-0.083,0.320000,2.997,0.033332,0.003478,19.243200,-0.062,1.000
0.158000,-0.122,0.320000,2.997,0.048779,0.003488,16.850971,-0.030,1.000
0.160000,-0.155,0.320000,2.997,0.061827,0.003553,12.681018,0.015,1.000
0.162000,-0.189,0.320000,2.997,0.075740,0.003672,11.674180,0.040,1.000
0.164000,-0.210,0.320000,2.997,0.083996,0.003802,12.060226,0.083,1.000
0.166000,-0.219,0.320000,2.997,0.087737,0.003838,8.132678,0.122,1.000
0.168000,-0.214,0.320000,2.997,0.085418,0.003925,2.510890,0.155,1.000
0.170000,-0.190,-0.320000,2.997,0.076144,0.003940,-1.931224,0.189,1.000
0.172000,-0.159,-0.320000,2.997,0.063566,0.003954,-7.152534,0.210,1.000
0.174000,-0.134,-0.320000,2.997,0.053622,0.004043,-7.998429,0.219,1.000
0.176000,-0.097,-0.320000,2.997,0.038988,0.004076,-9.995009,0.214,1.000
0.178000,-0.059,-0.320000,2.997,0.023609,0.004081,-15.424464,0.190,1.000
0.180000,-0.022,-0.320000,2.997,0.008698,0.004083,-17.617466,0.159,1.000
0.182000,0.039,-0.320000,2.997,-0.015788,0.004079,-21.542339,0.134,1.000
0.184000,0.066,-0.320000,2.997,-0.026522,0.004059,-22.133896,0.097,1.000
0.186000,0.088,-0.320000,2.997,-0.035242,0.004051,-23.817467,0.059,1.000
0.188000,0.091,-0.320000,2.997,-0.036383,0.004043,-18.632160,0.022,1.000
0.190000,0.096,-0.320000,2.997,-0.038509,0.004036,-13.781637,-0.039,1.000
0.192000,0.136,-0.320000,2.997,-0.054492,0.003988,-6.648547,-0.066,1.000
0.194000,0.103,-0.320000,2.997,-0.041040,0.003980,-0.424603,-0.088,1.000
0.196000,0.102,0.320000,2.997,-0.040919,0.003973,2.625284,-0.091,1.000
0.198000,0.043,0.320000,2.997,-0.017183,0.003970,12.874716,-0.096,1.000
0.200000,0.027,-0.010925,4.910,-0.010604,0.000000,-0.000321,0.000,0.034
0.202000,-0.024,0.320000,2.997,0.009800,0.000019,0.801078,0.000,1.000
0.204000,-0.064,0.320000,2.997,0.025766,0.000640,0.850759,0.000,1.000
0.206000,-0.104,0.320000,2.997,0.041735,0.000651,5.493084,0.000,1.000
0.208000,-0.144,0.320000,2.997,0.057670,0.000711,6.641101,-0.027,1.000
0.210000,-0.156,0.320000,2.997,0.062295,0.000725,8.156174,0.024,1.000
0.212000,-0.209,0.320000,2.997,0.083460,0.000742,15.252329,0.064,1.000
0.214000,-0.233,0.320000,2.997,0.093244,0.000759,19.024433,0.104,1.000
0.216000,-0.227,0.320000,2.997,0.090745,0.000832,14.146805,0.144,1.000
0.218000,-0.207,0.320000,2.997,0.082734,0.000849,10.116931,0.156,1.000
0.220000,-0.202,0.320000,2.997,0.080657,0.000866,7.872594,0.209,1.000
0.222000,-0.183,-0.320000,2.997,0.073075,0.000880,-3.041588,0.233,1.000
0.224000,-0.156,-0.320000,2.997,0.062303,0.000930,-7.874533,0.227,1.000
0.226000,-0.095,-0.320000,2.997,0.037922,0.000938,-16.203865,0.207,1.000
0.228000,-0.049,-0.320000,2.997,0.019420,0.000942,-20.107733,0.202,1.000
0.230000,-0.017,-0.320000,2.997,0.006644,0.000943,-24.368767,0.183,1.000
0.232000,0.050,-0.320000,2.997,-0.020003,0.000928,-24.034685,0.156,1.000
0.234000,0.069,-0.320000,2.997,-0.027798,0.000923,-25.976379,0.095,1.000
0.236000,0.125,-0.320000,2.997,-0.049905,0.000913,-26.002516,0.049,1.000
0.238000,0.150,-0.320000,2.997,-0.059948,0.000835,-19.797729,0.017,1.000
0.240000,0.170,-0.320000,2.997,-0.067959,0.000768,-15.410661,-0.050,1.000
0.242000,0.206,-0.320000,2.997,-0.082564,0.000607,-13.291135,-0.069,1.000
0.244000,0.215,-0.320000,2.997,-0.085873,0.000467,-10.490568,-0.125,1.000
0.246000,0.201,-0.215610,3.312,-0.080510,0.000449,-0.135549,-0.150,0.674
0.248000,0.181,0.320000,2.997,-0.072497,0.000367,0.975122,-0.170,1.000
0.250000,0.142,0.320000,2.997,-0.056809,0.000354,7.089671,-0.206,1.000
0.252000,0.119,0.320000,2.997,-0.047674,0.000345,11.184406,-0.215,1.000
0.254000,0.083,0.320000,2.997,-0.033270,0.000339,16.751484,-0.201,1.000
0.256000,0.048,0.320000,2.997,-0.019135,-0.000045,15.040071,-0.181,1.000
0.258000,0.012,0.320000,2.997,-0.004967,-0.000047,18.339575,-0.142,1.000
0.260000,-0.029,0.320000,2.997,0.011421,-0.000044,18.453854,-0.119,1.000
