timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020330,-0.020330,4.321,0.00,0.022083,0.020005,0.000000,0.000325,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.007,-2.617960
0.004000,-0.010,-0.021655,-0.021655,4.321,1.30,0.021236,0.020358,0.000039,0.001258,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.014,-2.617888
0.006000,-0.010,-0.026991,-0.026991,4.321,2.44,0.020378,0.020776,0.000047,0.006168,0.000,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.017,-2.617814
0.008000,-0.011,-0.029721,-0.029721,4.321,3.35,0.019430,0.021249,0.000070,0.008403,0.000,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.019,-2.617732
0.010000,-0.011,-0.033130,-0.033130,4.321,4.08,0.018448,0.021773,0.000090,0.011267,0.010,0.022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.022,-2.617645
0.012000,-0.011,-0.036801,-0.036801,4.321,4.67,0.017416,0.022333,0.000108,0.014360,0.010,0.025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.023,-2.617554
0.014000,-0.011,-0.042048,-0.042048,4.321,5.13,0.016332,0.022896,0.000120,0.019032,0.010,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617458
0.016000,-0.012,-0.040268,-0.040268,4.321,5.51,0.015164,0.023465,0.000146,0.016657,0.011,0.027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617355
0.018000,-0.012,-0.044956,-0.044956,4.321,5.81,0.014056,0.024032,0.000157,0.020767,0.011,0.030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617256
0.020000,-0.012,-0.046091,-0.046091,4.321,6.04,0.012875,0.024603,0.000177,0.021311,0.011,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617151
