timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.010000,0.003,0.022678,0.022678,6.173,0.00,-0.000003,-0.009109,-0.000011,-0.013558,0.000,0.015,-2.009,-31.170,0.236,3.140009,-0.003008,0.018605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.020000,0.002,0.015971,0.015971,6.173,2.00,0.002267,-0.007225,-0.000016,-0.008730,0.000,0.011,-2.009,-31.169,0.236,3.139630,-0.002372,0.018490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.030000,0.002,0.006985,0.006985,6.173,3.60,0.003638,-0.004784,-0.000019,-0.002181,0.000,0.005,-2.009,-31.167,0.236,3.139044,-0.001546,0.019160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.040000,0.001,0.005204,0.005204,6.173,4.88,0.003973,-0.004302,-0.000022,-0.000880,0.000,0.003,-2.009,-31.165,0.236,3.139153,-0.001387,0.019416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.050000,0.001,0.002741,0.002741,6.173,5.90,0.004096,-0.003716,-0.000024,0.000999,-0.003,0.002,-2.009,-31.163,0.236,3.139223,-0.001193,0.019556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.060000,0.001,-0.013551,-0.013551,6.173,6.72,0.003961,-0.003002,-0.000026,0.016580,-0.002,0.009,-2.010,-31.160,0.236,3.139241,-0.000955,0.019659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.070000,0.001,-0.014032,-0.014032,6.173,7.38,0.002210,-0.001605,-0.000027,0.015663,-0.002,0.009,-2.010,-31.157,0.236,3.138966,-0.000483,0.019746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.080000,0.000,-0.013391,-0.013391,6.173,7.90,0.000586,-0.000233,-0.000027,0.013651,-0.001,0.009,-2.010,-31.153,0.236,3.138724,-0.000021,0.019818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.090000,-0.000,-0.017668,-0.017668,6.173,8.32,-0.000812,0.001067,-0.000026,0.016627,-0.001,0.012,-2.010,-31.149,0.236,3.138531,0.000417,0.019881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.100000,-0.001,-0.021941,-0.021941,6.173,8.65,-0.002498,0.002501,-0.000025,0.019465,-0.001,0.015,-2.010,-31.145,0.235,3.138294,0.000900,0.019936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.110000,-0.001,-0.027131,-0.027131,6.173,8.92,-0.004442,0.004052,-0.000023,0.023101,-0.001,0.018,-2.009,-31.140,0.235,3.138021,0.001422,0.019986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.120000,-0.002,-0.031603,-0.031603,6.173,9.14,-0.006711,0.005744,-0.000021,0.025879,-0.000,0.021,-2.009,-31.134,0.235,3.137702,0.001993,0.020031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.130000,-0.003,-0.035390,-0.035390,6.173,9.31,-0.009200,0.007527,-0.000017,0.027881,0.000,0.024,-2.009,-31.129,0.235,3.137361,0.002594,0.020072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
