timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage,x,y,v,yaw
0.002000,-0.010,-0.020314,-0.020314,4.321,0.00,0.022083,0.020005,0.000000,0.000309,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.327,0.007,-2.617960
0.004000,-0.010,-0.021431,-0.021431,4.321,1.30,0.021236,0.020358,0.000050,0.001022,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.014,-2.617888
0.006000,-0.010,-0.022958,-0.022958,4.321,2.44,0.020383,0.020776,0.000091,0.002091,0.000,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.017,-2.617814
0.008000,-0.011,-0.026225,-0.026225,4.321,3.35,0.019516,0.021244,0.000109,0.004872,0.000,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.019,-2.617739
0.010000,-0.011,-0.030078,-0.030078,4.321,4.08,0.018601,0.021765,0.000126,0.008187,0.010,0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.022,-2.617658
0.012000,-0.011,-0.033262,-0.033262,4.321,4.67,0.017628,0.022321,0.000147,0.010794,0.010,0.022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.023,-2.617572
0.014000,-0.011,-0.036666,-0.036666,4.321,5.13,0.016610,0.022881,0.000165,0.013620,0.010,0.024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.023,-2.617482
0.016000,-0.012,-0.041170,-0.041170,4.321,5.51,0.015544,0.023444,0.000179,0.017548,0.011,0.027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617387
0.018000,-0.012,-0.041933,-0.041933,4.321,5.81,0.014410,0.024012,0.000202,0.017719,0.011,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617287
0.020000,-0.012,-0.045934,-0.045934,4.321,6.04,0.013283,0.024581,0.000212,0.021141,0.011,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.164,-46.326,0.024,-2.617187
0.022000,-0.013,-0.051060,-0.051060,4.321,6.24,0.012099,0.025153,0.000222,0.025684,0.011,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.617081
0.024000,-0.013,-0.051059,-0.051059,4.321,6.39,0.010836,0.025732,0.000247,0.025081,0.012,0.034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616969
0.026000,-0.013,-0.049769,-0.049769,4.321,6.51,0.009598,0.026309,0.000272,0.023188,0.012,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00,0.165,-46.325,0.024,-2.616859
