timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error,roll_angle
2025-06-25T16:05:26.276487,0.046511627906976744,0.03805496828752643,0.0003382663847780127,0,0.0,0.0,0.0,0.3209792530675065,0.21141649048625794,0,0.000700023524586868
2025-06-25T16:05:26.308198,0.046511627906976744,0.03805496828752643,0.0003382663847780127,0,0.0,0.0,0.0,0.5783881206223177,0.21141649048625794,0,0.17834555425142185
2025-06-25T16:05:26.347744,0.046511627906976744,0.03805496828752643,0.0003382663847780127,0,0.0,0.0,0.0,0.8259909058876103,0.21141649048625794,0,0.32126942155508686
2025-06-25T16:05:26.378530,0.046511627906976744,0.03805496828752643,0.0003382663847780127,30,0.48,1875.0,2.0478646934460887,1.0703369610946136,0.21141649048625788,30,0.4311226884909445
2025-06-25T16:05:26.410954,0.046511627906976744,0.03805496828752643,0.0003382663847780127,30,0.8,937.5,1.7429175475687104,1.1886748358560866,0.21141649048625788,30,0.5118424189981112
2025-06-25T16:05:26.439601,0.046511627906976744,0.03805496828752643,0.0003382663847780127,30,1.0133333333333332,468.75,1.5924735729386892,1.190460014126576,0.21141649048625788,30,0.6803953612395958
2025-06-25T16:05:26.467047,0.046511627906976744,0.03805496828752643,0.0003382663847780127,30,1.1555555555555554,234.375,1.5186046511627906,1.1884047488183882,0.21141649048625788,30,0.768846516796691
2025-06-25T16:05:26.497730,0.046511627906976744,0.03805496828752643,0.0003382663847780127,29,1.2343703703703703,54.6875,1.4143100775193798,1.1868953716026085,0.21141649048625788,29,0.7890462257931802
2025-06-25T16:05:26.521743,0.046511627906976744,0.03805496828752643,0.0003382663847780127,29,1.2869135802469136,27.34375,1.4070601362461828,1.1858830573894787,0.21141649048625788,29,0.7530269210056645
2025-06-25T16:05:26.552659,0.046511627906976744,0.03805496828752643,0.0003382663847780127,29,1.3219423868312759,13.671875,1.4037684206405137,1.185228142491231,0.21141649048625788,29,0.6704611384065459
2025-06-25T16:05:26.595620,0.046511627906976744,0.03805496828752643,0.0003382663847780127,29,1.3452949245541839,6.8359375,1.4023447328582987,1.1848158151194008,0.21141649048625788,29,0.549211348450666
2025-06-25T16:05:26.636288,0.046511627906976744,0.03805496828752643,0.0003382663847780127,27,1.3288632830361227,-121.58203125,1.2652566894178652,1.1845606830234137,0.21141649048625788,27,0.39573456476013574
2025-06-25T16:05:26.661858,0.046511627906976744,0.03805496828752643,0.0003382663847780127,27,1.3179088553574152,-60.791015625,1.2854033761023962,1.1844054274536184,0.21141649048625788,27,0.21539966405404698
