timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error
2025-06-24T15:30:48.778313,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.32097926428702506,1.0,0
2025-06-24T15:30:48.797713,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.6372629103962216,1.0,0
2025-06-24T15:30:48.816255,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.9383511894051804,1.0,0
2025-06-24T15:30:48.852379,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.176,-687.5,-5.210141652613828,1.2142423354003682,-1.0,-11
2025-06-24T15:30:48.871610,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.29333333333333333,-343.75,-3.7933923552557616,1.0877315599792552,-1.0,-11
2025-06-24T15:30:48.909466,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.37155555555555553,-171.875,-3.0904259883829868,1.1741584297398937,-1.0,-11
2025-06-24T15:30:48.931397,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4237037037037037,-85.9375,-2.742548326150771,1.1431690879297307,-1.0,-11
2025-06-24T15:30:48.959018,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4584691358024691,-42.96875,-2.571013175837445,1.128685081837668,-1.0,-11
2025-06-24T15:30:48.981559,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4816460905349794,-21.484375,-2.486848054549303,1.125103123653759,-1.0,-11
2025-06-24T15:30:49.005241,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4970973936899863,-10.7421875,-2.4458337964842456,1.1267302182767933,-1.0,-11
2025-06-24T15:30:49.027735,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5073982624599909,-5.37109375,-2.4260388691710597,1.132141096011569,-1.0,-11
2025-06-24T15:30:49.060987,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5142655083066605,-2.685546875,-2.416616206660695,1.1410461183453997,-1.0,-11
2025-06-24T15:30:49.082574,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5188436722044403,-1.3427734375,-2.4122214095029983,1.1540343866734846,-1.0,-11
2025-06-24T15:30:49.100203,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5218957814696268,-0.67138671875,-2.410235033655807,1.1723526068133896,-1.0,-11
2025-06-24T15:30:49.119720,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5239305209797511,-0.335693359375,-2.4093825275533165,1.19776266525495,-1.0,-11
2025-06-24T15:30:49.137974,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5252870139865007,-0.1678466796875,-2.409050062382807,1.2324585077244,-1.0,-11
2025-06-24T15:30:49.156897,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5261913426576671,-0.08392333984375,-2.408946355051377,1.279025970096482,-1.0,-11
2025-06-24T15:30:49.171214,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5267942284384447,-0.041961669921875,-2.408936184888212,1.3404317429378594,-1.0,-11
2025-06-24T15:30:49.190454,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5271961522922964,-0.0209808349609375,-2.4089588888083284,1.4200326115328152,-1.0,-11
2025-06-24T15:30:49.212052,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5274641015281976,-0.01049041748046875,-2.4089887667695202,1.4054248381735703,-1.0,-11
