timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.010000,0.003,0.031892,0.031892,4.321,0.00,-0.000003,-0.014731,-0.000008,-0.017153,0.000,0.021,-2.009,-31.170,0.259,3.140126,-0.002953,-0.004667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.020000,0.003,0.028100,0.028100,4.321,1.40,0.003188,-0.012879,-0.000016,-0.015204,0.000,0.019,-2.009,-31.170,0.257,3.140325,-0.002584,-0.006488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.030000,0.002,0.022431,0.022431,4.321,2.52,0.005680,-0.010469,-0.000021,-0.011941,0.000,0.015,-2.009,-31.170,0.254,3.140360,-0.002104,-0.008310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.040000,0.001,0.014927,0.014927,4.321,3.42,0.007355,-0.007427,-0.000024,-0.007477,0.000,0.010,-2.009,-31.169,0.250,3.140206,-0.001499,-0.010124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.050000,0.001,0.007242,0.007242,4.321,4.13,0.008112,-0.004274,-0.000026,-0.002942,-0.003,0.005,-2.009,-31.168,0.248,3.139709,-0.000871,-0.008412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.060000,0.000,-0.019950,-0.019950,4.321,4.71,0.008026,-0.000211,-0.000026,0.020187,-0.003,0.013,-2.009,-31.166,0.246,3.139011,-0.000055,-0.005075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.070000,-0.001,-0.034156,-0.034156,4.321,5.16,0.005229,0.006332,-0.000023,0.027847,-0.002,0.023,-2.009,-31.165,0.244,3.137719,0.001263,-0.000797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.080000,-0.003,-0.051771,-0.051771,4.321,5.53,0.001291,0.014056,-0.000018,0.037733,-0.001,0.035,-2.008,-31.163,0.242,3.136191,0.002834,0.004183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.090000,-0.005,-0.070301,-0.070301,4.321,5.82,-0.004015,0.023167,-0.000008,0.047143,-0.001,0.047,-2.008,-31.161,0.240,3.134385,0.004704,0.009795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.100000,-0.007,-0.092192,-0.092192,4.321,6.06,-0.010644,0.033649,0.000006,0.058537,-0.000,0.061,-2.008,-31.158,0.237,3.132320,0.006880,0.016028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.110000,-0.009,-0.119571,-0.119571,4.321,6.25,-0.018798,0.045699,0.000022,0.073849,0.001,0.080,-2.007,-31.156,0.234,3.129962,0.009409,0.022885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.120000,-0.011,-0.131883,-0.131883,4.321,6.40,-0.028874,0.054128,0.000044,0.077711,0.003,0.088,-2.007,-31.151,0.233,3.128361,0.011139,0.023362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.130000,-0.013,-0.142368,-0.142368,4.321,6.52,-0.039175,0.062640,0.000067,0.079662,0.005,0.095,-2.007,-31.146,0.233,3.126782,0.012870,0.022750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.140000,-0.014,-0.152297,-0.152297,4.321,6.61,-0.049494,0.071043,0.000092,0.081162,0.007,0.102,-2.006,-31.140,0.233,3.125272,0.014576,0.022131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.150000,-0.016,-0.158828,-0.158828,4.321,6.69,-0.059774,0.079272,0.000121,0.079435,0.009,0.106,-2.006,-31.133,0.233,3.123847,0.016245,0.021648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.160000,-0.017,-0.159641,-0.159641,4.321,6.75,-0.069679,0.087070,0.000151,0.072420,0.011,0.106,-2.006,-31.127,0.234,3.122570,0.017827,0.021277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.170000,-0.019,-0.165445,-0.165445,4.321,6.80,-0.078676,0.094049,0.000186,0.071210,0.013,0.110,-2.005,-31.120,0.234,3.121536,0.019240,0.020989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.180000,-0.020,-0.167528,-0.167528,4.321,6.84,-0.087353,0.100600,0.000225,0.066703,0.014,0.112,-2.005,-31.112,0.234,3.120634,0.020565,0.020759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.190000,-0.021,-0.167112,-0.167112,4.321,6.87,-0.095370,0.106464,0.000270,0.060378,0.016,0.111,-2.005,-31.105,0.234,3.119927,0.021750,0.020573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.200000,-0.022,-0.165759,-0.165759,4.321,6.90,-0.102544,0.111496,0.000316,0.053947,0.017,0.111,-2.004,-31.096,0.234,3.119446,0.022764,0.020426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.210000,-0.023,-0.161780,-0.161780,4.321,6.92,-0.108866,0.115674,0.000367,0.045739,0.019,0.108,-2.004,-31.088,0.234,3.119190,0.023603,0.020311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.220000,-0.024,-0.157449,-0.157449,4.321,6.93,-0.114158,0.118864,0.000419,0.038167,0.020,0.105,-2.004,-31.079,0.234,3.119187,0.024239,0.020225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.230000,-0.024,-0.152443,-0.152443,4.321,6.95,-0.118487,0.121105,0.000471,0.030866,0.021,0.102,-2.004,-31.070,0.234,3.119417,0.024682,0.020165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.240000,-0.024,-0.146792,-0.146792,4.321,6.96,-0.121883,0.122417,0.000522,0.023853,0.022,0.098,-2.004,-31.060,0.234,3.119870,0.024934,0.020127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.250000,-0.025,-0.140036,-0.140036,4.321,6.97,-0.124374,0.122817,0.000578,0.016641,0.023,0.093,-2.004,-31.050,0.233,3.120534,0.025000,0.020110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.260000,-0.024,-0.132809,-0.132809,4.321,6.97,-0.125940,0.122297,0.000636,0.009877,0.024,0.089,-2.004,-31.040,0.233,3.121406,0.024878,0.020112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.270000,-0.024,-0.124865,-0.124865,4.321,6.98,-0.126627,0.120892,0.000693,0.003280,0.024,0.083,-2.004,-31.029,0.233,3.122471,0.024575,0.020130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.280000,-0.024,-0.116465,-0.116465,4.321,6.98,-0.126451,0.118624,0.000753,-0.002911,0.024,0.078,-2.004,-31.018,0.233,3.123718,0.024096,0.020163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.290000,-0.023,-0.107224,-0.107224,4.321,6.98,-0.125453,0.115536,0.000807,-0.009119,0.025,0.071,-2.004,-31.007,0.233,3.125132,0.023450,0.020210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.300000,-0.022,-0.097552,-0.097552,4.321,6.99,-0.123630,0.111643,0.000860,-0.014951,0.024,0.065,-2.004,-30.995,0.232,3.126704,0.022639,0.020268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.310000,-0.021,-0.087354,-0.087354,4.321,6.99,-0.121023,0.106997,0.000911,-0.020554,0.024,0.058,-2.004,-30.983,0.232,3.128419,0.021675,0.020336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.320000,-0.020,-0.076274,-0.076274,4.321,6.99,-0.117656,0.101639,0.000956,-0.026321,0.024,0.051,-2.005,-30.970,0.232,3.130262,0.020566,0.020412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.330000,-0.019,-0.064905,-0.064905,4.321,6.99,-0.113518,0.095584,0.001001,-0.031680,0.023,0.043,-2.005,-30.958,0.232,3.132227,0.019315,0.020495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.340000,-0.018,-0.052605,-0.052605,4.321,6.99,-0.108657,0.088898,0.001040,-0.037332,0.022,0.035,-2.005,-30.944,0.231,3.134295,0.017935,0.020584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.350000,-0.016,-0.038955,-0.038955,4.321,6.99,-0.103052,0.081591,0.001072,-0.043708,0.021,0.026,-2.006,-30.931,0.231,3.136459,0.016429,0.020662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.360000,-0.015,-0.024423,-0.024423,4.321,7.00,-0.096643,0.073659,0.001101,-0.050337,0.020,0.016,-2.006,-30.917,0.231,3.138721,0.014795,0.020739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.370000,-0.013,-0.010976,-0.010976,4.321,7.00,-0.089421,0.065124,0.001130,-0.055278,0.019,0.007,-2.007,-30.902,0.230,3.141073,0.013039,0.020817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.380000,-0.011,0.006396,0.006396,4.321,7.00,-0.081577,0.056176,0.001149,-0.063721,0.018,0.004,-2.007,-30.888,0.230,-3.139718,0.011199,0.020895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.390000,-0.009,0.022040,0.022040,4.321,7.00,-0.072780,0.046621,0.001167,-0.069827,0.016,0.015,-2.008,-30.873,0.230,-3.137232,0.009235,0.020973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.400000,-0.007,0.038930,0.038930,4.321,7.00,-0.063298,0.036706,0.001179,-0.076816,0.015,0.026,-2.008,-30.857,0.229,-3.134718,0.007198,0.021048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.410000,-0.005,0.053806,0.053806,4.321,7.00,-0.053076,0.026443,0.001189,-0.081438,0.013,0.036,-2.009,-30.842,0.229,-3.132178,0.005091,0.021120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.420000,-0.003,0.069278,0.069278,4.321,7.00,-0.042388,0.016084,0.001195,-0.086558,0.011,0.046,-2.009,-30.825,0.229,-3.129674,0.002965,0.021187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.430000,-0.001,0.080991,0.080991,4.321,7.00,-0.031221,0.005670,0.001197,-0.087858,0.009,0.054,-2.010,-30.809,0.228,-3.127214,0.000829,0.021247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.440000,0.001,0.090559,0.090559,4.321,7.00,-0.020000,-0.004445,0.001195,-0.087310,0.007,0.060,-2.011,-30.792,0.228,-3.124884,-0.001245,0.021299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.450000,0.003,0.096717,0.096717,4.321,7.00,-0.008945,-0.014066,0.001190,-0.083840,0.005,0.064,-2.011,-30.775,0.228,-3.122728,-0.003217,0.021345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.460000,0.005,0.100425,0.100425,4.321,7.00,0.001622,-0.022934,0.001179,-0.078670,0.003,0.067,-2.012,-30.757,0.227,-3.120804,-0.005034,0.021385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.470000,0.006,0.102372,0.102372,4.321,7.00,0.011502,-0.030895,0.001166,-0.072643,0.001,0.068,-2.012,-30.739,0.227,-3.119144,-0.006663,0.021421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.480000,0.008,0.101579,0.101579,4.321,7.00,0.020589,-0.037867,0.001149,-0.064862,-0.001,0.068,-2.013,-30.721,0.226,-3.117761,-0.008089,0.021454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.490000,0.009,0.100824,0.100824,4.321,7.00,0.028688,-0.043688,0.001131,-0.058266,-0.003,0.067,-2.014,-30.703,0.226,-3.116686,-0.009279,0.021514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.500000,0.010,0.096950,0.096950,4.321,7.00,0.035902,-0.048471,0.001108,-0.049587,-0.005,0.065,-2.014,-30.684,0.226,-3.115885,-0.010255,0.021579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.510000,0.010,0.092744,0.092744,4.321,7.00,0.042007,-0.052066,0.001081,-0.041759,-0.006,0.062,-2.015,-30.664,0.225,-3.115386,-0.010987,0.021649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.520000,0.011,0.087026,0.087026,4.321,7.00,0.047081,-0.054581,0.001056,-0.033501,-0.008,0.058,-2.015,-30.645,0.225,-3.115161,-0.011499,0.021795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.530000,0.011,0.080263,0.080263,4.321,7.00,0.051076,-0.056042,0.001029,-0.025250,-0.009,0.054,-2.015,-30.625,0.224,-3.115201,-0.011797,0.022020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.540000,0.011,0.072565,0.072565,4.321,7.00,0.053995,-0.056502,0.001002,-0.017065,-0.010,0.048,-2.016,-30.606,0.224,-3.115489,-0.011889,0.022259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.550000,0.011,0.064925,0.064925,4.321,7.00,0.055852,-0.056016,0.000977,-0.009885,-0.010,0.043,-2.016,-30.586,0.223,-3.116005,-0.011785,0.022486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.560000,0.011,0.057152,0.057152,4.321,7.00,0.056759,-0.054709,0.000953,-0.003396,-0.011,0.038,-2.016,-30.567,0.223,-3.116712,-0.011513,0.022690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.570000,0.011,0.048762,0.048762,4.321,7.00,0.056799,-0.052681,0.000930,0.002990,-0.011,0.033,-2.016,-30.547,0.223,-3.117583,-0.011092,0.022874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.580000,0.010,0.040437,0.040437,4.321,7.00,0.055995,-0.049991,0.000906,0.008648,-0.011,0.027,-2.017,-30.528,0.222,-3.118598,-0.010534,0.023043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.590000,0.009,0.031652,0.031652,4.321,7.00,0.054440,-0.046742,0.000887,0.014203,-0.011,0.021,-2.017,-30.508,0.222,-3.119731,-0.009861,0.023195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.600000,0.009,0.022820,0.022820,4.321,7.00,0.052161,-0.042992,0.000869,0.019303,-0.011,0.015,-2.017,-30.489,0.221,-3.120963,-0.009084,0.023335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.610000,0.008,0.013388,0.013388,4.321,7.00,0.049227,-0.038827,0.000854,0.024585,-0.011,0.009,-2.017,-30.469,0.221,-3.122273,-0.008223,0.023463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.620000,0.007,0.004361,0.004361,4.321,7.00,0.045644,-0.034284,0.000841,0.029082,-0.010,0.003,-2.017,-30.450,0.220,-3.123650,-0.007283,0.023582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.630000,0.006,-0.004944,-0.004944,4.321,7.00,0.041516,-0.029474,0.000830,0.033588,-0.009,0.003,-2.017,-30.430,0.220,-3.125065,-0.006289,0.023676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.640000,0.005,-0.013519,-0.013519,4.321,7.00,0.036870,-0.024450,0.000821,0.037149,-0.009,0.009,-2.017,-30.411,0.219,-3.126506,-0.005251,0.023757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.650000,0.004,-0.023033,-0.023033,4.321,7.00,0.031831,-0.019336,0.000815,0.041554,-0.008,0.015,-2.017,-30.391,0.219,-3.127943,-0.004194,0.023830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.660000,0.003,-0.029332,-0.029332,4.321,7.00,0.026345,-0.014116,0.000809,0.042639,-0.007,0.020,-2.017,-30.372,0.219,-3.129381,-0.003116,0.023898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.670000,0.002,-0.035946,-0.035946,4.321,7.00,0.020777,-0.009090,0.000806,0.044231,-0.006,0.024,-2.017,-30.352,0.218,-3.130748,-0.002079,0.023961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.680000,0.001,-0.040920,-0.040920,4.321,7.00,0.015105,-0.004253,0.000804,0.044369,-0.005,0.027,-2.017,-30.333,0.218,-3.132047,-0.001080,0.024021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.690000,-0.000,-0.044090,-0.044090,4.321,7.00,0.009503,0.000254,0.000804,0.043031,-0.004,0.029,-2.017,-30.313,0.217,-3.133248,-0.000150,0.024077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.700000,-0.001,-0.044852,-0.044852,4.321,7.00,0.004143,0.004300,0.000806,0.039746,-0.003,0.030,-2.017,-30.294,0.217,-3.134319,0.000685,0.024130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.710000,-0.002,-0.045534,-0.045534,4.321,7.00,-0.000756,0.007729,0.000809,0.036996,-0.002,0.030,-2.017,-30.275,0.216,-3.135227,0.001392,0.024181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.720000,-0.002,-0.043277,-0.043277,4.321,7.00,-0.005234,0.010585,0.000814,0.031878,-0.001,0.029,-2.017,-30.255,0.216,-3.135988,0.001982,0.024230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.730000,-0.003,-0.040018,-0.040018,4.321,7.00,-0.009038,0.012698,0.000820,0.026500,0.000,0.027,-2.017,-30.236,0.215,-3.136561,0.002418,0.024279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.740000,-0.003,-0.036107,-0.036107,4.321,7.00,-0.012136,0.014073,0.000826,0.021208,0.001,0.024,-2.017,-30.216,0.215,-3.136953,0.002703,0.024327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.750000,-0.003,-0.030893,-0.030893,4.321,7.00,-0.014533,0.014738,0.000832,0.015323,0.002,0.021,-2.017,-30.197,0.214,-3.137174,0.002841,0.024397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.760000,-0.003,-0.025235,-0.025235,4.321,7.00,-0.016170,0.014688,0.000839,0.009708,0.002,0.017,-2.017,-30.177,0.214,-3.137226,0.002832,0.024479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.770000,-0.003,-0.019749,-0.019749,4.321,7.00,-0.017076,0.013984,0.000846,0.004919,0.003,0.013,-2.017,-30.158,0.213,-3.137126,0.002688,0.024566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.780000,-0.003,-0.013919,-0.013919,4.321,7.00,-0.017344,0.012724,0.000853,0.000342,0.003,0.009,-2.017,-30.138,0.213,-3.136904,0.002430,0.024655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.790000,-0.002,-0.008115,-0.008115,4.321,7.00,-0.017001,0.010963,0.000858,-0.003706,0.003,0.005,-2.017,-30.119,0.212,-3.136571,0.002069,0.024745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.800000,-0.002,-0.001852,-0.001852,4.321,7.00,-0.016113,0.008777,0.000862,-0.007787,0.003,0.001,-2.017,-30.099,0.212,-3.136151,0.001621,0.024834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.810000,-0.001,0.004634,0.004634,4.321,7.00,-0.014687,0.006202,0.000865,-0.011700,0.003,0.003,-2.017,-30.080,0.212,-3.135651,0.001093,0.024923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.820000,-0.001,0.011079,0.011079,4.321,7.00,-0.012755,0.003291,0.000866,-0.015236,0.003,0.007,-2.017,-30.060,0.211,-3.135087,0.000496,0.025012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.830000,-0.000,0.017415,0.017415,4.321,7.00,-0.010372,0.000113,0.000866,-0.018394,0.002,0.012,-2.017,-30.041,0.211,-3.134474,-0.000156,0.025099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.840000,0.001,0.023703,0.023703,4.321,7.00,-0.007593,-0.003267,0.000865,-0.021301,0.002,0.016,-2.018,-30.021,0.210,-3.133831,-0.000849,0.025186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.850000,0.001,0.029662,0.029662,4.321,7.00,-0.004464,-0.006790,0.000862,-0.023734,0.001,0.020,-2.018,-30.002,0.210,-3.133169,-0.001571,0.025271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
0.860000,0.002,0.034623,0.034623,4.321,7.00,-0.001051,-0.010385,0.000858,-0.025095,0.001,0.023,-2.018,-29.983,0.209,-3.132506,-0.002308,0.025355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.00
