timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error
2025-06-24T15:31:00.581192,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.32097926428702506,0.5716694772344013,0
2025-06-24T15:31:00.603803,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.6026101610253147,0.5716694772344013,0
2025-06-24T15:31:00.634792,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.8710598775883386,0.5716694772344013,0
2025-06-24T15:31:00.666889,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.176,-687.5,-5.210141652613828,1.1267766341043353,-0.5716694772344013,-11
2025-06-24T15:31:00.700107,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.29333333333333333,-343.75,-3.7933923552557616,1.1603897045502047,-0.5716694772344013,-11
2025-06-24T15:31:00.720290,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.37155555555555553,-171.875,-3.0904259883829868,1.1580881272292622,-0.5716694772344013,-11
2025-06-24T15:31:00.748221,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4237037037037037,-85.9375,-2.742548326150771,1.1595473640933565,-0.5716694772344013,-11
2025-06-24T15:31:00.775570,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4584691358024691,-42.96875,-2.571013175837445,1.1655087404176976,-0.5716694772344013,-11
2025-06-24T15:31:00.798769,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4816460905349794,-21.484375,-2.486848054549303,1.1758419126099389,-0.5716694772344013,-11
2025-06-24T15:31:00.822312,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4970973936899863,-10.7421875,-2.4458337964842456,1.1909222547449214,-0.5716694772344013,-11
2025-06-24T15:31:00.845503,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5073982624599909,-5.37109375,-2.4260388691710597,1.2116374788381745,-0.5716694772344013,-11
2025-06-24T15:31:00.877785,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5142655083066605,-2.685546875,-2.416616206660695,1.239317021123528,-0.5716694772344013,-11
2025-06-24T15:31:00.900823,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5188436722044403,-1.3427734375,-2.4122214095029983,1.2757166460607672,-0.5716694772344013,-11
2025-06-24T15:31:00.936528,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5218957814696268,-0.67138671875,-2.410235033655807,1.2616565480341935,-0.5716694772344013,-11
2025-06-24T15:31:00.953357,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5239305209797511,-0.335693359375,-2.4093825275533165,1.2617717206236871,-0.5716694772344013,-11
2025-06-24T15:31:00.976266,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5252870139865007,-0.1678466796875,-2.409050062382807,1.269107451214861,-0.5716694772344013,-11
2025-06-24T15:31:00.998478,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5261913426576671,-0.08392333984375,-2.408946355051377,1.2814606801466102,-0.5716694772344013,-11
