timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,-0.010,-0.020353,-0.020353,4.321,0.00,0.022083,0.020005,0.000000,0.000348,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,-0.010,-0.021532,-0.021532,4.321,1.30,0.021235,0.020358,0.000046,0.001128,0.000,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,-0.010,-0.026566,-0.026566,4.321,2.44,0.020380,0.020776,0.000056,0.005735,0.000,0.018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,-0.011,-0.028673,-0.028673,4.321,3.35,0.019441,0.021248,0.000087,0.007338,0.000,0.019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,-0.011,-0.035432,-0.035432,4.321,4.08,0.018479,0.021771,0.000096,0.013565,0.010,0.024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.011,-0.038857,-0.038857,4.321,4.67,0.017401,0.022334,0.000116,0.016408,0.010,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,-0.011,-0.042761,-0.042761,4.321,5.13,0.016276,0.022899,0.000131,0.019731,0.010,0.029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.012,-0.041637,-0.041637,4.321,5.51,0.015095,0.023469,0.000155,0.018014,0.011,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.012,-0.047176,-0.047176,4.321,5.81,0.013960,0.024037,0.000165,0.022974,0.011,0.031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,-0.012,-0.044305,-0.044305,4.321,6.04,0.012738,0.024611,0.000191,0.019503,0.011,0.030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,-0.013,-0.048312,-0.048312,4.321,6.24,0.011597,0.025182,0.000201,0.022929,0.011,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,-0.013,-0.047710,-0.047710,4.321,6.39,0.010398,0.025756,0.000227,0.021727,0.012,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,-0.013,-0.050043,-0.050043,4.321,6.51,0.009236,0.026330,0.000243,0.023469,0.012,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,-0.013,-0.047554,-0.047554,4.321,6.61,0.008051,0.026906,0.000266,0.020383,0.012,0.032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,-0.014,-0.052589,-0.052589,4.321,6.69,0.006939,0.027479,0.000276,0.024834,0.013,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,-0.014,-0.052078,-0.052078,4.321,6.75,0.005748,0.028057,0.000291,0.023730,0.013,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,-0.014,-0.052378,-0.052378,4.321,6.80,0.004592,0.028634,0.000323,0.023420,0.013,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,-0.015,-0.055144,-0.055144,4.321,6.84,0.003452,0.029212,0.000335,0.025598,0.013,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,-0.015,-0.055603,-0.055603,4.321,6.87,0.002280,0.029792,0.000361,0.025450,0.014,0.037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,-0.015,-0.052476,-0.052476,4.321,6.90,0.001123,0.030372,0.000387,0.021718,0.014,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
