timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.005,0.009754,0.009754,5.000,0.00,-0.000001,-0.009049,0.000000,-0.000706,0.000,0.020,-17.715,-19.257,0.367,3.141444,-0.004524,-0.000591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.005,0.005182,0.005182,5.000,1.30,0.000195,-0.009031,0.000000,0.003848,0.000,0.010,-17.715,-19.257,0.367,3.141448,-0.004516,-0.000933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.004,-0.014051,-0.014051,5.000,2.66,0.000295,-0.008995,0.000000,0.023046,0.000,0.028,-17.715,-19.257,0.367,3.141437,-0.004498,-0.001390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.004,-0.014667,-0.014667,5.000,3.75,0.000008,-0.008929,0.000000,0.023596,0.000,0.029,-17.715,-19.257,0.367,3.141385,-0.004465,-0.001913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.004,-0.020739,-0.020739,5.000,4.62,-0.000285,-0.008848,0.000000,0.029587,-0.005,0.041,-17.715,-19.257,0.366,3.141325,-0.004425,-0.002502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.004,-0.063139,-0.063139,5.000,5.32,-0.000694,-0.008748,0.000000,0.071887,-0.005,0.126,-17.715,-19.257,0.366,3.141248,-0.004375,-0.003158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.004,-0.113632,-0.113632,5.000,5.87,-0.001499,-0.008622,0.000000,0.122254,-0.004,0.227,-17.715,-19.257,0.366,3.141133,-0.004313,-0.003848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.004,-0.096403,-0.096403,5.000,6.32,-0.002690,-0.008476,0.000000,0.104879,-0.004,0.193,-17.715,-19.256,0.365,3.140983,-0.004241,-0.004538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.004,-0.107609,-0.107609,5.000,6.67,-0.004265,-0.008312,0.000000,0.115921,-0.004,0.215,-17.715,-19.256,0.365,3.140798,-0.004160,-0.005227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.004,-0.174510,-0.174510,5.000,6.96,-0.006225,-0.008129,0.000000,0.182639,-0.004,0.349,-17.715,-19.256,0.365,3.140578,-0.004071,-0.005915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.004,-0.229913,-0.229913,5.000,7.19,-0.008568,-0.007927,0.000000,0.237840,-0.004,0.460,-17.714,-19.256,0.364,3.140324,-0.003972,-0.006604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.004,-0.177938,-0.177938,5.000,7.37,-0.011293,-0.007706,0.000000,0.185645,-0.004,0.356,-17.714,-19.256,0.364,3.140036,-0.003865,-0.007291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.004,-0.193935,-0.193935,5.000,7.52,-0.014398,-0.007466,0.000000,0.201401,-0.004,0.388,-17.714,-19.256,0.363,3.139713,-0.003748,-0.007979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.004,-0.289960,-0.289960,5.000,7.63,-0.017884,-0.007208,0.000000,0.297168,-0.004,0.580,-17.714,-19.255,0.362,3.139355,-0.003623,-0.008667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
