timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.005,0.009049,0.009049,8.000,0.00,-0.000001,-0.009049,0.000000,-0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.005,0.009030,0.009030,8.000,1.30,0.000181,-0.009030,0.000000,0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.004,0.008998,0.008998,8.000,2.98,0.000358,-0.008998,0.000000,0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.004,0.008953,0.008953,8.000,4.95,0.000530,-0.008953,0.000000,0.000000,0.000,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.004,0.008893,0.008893,8.000,6.55,0.000699,-0.008893,0.000000,0.000000,-0.005,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.004,0.008819,0.008819,8.000,7.83,0.000863,-0.008819,0.000000,0.000000,-0.005,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.004,0.008729,0.008729,8.000,8.86,0.001022,-0.008729,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.004,0.008625,0.008625,8.000,9.68,0.001176,-0.008625,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.004,0.008504,0.008504,8.000,10.33,0.001325,-0.008504,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.004,0.008367,0.008367,8.000,10.86,0.001469,-0.008367,0.000000,0.000000,-0.004,0.006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.004,0.008219,0.008219,8.000,11.28,0.001607,-0.008219,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.004,0.008068,0.008068,8.000,11.62,0.001739,-0.008068,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.026000,0.004,0.007914,0.007914,8.000,11.88,0.001865,-0.007914,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.028000,0.004,0.007757,0.007757,8.000,12.10,0.001986,-0.007757,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.030000,0.004,0.007596,0.007596,8.000,12.27,0.002102,-0.007596,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.032000,0.004,0.007433,0.007433,8.000,12.41,0.002212,-0.007433,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.034000,0.004,0.007295,0.007295,8.000,11.05,0.002316,-0.007295,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.036000,0.004,0.007165,0.007165,8.000,9.07,0.002416,-0.007165,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.038000,0.004,0.007040,0.007040,8.000,7.42,0.002511,-0.007040,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.040000,0.003,0.006921,0.006921,8.000,6.06,0.002601,-0.006921,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.042000,0.003,0.006806,0.006806,8.000,4.95,0.002688,-0.006806,0.000000,0.000000,-0.004,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.044000,0.003,0.006695,0.006695,8.000,4.04,0.002770,-0.006695,0.000000,0.000000,-0.004,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.046000,0.003,0.006585,0.006585,8.000,3.32,0.002849,-0.006585,0.000000,0.000000,-0.004,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.048000,0.003,0.006476,0.006476,8.000,2.75,0.002923,-0.006476,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.050000,0.003,0.006365,0.006365,8.000,2.36,0.002994,-0.006365,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.052000,0.003,0.006253,0.006253,8.000,2.19,0.003062,-0.006253,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.054000,0.003,0.006140,0.006140,8.000,2.27,0.003126,-0.006140,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.056000,0.003,0.006025,0.006025,8.000,2.58,0.003186,-0.006025,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.058000,0.003,0.005908,0.005908,8.000,3.09,0.003243,-0.005908,0.000000,0.000000,-0.003,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.060000,0.003,0.005788,-0.027106,4.000,3.79,0.003296,-0.005788,0.000000,0.000000,-0.003,0.004,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.062000,0.003,0.005653,-0.027173,4.000,4.32,0.002977,-0.005653,0.000000,0.000000,-0.003,0.004,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.064000,0.003,0.005508,-0.027246,4.000,4.76,0.002375,-0.005508,0.000000,0.000000,-0.003,0.004,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.066000,0.003,0.005377,-0.027312,4.000,5.10,0.001782,-0.005377,0.000000,0.000000,-0.003,0.004,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.068000,0.003,0.005260,-0.027370,4.000,5.38,0.001201,-0.005260,0.000000,0.000000,-0.003,0.004,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.070000,0.003,0.005163,-0.027419,4.000,5.60,0.000629,-0.005163,0.000000,0.000000,-0.003,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.072000,0.003,0.005070,-0.027465,4.000,5.77,0.000068,-0.005070,0.000000,0.000000,-0.003,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.074000,0.002,0.004978,-0.027511,4.000,5.91,-0.000482,-0.004978,0.000000,0.000000,-0.003,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.076000,0.002,0.004885,-0.027557,4.000,6.03,-0.001023,-0.004885,0.000000,0.000000,-0.003,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.078000,0.002,0.004793,-0.027604,4.000,6.12,-0.001554,-0.004793,0.000000,0.000000,-0.003,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.080000,0.002,0.004695,-0.027652,4.000,6.19,-0.002075,-0.004695,0.000000,0.000000,-0.003,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.082000,0.002,0.004598,-0.027701,4.000,6.25,-0.002586,-0.004598,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.084000,0.002,0.004500,-0.027750,4.000,6.29,-0.003089,-0.004500,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.086000,0.002,0.004403,-0.027799,4.000,6.33,-0.003582,-0.004403,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.088000,0.002,0.004306,-0.027847,4.000,6.36,-0.004066,-0.004306,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.090000,0.002,0.004209,-0.027896,4.000,6.38,-0.004542,-0.004209,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.092000,0.002,0.004112,-0.027944,4.000,6.40,-0.005009,-0.004112,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.094000,0.002,0.004016,-0.027992,4.000,6.42,-0.005468,-0.004016,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.096000,0.002,0.003920,-0.028040,4.000,6.43,-0.005918,-0.003920,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.098000,0.002,0.003825,-0.028088,4.000,6.44,-0.006361,-0.003825,0.000000,0.000000,-0.002,0.003,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.100000,0.002,0.003730,-0.028135,4.000,6.45,-0.006795,-0.003730,0.000000,-0.000000,0.000,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.102000,0.002,0.003635,-0.028182,4.000,6.45,-0.007222,-0.003635,0.000000,0.000000,0.000,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.104000,0.002,0.003500,-0.028250,4.000,6.46,-0.007641,-0.003500,0.000000,0.000000,0.000,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.106000,0.002,0.003367,-0.028317,4.000,6.46,-0.008053,-0.003367,0.000000,0.000000,0.000,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.108000,0.002,0.003238,-0.028381,4.000,6.42,-0.008458,-0.003238,0.000000,0.000000,-0.002,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.110000,0.002,0.003114,-0.028443,4.000,6.26,-0.008856,-0.003114,0.000000,0.000000,-0.002,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.112000,0.001,0.002994,-0.028503,4.000,5.99,-0.009248,-0.002994,0.000000,0.000000,-0.002,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.114000,0.001,0.002877,-0.028561,4.000,5.63,-0.009633,-0.002877,0.000000,0.000000,-0.002,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.116000,0.001,0.002765,-0.028618,4.000,5.20,-0.010011,-0.002765,0.000000,0.000000,-0.002,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.118000,0.001,0.002655,-0.028672,4.000,4.77,-0.010383,-0.002655,0.000000,0.000000,-0.002,0.002,0.038481,-0.040000,0.000000,0.076962,0.000000,-0.188337,1,52.80
0.120000,0.001,0.002548,-0.028726,4.000,4.39,-0.010749,-0.002548,0.000000,0.000000,-0.001,0.002,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.122000,0.001,0.002441,-0.028780,4.000,4.10,-0.011109,-0.002441,0.000000,0.000000,-0.001,0.002,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.124000,0.001,0.002334,-0.028833,4.000,3.93,-0.011462,-0.002334,0.000000,0.000000,-0.001,0.002,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.126000,0.001,0.002226,-0.028887,4.000,3.90,-0.011810,-0.002226,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.128000,0.001,0.002116,-0.028942,4.000,4.00,-0.012151,-0.002116,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.130000,0.001,0.002005,-0.028998,4.000,4.26,-0.012487,-0.002005,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.132000,0.001,0.001890,-0.029055,4.000,4.68,-0.012817,-0.001890,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.134000,0.001,0.001776,-0.029112,4.000,5.04,-0.013142,-0.001776,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.136000,0.001,0.001662,-0.029169,4.000,5.33,-0.013461,-0.001662,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.138000,0.001,0.001548,-0.029226,4.000,5.56,-0.013776,-0.001548,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.140000,0.001,0.001434,-0.029283,4.000,5.74,-0.014085,-0.001434,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.142000,0.001,0.001321,-0.029340,4.000,5.89,-0.014389,-0.001321,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.144000,0.001,0.001208,-0.029396,4.000,6.01,-0.014688,-0.001208,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.146000,0.001,0.001095,-0.029452,4.000,6.10,-0.014982,-0.001095,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.148000,0.000,0.000983,-0.029509,4.000,6.18,-0.015271,-0.000983,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.150000,0.000,0.000871,-0.029565,4.000,6.24,-0.015556,-0.000871,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
0.152000,0.000,0.000759,-0.029621,4.000,6.29,-0.015836,-0.000759,0.000000,0.000000,-0.001,0.001,0.038604,-0.040000,0.000000,0.077209,0.000000,-0.188941,1,53.32
