timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error
2025-06-24T15:32:29.667020,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.32097926428702506,0.0,0
2025-06-24T15:32:29.693451,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.5679631563838664,0.0,0
2025-06-24T15:32:29.725859,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.8130070499362584,0.0,0
2025-06-24T15:32:29.755993,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.176,-687.5,-5.210141652613828,1.0580034648322494,-0.0,-11
2025-06-24T15:32:29.781042,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.29333333333333333,-343.75,-3.7933923552557616,1.1889046622016188,-0.0,-11
2025-06-24T15:32:29.809252,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.37155555555555553,-171.875,-3.0904259883829868,1.1891103945964474,-0.0,-11
2025-06-24T15:32:29.837100,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4237037037037037,-85.9375,-2.742548326150771,1.1888929004918551,-0.0,-11
2025-06-24T15:32:29.865525,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4584691358024691,-42.96875,-2.571013175837445,1.188713861042771,-0.0,-11
2025-06-24T15:32:29.897833,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4816460905349794,-21.484375,-2.486848054549303,1.1885706834712357,-0.0,-11
2025-06-24T15:32:29.921848,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4970973936899863,-10.7421875,-2.4458337964842456,1.1884562311945424,-0.0,-11
2025-06-24T15:32:29.952966,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5073982624599909,-5.37109375,-2.4260388691710597,1.1883647369676482,-0.0,-11
2025-06-24T15:32:29.982154,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5142655083066605,-2.685546875,-2.416616206660695,1.1882915933496951,-0.0,-11
2025-06-24T15:32:30.002268,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5188436722044403,-1.3427734375,-2.4122214095029983,1.1882331187870376,-0.0,-11
2025-06-24T15:32:30.020645,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5218957814696268,-0.67138671875,-2.410235033655807,1.188186370880322,-0.0,-11
2025-06-24T15:32:30.040148,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5239305209797511,-0.335693359375,-2.4093825275533165,1.1881489977033308,-0.0,-11
2025-06-24T15:32:30.059479,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5252870139865007,-0.1678466796875,-2.409050062382807,1.1881191191375546,-0.0,-11
2025-06-24T15:32:30.077804,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5261913426576671,-0.08392333984375,-2.408946355051377,1.188095232209121,-0.0,-11
2025-06-24T15:32:30.092247,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5267942284384447,-0.041961669921875,-2.408936184888212,1.188076135348365,-0.0,-11
2025-06-24T15:32:30.113046,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5271961522922964,-0.0209808349609375,-2.4089588888083284,1.1880608679996238,-0.0,-11
2025-06-24T15:32:30.135901,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5274641015281976,-0.01049041748046875,-2.4089887667695202,1.1880486621973196,-0.0,-11
2025-06-24T15:32:30.152755,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5276427343521317,-0.005245208740234375,-2.4090160564175385,1.1880389040283084,-0.0,-11
2025-06-24T15:32:30.168305,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5277618229014212,-0.0026226043701171875,-2.4090379350198283,1.1880311026428896,-0.0,-11
2025-06-24T15:32:30.186355,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5278412152676141,-0.0013113021850585938,-2.4090543635064945,1.188024865673104,-0.0,-11
2025-06-24T15:32:30.206224,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5278941435117427,-0.0006556510925292969,-2.409066237206842,1.188019879381847,-0.0,-11
2025-06-24T15:32:30.227919,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279294290078285,-0.00032782554626464844,-2.4090746136950245,1.188015892998686,-0.0,-11
2025-06-24T15:32:30.245847,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279529526718856,-0.00016391277313232422,-2.4090804283644554,1.1880127059864478,-0.0,-11
2025-06-24T15:32:30.261056,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279686351145904,-8.195638656616211e-05,-2.4090844199827304,1.188010158076056,-0.0,-11
2025-06-24T15:32:30.283598,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279790900763935,-4.0978193283081055e-05,-2.4090871386475743,1.1880081210817914,-0.0,-11
2025-06-24T15:32:30.305163,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.527986060050929,-2.0489096641540527e-05,-2.409088979883801,1.1880064925785498,-0.0,-11
2025-06-24T15:32:30.325255,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279907067006193,-1.0244548320770264e-05,-2.409090221771117,1.188005190624139,-0.0,-11
2025-06-24T15:32:30.341444,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279938044670796,-5.122274160385132e-06,-2.4090910568942436,1.1880041497646054,-0.0,-11
2025-06-24T15:32:30.364299,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279958696447197,-2.561137080192566e-06,-2.409091617242119,1.1880033176145006,-0.0,-11
2025-06-24T15:32:30.382972,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.527997246429813,-1.280568540096283e-06,-2.409091992606932,1.1880026523501548,-0.0,-11
2025-06-24T15:32:30.397251,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.527998164286542,-6.402842700481415e-07,-2.4090922437499214,1.1880021204774576,-0.0,-11
2025-06-24T15:32:30.415185,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.527998776191028,-3.2014213502407074e-07,-2.409092411628472,1.1880016952761925,-0.0,-11
2025-06-24T15:32:30.431546,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279991841273519,-1.6007106751203537e-07,-2.4090925237724505,1.1880013553267552,-0.0,-11
2025-06-24T15:32:30.448508,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279994560849013,-8.003553375601768e-08,-2.409092598647576,1.1880010835624095,-0.0,-11
2025-06-24T15:32:30.462044,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279996373899342,-4.001776687800884e-08,-2.4090926486205624,1.1880008662810717,-0.0,-11
2025-06-24T15:32:30.478801,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.527999758259956,-2.000888343900442e-08,-2.4090926819640046,1.1880006925860953,-0.0,-11
2025-06-24T15:32:30.494973,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279998388399707,-1.000444171950221e-08,-2.409092704207026,1.1880005537081062,-0.0,-11
2025-06-24T15:32:30.511584,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279998925599805,-5.002220859751105e-09,-2.4090927190427354,1.1880004426941406,-0.0,-11
2025-06-24T15:32:30.525225,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5279999283733203,-2.5011104298755527e-09,-2.409092728936724,1.188000353927624,-0.0,-11
