timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,pos_x,pos_y,pos_z,yaw,pitch,roll_world,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.005,0.009064,0.009064,6.173,0.00,-0.000001,-0.009049,0.000000,-0.000016,0.000,0.006,-17.715,-19.257,0.367,3.141444,-0.004524,-0.000591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.005,0.008297,0.008297,6.173,1.30,0.000181,-0.009030,-0.000001,0.000734,0.000,0.006,-17.715,-19.257,0.367,3.141447,-0.004515,-0.000933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.004,0.005364,0.005364,6.173,2.99,0.000343,-0.008998,-0.000002,0.003635,0.000,0.004,-17.715,-19.257,0.367,3.141441,-0.004499,-0.001442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.004,0.005237,0.005237,6.173,4.39,0.000444,-0.008949,-0.000024,0.003735,0.000,0.003,-17.715,-19.257,0.367,3.141424,-0.004475,-0.002025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.004,0.004503,0.004503,6.173,5.51,0.000540,-0.008886,-0.000028,0.004410,-0.005,0.003,-17.715,-19.257,0.366,3.141399,-0.004443,-0.002675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,0.004,-0.001725,-0.001725,6.173,6.41,0.000619,-0.008808,-0.000028,0.010561,-0.005,0.001,-17.715,-19.257,0.366,3.141366,-0.004405,-0.003390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,0.004,-0.010858,-0.010858,6.173,7.13,0.000572,-0.008709,-0.000029,0.019596,-0.004,0.007,-17.715,-19.256,0.366,3.141316,-0.004356,-0.004172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,0.004,-0.008389,-0.008389,6.173,7.70,0.000344,-0.008587,-0.000045,0.017021,-0.004,0.006,-17.715,-19.256,0.365,3.141243,-0.004295,-0.005019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,0.004,-0.009938,-0.009938,6.173,8.16,0.000169,-0.008465,-0.000048,0.018450,-0.004,0.007,-17.715,-19.256,0.365,3.141174,-0.004235,-0.005871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,0.004,-0.018753,-0.018753,6.173,8.53,-0.000033,-0.008339,-0.000049,0.027140,-0.004,0.013,-17.715,-19.256,0.365,3.141104,-0.004173,-0.006723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.022000,0.004,-0.023032,-0.023032,6.173,8.82,-0.000407,-0.008203,-0.000049,0.031284,-0.004,0.015,-17.715,-19.256,0.364,3.141017,-0.004106,-0.007575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.024000,0.004,-0.013780,-0.013780,6.173,9.06,-0.000860,-0.008062,-0.000063,0.021905,-0.004,0.009,-17.715,-19.255,0.364,3.140924,-0.004037,-0.008427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
